Datum,Tid,Serie,Hemmalag,Bortalag,Arena,Domare1,Domare2,url
2024-06-07,18:20,Pojkar tr-matcher 2023-24,FBC Lerum Utveckling P09,Varla IBK P09 Svart 1,Rydsbergshallen,Måns Eliason,Albin Rosberg,https://stats.innebandy.se/sasong/43/serie/34660/match/1455397
2024-06-24,19:00,Träningsmatcher 2024/2025,Varla IBK P08,IBF Älvstranden P08/P09 Vit,Skårbyhallen,,,https://stats.innebandy.se/sasong/43/serie/38591/match/1502242
