Datum,Tid,Serie,Hemmalag,Bortalag,Arena,Domare1,Domare2,url
2024-10-04,19:30,Pantamera Pojkar Röd C Höst,Floda IBK P09 Vit,Landvetter IBK P10 Blå,Nova Floda Sportcenter A-hall,Mustafa Kalajdzisalihovic,Semir Aganspahic,https://stats.innebandy.se/sasong/43/serie/38231/match/1529922
2024-10-04,18:15,Pantamera Pojkar Röd D Höst,Lindås IBK P10/11,IK Zenith P09 Grön,Lindås Waves Arena,Alexander Rydqvist,Mathias Hannu,https://stats.innebandy.se/sasong/43/serie/38232/match/1529963
2024-10-05,16:00,SSL - Svenska Superligan Herrar,Pixbo IBK,Team Thorengruppen SK,Wallenstam Arena A,Glenn Boström,Håkan Söderman,https://stats.innebandy.se/sasong/43/serie/37998/match/1453493
2024-10-05,12:00,Klubbhuset Damer Div. 2,Pinntorp IBF D2,Floda IBK D2,Pinntorps Idrottshall,Aldin Hadziselmovic,Alexander Pavlovic,https://stats.innebandy.se/sasong/43/serie/38226/match/1477577
2024-10-05,14:00,Klubbhuset Damer Div. 2,Dingle AIK D2,IBK Kungälv D2,Munkedals Idrottshall,Robin Cederdahl,Amir Huseinovic,https://stats.innebandy.se/sasong/43/serie/38226/match/1477579
2024-10-05,14:30,Klubbhuset Damer Div. 2,Ale IBF D2,Lindås IBF D2,Ale Kulturrum,Roger Zahnér,Torbjörn Zahner,https://stats.innebandy.se/sasong/43/serie/38226/match/1477574
2024-10-05,15:00,Klubbhuset Damer Div. 2,Mölndals IBF D2,IBK Göteborg D2,Aktiviteten A-Hall,Pierre Eberhard Berg,Håkan Krafft,https://stats.innebandy.se/sasong/43/serie/38226/match/1477578
2024-10-05,12:30,Klubbhuset Damer Div. 3,Mölndals IBF D3,Stenungsunds IBK D3,Aktiviteten A-Hall,Pierre Eberhard Berg,Håkan Krafft,https://stats.innebandy.se/sasong/43/serie/38227/match/1475639
2024-10-05,15:15,Klubbhuset Damer Div. 3,IBK Älvstranden D3,Fristads GoIF / Sandared IBS Dam U,Lundbystrand 3,Sebastian Ågren,Dante Lindskog,https://stats.innebandy.se/sasong/43/serie/38227/match/1475642
2024-10-05,19:00,Klubbhuset Damer Div. 3,Pinntorp IBF D3,Burås IK D3,Pinntorps Idrottshall,Selma Hadziselimovic,Alexander Warberg,https://stats.innebandy.se/sasong/43/serie/38227/match/1475640
2024-10-05,13:00,Klubbhuset Herrar Div. 2,Surte IS IBK H2,FBC Vinga H2,Bohushallen,Hajrudin Begic,Adnan Tongur,https://stats.innebandy.se/sasong/43/serie/38219/match/1476661
2024-10-05,13:00,Klubbhuset Herrar Div. 2,Frölunda IBK H2,FBC Lerum Utveckling H2,Frölunda Kulturhus,Sandra Lindskog,Linda Lindskog,https://stats.innebandy.se/sasong/43/serie/38219/match/1476665
2024-10-05,14:00,Klubbhuset Herrar Div. 2,IBF Älvstranden H2,IK Zenith H2,Santoshallen,Linus Backlund,Henrik Nordström,https://stats.innebandy.se/sasong/43/serie/38219/match/1476660
2024-10-05,14:30,Klubbhuset Herrar Div. 2,Landvetter IBK H2,Herrestads AIF H2,Pinntorps Idrottshall,Aldin Hadziselmovic,Alexander Pavlovic,https://stats.innebandy.se/sasong/43/serie/38219/match/1476663
2024-10-05,15:00,Klubbhuset Herrar Div. 3,Stenungsunds IBK H3,Göteborg City IBK H3,Stenungsund Arena,Wessam Abdellrazek,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/38220/match/1476796
2024-10-05,10:30,Klubbhuset Herrar Div. 4,Pixbo IBF H4,Öckerö IBK H4,Wallenstam Arena A,Jonny Gaardén,Felix Bark Peterson,https://stats.innebandy.se/sasong/43/serie/38221/match/1476973
2024-10-05,12:00,Klubbhuset Herrar Div. 4,Ale IBF H4,IBK Bergum H4,Ale Kulturrum,Roger Zahnér,Torbjörn Zahner,https://stats.innebandy.se/sasong/43/serie/38221/match/1476970
2024-10-05,12:15,Klubbhuset Herrar Div. 4,Stenungsunds IBK H4,IBK Kungälv H4,Stenungsund Arena,Wessam Abdellrazek,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/38221/match/1476972
2024-10-05,14:30,Klubbhuset Herrar Div. 4,IBK Göteborg H4,Utbynäs SK H4,Torpahallen,Adam Jällfält,Mats Sällberg,https://stats.innebandy.se/sasong/43/serie/38221/match/1476971
2024-10-05,17:30,Klubbhuset Herrar Div. 5,Surte IS IBK H5,Lindome IBK H5,Bohushallen,Felix Bark Peterson,Mattias Strid,https://stats.innebandy.se/sasong/43/serie/38222/match/1477149
2024-10-05,12:30,Klubbhuset Herrar Div. 6,Eken IBK H6,Lindome IBK H6,Ekenhallen 1,Kristoffer Lind,Daniel Liepins,https://stats.innebandy.se/sasong/43/serie/38223/match/1527512
2024-10-05,17:30,Klubbhuset Herrar Div. 6,Myggenäs IBK H6,Floda IBK H6,Häggvallsskolan,Wessam Abdellrazek,Tomas Levin,https://stats.innebandy.se/sasong/43/serie/38223/match/1527510
2024-10-05,14:30,Allsvenskan Damer Södra,FBC Partille,Craftstadens IBK Oskarshamn,Partillebohallen,Petter Enlund,Richard Claesson,https://stats.innebandy.se/sasong/43/serie/37995/match/1454338
2024-10-05,18:00,Allsvenskan Herrar,FBC Lerum,Visby IBK,Lerum Arena A,David Dornlöv,Hussein Ibrahim,https://stats.innebandy.se/sasong/43/serie/37996/match/1453039
2024-10-05,11:30,Damer Div. 1 region,Höllvikens IBF,FBC Lerum,Halörhallen,Niclas Eriksson,Robin Jönsson,https://stats.innebandy.se/sasong/43/serie/38741/match/1503985
2024-10-05,16:00,Damer Div. 1 region,FBC Engelholm,Onsala IBK,Kungsgårdshallen,Claus Pettersson,Andreas Thorsell,https://stats.innebandy.se/sasong/43/serie/38741/match/1503982
2024-10-05,14:00,Division 1 Herrar Västra Götaland,Fristads GoIF,IBF Backadalen,Nya Fristadshallen,Andreas Lybacken,Oscar Skogsberg,https://stats.innebandy.se/sasong/43/serie/38003/match/1453795
2024-10-05,15:00,Division 1 Herrar Västra Götaland,Floda IBK,Gränna AIS,Nova Floda Sportcenter A-hall,Christian Jensen,Adam Kruse,https://stats.innebandy.se/sasong/43/serie/38003/match/1453800
2024-10-05,10:00,Division 1 Para Västserien,IF Änglarna 1,FUB Borås,Idrottens hus i Lidköping,Jim Nilsson,Leutrim Krasniqi,https://stats.innebandy.se/sasong/43/serie/39314/match/1538845
2024-10-05,11:30,Division 1 Para Västserien,FUB Borås,Skövde Parasportförening Lag 1,Idrottens hus i Lidköping,Jim Nilsson,Leutrim Krasniqi,https://stats.innebandy.se/sasong/43/serie/39314/match/1538846
2024-10-05,09:30,Division 2 Para Västserien,Vara 1,Skövde Parasportförening Gul,"Idrottens hus T1, Lidköping",,,https://stats.innebandy.se/sasong/43/serie/39315/match/1538904
2024-10-05,11:00,Division 2 Para Västserien,Skövde Parasportförening Gul,JLIF,"Idrottens hus T1, Lidköping",,,https://stats.innebandy.se/sasong/43/serie/39315/match/1538905
2024-10-05,12:30,Division 2 Para Västserien,JLIF,Vara 1,"Idrottens hus T1, Lidköping",,,https://stats.innebandy.se/sasong/43/serie/39315/match/1538907
2024-10-05,09:30,Division 3 Para Västserien,IF Fregatten,Vara 2,"Idrottens hus T2, Lidköping",,,https://stats.innebandy.se/sasong/43/serie/39316/match/1538909
2024-10-05,10:30,Division 3 Para Västserien,IF Änglarna 2,IF Fregatten,"Idrottens hus T2, Lidköping",,,https://stats.innebandy.se/sasong/43/serie/39316/match/1538910
2024-10-05,12:00,Division 3 Para Västserien,Vara 2,IF Änglarna 2,"Idrottens hus T2, Lidköping",,,https://stats.innebandy.se/sasong/43/serie/39316/match/1538912
2024-10-05,10:00,Division 4 Para Västserien,Skara,Vara 3,"Idrottens hus T2, Lidköping",,,https://stats.innebandy.se/sasong/43/serie/39317/match/1538969
2024-10-05,11:30,Division 4 Para Västserien,Vara 3,Skövde Parasportförening Grön,"Idrottens hus T2, Lidköping",,,https://stats.innebandy.se/sasong/43/serie/39317/match/1538970
2024-10-05,12:30,Division 4 Para Västserien,Skövde Parasportförening Grön,Skara,"Idrottens hus T2, Lidköping",,,https://stats.innebandy.se/sasong/43/serie/39317/match/1538971
2024-10-05,15:00,Juniorallsvenskan H HJ18,IBK Lidköping/Skara IBK,FBC Partille,"Vilanhallen, Skara",Pedram Koublani,Martin Johansson,https://stats.innebandy.se/sasong/43/serie/38706/match/1483847
2024-10-05,13:00,Juniorallsvenskan I HJ18,Pixbo IBF,Warberg IBF,Wallenstam Arena A,Christian Svärdström,Marcus Orrhult,https://stats.innebandy.se/sasong/43/serie/38708/match/1483937
2024-10-05,11:00,Pantamera Flick Mörkröd B Höst,IBK Alingsås F08-11 Gbg,IBF Älvstranden DJ,"Stadsskogshallen, Alingsås",Bengt Stadig,Jonathan Yrvelid,https://stats.innebandy.se/sasong/43/serie/38252/match/1530413
2024-10-05,11:00,Pantamera Flick Mörkröd B Höst,Pixbo IBF F10 Röd,Lindås IBK F08 Blå,Wallenstam Arena B,Selma Hadziselimovic,Sebastian Ågren,https://stats.innebandy.se/sasong/43/serie/38252/match/1530416
2024-10-05,11:45,Pantamera Flick Mörkröd B Höst,Dingle AIK DJ,Kärra IBK DJ,Munkedals Idrottshall,Robin Cederdahl,Amir Huseinovic,https://stats.innebandy.se/sasong/43/serie/38252/match/1530414
2024-10-05,12:40,Pantamera Flick Röd B Höst,FBC Partille F09/11 Grön,Lindome IBK F10/11,Qvisthallen,Joel Mellby,Joel Rudanko,https://stats.innebandy.se/sasong/43/serie/38255/match/1530503
2024-10-05,14:10,Pantamera Flick Röd B Höst,Lindås IBK F10/11 Blå,Pinntorp IBF F11,Lindås Waves Arena,Mirela Mujic Dzanic,Jasmin Dzanic,https://stats.innebandy.se/sasong/43/serie/38255/match/1530505
2024-10-05,11:30,Pantamera Flick Röd D Höst FD,FBC Partille F09/11 Svart,IK Zenith F11-12 Grön,Qvisthallen,Elvis Moholi,Malte Bartilson,https://stats.innebandy.se/sasong/43/serie/38257/match/1532518
2024-10-05,14:40,Pantamera Flick Röd D Höst FD,FBC Lerum Utveckling F10/11 Svart,IBF Backadalen F11/12 Röd,Rydsbergshallen,Alexander Miriandis,Måns Eliason,https://stats.innebandy.se/sasong/43/serie/38257/match/1532521
2024-10-05,16:30,Pantamera Flick Röd D Höst FD,IBK Göteborg /Guldhedens IK F09-11,Kärra IBK F11/12 Svart,Torpahallen,Adam Jällfält,Mats Sällberg,https://stats.innebandy.se/sasong/43/serie/38257/match/1532519
2024-10-05,09:00,Pantamera Flick Röd E Höst FD,Eken IBK F11/12/13 Lila,IBK Bergum F10-13,Ekenhallen 1,Alexander Pettersson,Alexander Rydqvist,https://stats.innebandy.se/sasong/43/serie/38258/match/1530597
2024-10-05,11:00,Pantamera Flick Röd E Höst FD,IBF Backadalen F11/12 Svart,IBF Älvstranden F12/13,Tuve Sporthall,August Unander,Oliver Pettersson,https://stats.innebandy.se/sasong/43/serie/38258/match/1530594
2024-10-05,15:10,Pantamera Flick Röd E Höst FD,Pixbo IBF F12 Vit,FBC Lerum Utveckling F12 Röd,Wallenstam Arena B,Liza Berglund,Ida Finn,https://stats.innebandy.se/sasong/43/serie/38258/match/1530593
2024-10-05,16:30,Pantamera Flick Röd E Höst FD,Ale IBF F10/11,IBK Alingsås F12-13 Gbg,Ale Kulturrum,Roger Zahnér,Torbjörn Zahner,https://stats.innebandy.se/sasong/43/serie/38258/match/1530595
2024-10-05,11:15,Pantamera Flick Röd F Höst FD,Surte IS IBK F 12/13 Röd,Lindome IBK F12,Bohushallen,Linus Backlund,Henrik Nordström,https://stats.innebandy.se/sasong/43/serie/39159/match/1530670
2024-10-05,13:30,Pantamera Flick Röd F Höst FD,Öckerö IBK F12-13,Landvetter IBK/Pinntorp IBF F12/13,Hedenskolans Idrottshall,Alexander Pettersson,Linus Svensson,https://stats.innebandy.se/sasong/43/serie/39159/match/1530668
2024-10-05,15:00,Pantamera Pojk Mörkröd A Höst,FBC Partille HJ,Lindås IBK/IBF HJ,Qvisthallen,Mattias Strid,Felix Bark Peterson,https://stats.innebandy.se/sasong/43/serie/38247/match/1530278
2024-10-05,17:15,Pantamera Pojk Mörkröd A Höst,Floda IBK HJ Svart,Warberg IBF Junior,Nova Floda Sportcenter A-hall,Tage Sandquist,Mohsen Gholami,https://stats.innebandy.se/sasong/43/serie/38247/match/1530279
2024-10-05,09:30,Pantamera Pojk Mörkröd C Höst,Pixbo IBF P09 Röd,Varla IBK P09,Wallenstam Arena B,Yao-Zu Galby,Sebastian Ågren,https://stats.innebandy.se/sasong/43/serie/38249/match/1530327
2024-10-05,17:00,Pantamera Pojk Mörkröd C Höst,IBK Kungälv Herrjuniorer Blå,FBC Vinga HJ 2,Munkegärdehallen,Hampus Räffling,Isak Skarrie,https://stats.innebandy.se/sasong/43/serie/38249/match/1530325
2024-10-05,13:00,Pantamera Pojkar Röd C Höst,Lindome IBK U15 Grön,Pixbo IBF P10 Röd,Almåshallen A,Henry Tames,Mustafa Er,https://stats.innebandy.se/sasong/43/serie/38231/match/1529919
2024-10-05,13:00,Pantamera Pojkar Röd E Höst,Herrestads AIF Rockets P09/10,Överby IBK P09/11,Rampen Sporthall (Källdalsskolan),Adem Can,Alexander Rydqvist,https://stats.innebandy.se/sasong/43/serie/38233/match/1530010
2024-10-05,12:30,Pantamera Pojkar Röd F Höst,Pixbo IBF P11 Vit,IBF Backadalen P10/11,Wallenstam Arena B,Axel Szerszenski,Simon Bengtsson,https://stats.innebandy.se/sasong/43/serie/38234/match/1530145
2024-10-05,13:00,Pantamera Pojkar Röd G Höst,Floda IBK P10/11 Svart,Ale IBF P11,Nova Floda Sportcenter A-hall,Mohsen Gholami,Semir Aganspahic,https://stats.innebandy.se/sasong/43/serie/38235/match/1530053
2024-10-05,15:30,Pantamera Pojkar Röd G Höst,Lindås IBK P10/11 Vita,Pixbo IBF P11 Röd,Lindås Waves Arena,Mirela Mujic Dzanic,Jasmin Dzanic,https://stats.innebandy.se/sasong/43/serie/38235/match/1530057
2024-10-05,13:30,Pantamera Pojkar Röd H Höst FD,FBC Lerum Utveckling P11,IBK Kungälv P11 Vit,Rydsbergshallen,Alexander Miriandis,Måns Eliason,https://stats.innebandy.se/sasong/43/serie/38236/match/1529874
2024-10-05,14:30,Pantamera Pojkar Röd H Höst FD,Herrestads AIF Rockets P11/12,Stenungsunds IBK P11,Rampen Sporthall (Källdalsskolan),Adem Can,Alexander Rydqvist,https://stats.innebandy.se/sasong/43/serie/38236/match/1529876
2024-10-05,13:15,Pantamera Pojkar Röd I Höst FD,Myggenäs IBK P 11/12,IBK Göteborg P11,Häggvallsskolan,Senad Olevic,Per Sundvall,https://stats.innebandy.se/sasong/43/serie/38237/match/1530760
2024-10-05,15:00,Pantamera Pojkar Röd I Höst FD,Hindås IBK P11 Blå,FBC Partille P11 Vit,Hindås Idrottshall,Mustafa Kalajdzisalihovic,Joel Rudanko,https://stats.innebandy.se/sasong/43/serie/38237/match/1530758
2024-10-05,16:20,Pantamera Pojkar Röd J Höst FD,Pixbo IBF P11/12 Grå,Lindås IBK P12 Svart,Wallenstam Arena B,Liza Berglund,Ida Finn,https://stats.innebandy.se/sasong/43/serie/38238/match/1530099
2024-10-05,09:10,Pantamera Pojkar Röd K Höst FD,FBC Partille P12 Röd,IBK Kungälv P12,Qvisthallen,Elvis Moholi,Malte Bartilson,https://stats.innebandy.se/sasong/43/serie/38239/match/1529832
2024-10-05,11:00,Pantamera Pojkar Röd K Höst FD,Mölndals IBF P11/12,Pixbo IBF P12 Vit,Aktiviteten A-Hall,Pierre Eberhard Berg,Håkan Krafft,https://stats.innebandy.se/sasong/43/serie/38239/match/1529829
2024-10-05,11:30,Pantamera Pojkar Röd L Höst FD,Lindome IBK P12 Grön,Landvetter IBK P12/13,Almåshallen A,Josefin Sannerholm,Astrid Björk,https://stats.innebandy.se/sasong/43/serie/38240/match/1530855
2024-10-05,10:15,Träningsmatcher flickor,Eken IBK F09/10,Ale IBF F08/09,Ekenhallen 1,Alexander Rydqvist,Alexander Pettersson,https://stats.innebandy.se/sasong/43/serie/38816/match/1542620
2024-10-06,17:00,SSL - Svenska Superligan Damer,Karlstad IBF,Pixbo IBK,AllOffice Arena,Tobias Ekmark,Henrik Hultin-Öberg,https://stats.innebandy.se/sasong/43/serie/37999/match/1453174
2024-10-06,15:30,Klubbhuset Damer Div. 2,Guldhedens IK D2,Almås IBF D2,Valhalla A-hall,Håkan Krafft,Pierre Eberhard Berg,https://stats.innebandy.se/sasong/43/serie/38226/match/1477576
2024-10-06,19:00,Klubbhuset Damer Div. 3,Pixbo IBF D3,Ale IBF D3,Wallenstam Arena A,Wessam Abdellrazek,Goran Kuduzovic,https://stats.innebandy.se/sasong/43/serie/38227/match/1475638
2024-10-06,15:15,Klubbhuset Herrar Div. 3,Floda IBK H3,Pixbo IBF H3,Nova Floda Sportcenter A-hall,Thomas Johansson,Jonny Gaardén,https://stats.innebandy.se/sasong/43/serie/38220/match/1476794
2024-10-06,13:00,Klubbhuset Herrar Div. 4,Sörgårdens IBF H4,Mölndals IBF H4,Torpahallen,Marcus Orrhult,Christian Svärdström,https://stats.innebandy.se/sasong/43/serie/38221/match/1476969
2024-10-06,13:00,Klubbhuset Herrar Div. 4,Guldhedens IK H4,Pinntorp IBF H4,Valhalla A-hall,Håkan Krafft,Pierre Eberhard Berg,https://stats.innebandy.se/sasong/43/serie/38221/match/1476974
2024-10-06,14:00,Klubbhuset Herrar Div. 5,Utbynäs SK H5,Dingle AIK H5,Kviberg Arena B,Daniel Liepins,Kristoffer Lind,https://stats.innebandy.se/sasong/43/serie/38222/match/1477147
2024-10-06,15:00,Klubbhuset Herrar Div. 5,Frölunda IBK H5,Orust IBK H5,Frölunda Kulturhus,Mustafa Kalajdzisalihovic,Sebastian Ågren,https://stats.innebandy.se/sasong/43/serie/38222/match/1477151
2024-10-06,16:00,Klubbhuset Herrar Div. 5,Överby IBK H5,KFKD H5,Nordby Supermarkethallen A-hallen,Martin Andersson,Per Sundvall,https://stats.innebandy.se/sasong/43/serie/38222/match/1477146
2024-10-06,17:00,Klubbhuset Herrar Div. 6,Landvetter IBK H6 2,FBC Vinga H6,Pinntorps Idrottshall,Selma Hadziselimovic,Senad Olevic,https://stats.innebandy.se/sasong/43/serie/38223/match/1527509
2024-10-06,19:15,Klubbhuset Herrar Div. 6,FBC Partille H6,IBK Kungälv H6/HV,Partillebohallen,Tomas Levin,Henry Tames,https://stats.innebandy.se/sasong/43/serie/38223/match/1527511
2024-10-06,11:50,Damer Div. 1 region,Pixbo IBF,Kustens IF,Wallenstam Arena A,Sebastian Kiejs,Jesper Björklund Greter,https://stats.innebandy.se/sasong/43/serie/38741/match/1503980
2024-10-06,15:00,Damer Div. 1 region,Lindås IBK,IBF Backadalen,Lindås Waves Arena,Hajrudin Begic,Mats Sällberg,https://stats.innebandy.se/sasong/43/serie/38741/match/1503981
2024-10-06,15:00,Division 1 Herrar Västra Götaland,Pixbo IBF,IBK Lockerud Mariestad,Wallenstam Arena A,Gabriel Adolfsson,Christian Jensen,https://stats.innebandy.se/sasong/43/serie/38003/match/1453796
2024-10-06,16:00,Division 1 Herrar Västra Götaland,IBK Kungälv,Lindome IBK,Mimershus A-hallen,Albert Enlund,Petter Enlund,https://stats.innebandy.se/sasong/43/serie/38003/match/1453798
2024-10-06,17:00,Juniorallsvenskan G DJ18,FBC Partille/Floda IBK,IBK Lockerud Mariestad,Partillebohallen,Linda Lindskog,Sandra Lindskog,https://stats.innebandy.se/sasong/43/serie/38754/match/1485231
2024-10-06,12:00,Juniorallsvenskan H DJ18,Lindås IBK,Warberg IBF,Lindås Waves Arena,Tommy Runhammar,Måns Bartilson,https://stats.innebandy.se/sasong/43/serie/38755/match/1485318
2024-10-06,15:00,Juniorallsvenskan H DJ18,Lindome IBK,IBK Lund,Almåshallen A,Jesper Björklund Greter,Sebastian Kiejs,https://stats.innebandy.se/sasong/43/serie/38755/match/1485322
2024-10-06,13:20,Juniorallsvenskan I HJ18,Lindås IBF,Munka-Ljungby IBK,Askims Sporthall,Adnan Tongur,Alexander Pavlovic,https://stats.innebandy.se/sasong/43/serie/38708/match/1483949
2024-10-06,14:00,Juniorallsvenskan I HJ18,FC Helsingborg,Lindås IBK/Särö IBK,Västergårdshallen,Tobias Garhem,Ahmad Homsi,https://stats.innebandy.se/sasong/43/serie/38708/match/1483940
2024-10-06,16:30,Klubbhuset Blå Pojkar 1B,Lindome IBK P13 Vit,Landvetter IBK P13,Streteredsskolan,Konrad Jorpes,Emanuel Sangrud,https://stats.innebandy.se/sasong/43/serie/39126/match/1526261
2024-10-06,18:30,Klubbhuset Damer Veteraner,IBK Alingsås Dam Veteraner,Lindome IBK DV,"Stadsskogshallen, Alingsås",Bengt Stadig,Alexander Blom,https://stats.innebandy.se/sasong/43/serie/38228/match/1491393
2024-10-06,12:00,Pantamera Flick Mörkröd A Höst,FBC Lerum Utveckling Akademi,Lindås IBK F08,Rydsbergshallen,Emir Rajabi,Yao-Zu Galby,https://stats.innebandy.se/sasong/43/serie/38251/match/1530700
2024-10-06,14:00,Pantamera Flick Mörkröd B Höst,Pixbo IBF F09 Röd,IBK Kungälv DJ,Wallenstam Arena B,Felix Bark Peterson,Jesper Odeholm,https://stats.innebandy.se/sasong/43/serie/38252/match/1530417
2024-10-06,Sakn. fastst. tid,Pantamera Flick Röd A Höst,Pinntorp IBF F09-10,Floda IBK F08/10 Utgår 240823,Pinntorps Idrottshall,,,https://stats.innebandy.se/sasong/43/serie/38254/match/1530459
2024-10-06,13:30,Pantamera Flick Röd A Höst,IBF Älvstranden F09/10/11 Svart,Wårgårda IBK F10-11 Gbg,Santoshallen,Emmy Birgersson,Semir Aganspahic,https://stats.innebandy.se/sasong/43/serie/38254/match/1530462
2024-10-06,10:20,Pantamera Flick Röd D Höst FD,Lindås IBK F12-13 Blå,Pixbo IBF F12 Röd,Lindås Waves Arena,Vince Perzon,Jakob Bengtsson,https://stats.innebandy.se/sasong/43/serie/38257/match/1532520
2024-10-06,14:40,Pantamera Flick Röd E Höst FD,Frölunda IBK Flickor Röd,IBK Göteborg F12-13 Röd,Skyttesskolan,Jasper Petterson,Atakan Yapisan,https://stats.innebandy.se/sasong/43/serie/38258/match/1530596
2024-10-06,09:10,Pantamera Flick Röd F Höst FD,Lindås IBK F12-13 Svart,FBC Lerum Utveckling F12 Svart,Lindås Waves Arena,Vince Perzon,Jakob Bengtsson,https://stats.innebandy.se/sasong/43/serie/39159/match/1530669
2024-10-06,11:30,Pantamera Flick Röd F Höst FD,Lindome IBK F12,Landvetter IBK/Pinntorp IBF F12/13,Almåshallen A,Alexander T Forsberg,Konrad Jorpes,https://stats.innebandy.se/sasong/43/serie/39159/match/1530672
2024-10-06,13:00,Pantamera Pojk Mörkröd A Höst,Frölunda IBK Herrjuniorer,Varla IBK HJ,Frölunda Kulturhus,Mustafa Kalajdzisalihovic,Sebastian Ågren,https://stats.innebandy.se/sasong/43/serie/38247/match/1530282
2024-10-06,14:00,Pantamera Pojk Mörkröd A Höst,Landvetter IBK H Utveckling Blå,Stenungsunds IBK HJ,Pinntorps Idrottshall,Selma Hadziselimovic,Senad Olevic,https://stats.innebandy.se/sasong/43/serie/38247/match/1530280
2024-10-06,11:30,Pantamera Pojk Mörkröd B Höst,Floda IBK HJ Vit,FBC Vinga HJ 1,Nova Floda Sportcenter A-hall,Roger Zahnér,Robin Boqvist,https://stats.innebandy.se/sasong/43/serie/38248/match/1530734
