Datum,Tid,Serie,Hemmalag,Bortalag,Arena,Domare1,Domare2,url
2023-09-09,12:30,Träningsmatcher 2023/2024,FBC Lerum,Mölndals IBF JAS,"Sparbanken Wictory Center, Unihocplanen",Tobias Anderberg,Jacob Johansson,https://stats.innebandy.se/sasong/43/serie/35247/match/1413459
2023-09-09,15:00,Träningsmatcher 2023/2024,Warberg IBF Herr JAS,Mölndals IBF JAS,"Sparbanken Wictory Center, Unihocplanen",Oscar Strömberg,Jacob Johansson,https://stats.innebandy.se/sasong/43/serie/35247/match/1413460
2023-09-09,15:30,Träningsmatcher 2023/2024,Särö IBK Herrjunior,FBC Partille Hj 18,Bukärrshallen,Thomas Roos,,https://stats.innebandy.se/sasong/43/serie/35247/match/1420750
2023-09-10,16:00,SvC Herr Omg 2 FBC Partille - Pixbo IBK,Pixbo IBK,FBC Partille,Wallenstam Arena A,David Geiser Mellkvist,Peter Novakovic,https://stats.innebandy.se/sasong/43/serie/36047/match/1412618
2023-09-10,16:00,SvC Herr Omg 2 Warberg IC - Lindås IBK,Warberg IC,Lindås IBK,"Sparbanken Wictory Center, Unihocplanen",Daniel Böcker,Andreas Lybacken,https://stats.innebandy.se/sasong/43/serie/36048/match/1412746
2023-09-10,13:00,Svenska Cupen Damer Omg 2 Grupp H,Pixbo IBK,FBC Partille,Wallenstam Arena A,David Geiser Mellkvist,Peter Novakovic,https://stats.innebandy.se/sasong/43/serie/35493/match/1412705
2023-09-10,13:00,Svenska Cupen Damer Omg 2 Grupp H,Warberg IC,Lindås IBK,"Sparbanken Wictory Center, Unihocplanen",Tobias Anderberg,Jacob Johansson,https://stats.innebandy.se/sasong/43/serie/35493/match/1412706
2023-09-10,13:00,Damer tr-matcher 2023-24,Mölndals IBF Dam,Lindome IBK Allsv TM,Aktiviteten A-Hall,Christian Svärdström,Adam Kruse,https://stats.innebandy.se/sasong/43/serie/34658/match/1414341
2023-09-10,12:00,Pojkar tr-matcher 2023-24,Floda IBK HJ - P06/08,IBK Vänersborg P07/08,Nova Floda Sportcenter A-hall,Felix Broström,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/34660/match/1418424
2023-09-10,16:00,Träningsmatcher 2023/24,IBK Alingsås H1,Landvetter IBK H2,"Stadsskogshallen, Alingsås",,,https://stats.innebandy.se/sasong/43/serie/35552/match/1414451
2023-09-10,14:00,Träningsmatcher SBIBF Dam,Värnamo IK (D1),FBC Lerum (D1),Värnamo Sporthall,Kim Westlund,Örjan Stenberg,https://stats.innebandy.se/sasong/43/serie/34671/match/1412584
2023-09-10,16:30,Träningsmatcher SBIBF Dam,Värnamo IK (DJ17),FBC Lerum (D2),Värnamo Sporthall,Kim Westlund,Örjan Stenberg,https://stats.innebandy.se/sasong/43/serie/34671/match/1412585
2023-09-11,19:30,Herrar tr-matcher 2023/24,Landvetter IBK H2,IK Zenith,Pinntorps Idrottshall,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/34659/match/1420201
2023-09-12,20:15,Damer tr-matcher 2023-24,IBK Kungälv D1,Ale IBF Dam,Mimershus A-hallen,Marcus Larsson,Adam Jällfält,https://stats.innebandy.se/sasong/43/serie/34658/match/1419329
2023-09-12,20:30,Träningsmatcher 2023/2024,Onsala IBK JAS Dam,FBC Lerum JAS DJ17,Presse Idrottshall,,,https://stats.innebandy.se/sasong/43/serie/35247/match/1421103
2023-09-13,19:15,Herrar tr-matcher 2023/24,FBC Lerum Herr Allsv,Pixbo IBF H1,Rydsbergshallen,Peter Jaeger,Måns Löfgren,https://stats.innebandy.se/sasong/43/serie/34659/match/1412515
2023-09-13,19:30,Herrar tr-matcher 2023/24,IBF Backadalen Herrar,Lindome IBK H2,Lundbystrand 1,Håkan Krafft,Marcus Larsson,https://stats.innebandy.se/sasong/43/serie/34659/match/1413225
2023-09-13,19:30,Herrar tr-matcher 2023/24,Korsvägen BBK A-Lag,Guldhedens IK H4,Svingelns Sporthall,Tommy Runhammar,Per Sundvall,https://stats.innebandy.se/sasong/43/serie/34659/match/1420182
2023-09-13,09:00,Pojkar tr-matcher 2023-24,IBF Älvstranden P10,IBF Älvstranden F10 Vit,Santoshallen,Helin Beyza Altuntas,Emmy Birgersson,https://stats.innebandy.se/sasong/43/serie/34660/match/1420008
2023-09-14,20:30,Damer tr-matcher 2023-24,Floda IBK D1,FBC Lerum D2,Nova Floda Sportcenter A-hall,Per Sundvall,Sebastian Cedgard,https://stats.innebandy.se/sasong/43/serie/34658/match/1421257
2023-09-14,19:45,Flickor Tr-matcher 2023-24,Pixbo IBF F10,IBF Älvstranden F10 Vit,Wallenstam Arena A,Isak Skarrie,Gustav Garplid,https://stats.innebandy.se/sasong/43/serie/34661/match/1419266
2023-09-14,18:00,Herrar tr-matcher 2023/24,IBK Göteborg H,Mölndals IBF H1,Lundenhallen,Tobias Anderberg,Jacob Johansson,https://stats.innebandy.se/sasong/43/serie/34659/match/1412600
2023-09-14,19:50,Herrar tr-matcher 2023/24,Göteborg City IBK H3,Burås IK Herrar,Prioritet SERNEKE Arena B-Hallen,Roger Zahnér,Goran Kuduzovic,https://stats.innebandy.se/sasong/43/serie/34659/match/1414440
2023-09-14,20:00,Herrar tr-matcher 2023/24,Eken IBK Herr A,Mölndals IBF H5,Ekenhallen 1,Oscar Skogsberg,Christian Svärdström,https://stats.innebandy.se/sasong/43/serie/34659/match/1414338
2023-09-14,20:00,Herrar tr-matcher 2023/24,Frölunda IBK H2,IK Zenith,Björlanda Idrottshall,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/34659/match/1419265
2023-09-14,20:00,Herrar tr-matcher 2023/24,IBK Göteborg H4,Kärra IBK H5,Torpahallen,Felix Broström,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/34659/match/1419984
2023-09-15,23:53,SSL - Svenska Superligan Herr,Jönköpings IK,Pixbo IBK,Jönköpings Idrottshus Arenan,Simon Broman,Martin Matti,https://stats.innebandy.se/sasong/43/serie/34677/match/1344475
2023-09-15,19:00,Damer tr-matcher 2023-24,Lindås IBK Dam Akademi JAS,Pixbo IBF DJ,Lindås Waves Arena,Hajrudin Begic,Adnan Tongur,https://stats.innebandy.se/sasong/43/serie/34658/match/1418931
2023-09-15,19:30,Damer tr-matcher 2023-24,FBC Lerum D1,Vinbergs IBS Dam,Rydsbergshallen,Roger Zahnér,Pierre Eberhard Berg,https://stats.innebandy.se/sasong/43/serie/34658/match/1412598
2023-09-15,18:15,Flickor Tr-matcher 2023-24,FBC Lerum F10/11 Röd,FBC Partille F09/11 Blå,Lerum Arena A,Måns Eliason,,https://stats.innebandy.se/sasong/43/serie/34661/match/1420230
2023-09-15,19:30,Pojkar tr-matcher 2023-24,Floda IBK P06,IBK Göteborg HJAS,Nova Floda Sportcenter A-hall,Semir Aganspahic,Alexander Rydqvist,https://stats.innebandy.se/sasong/43/serie/34660/match/1416791
2023-09-15,19:30,Pojkar tr-matcher 2023-24,IBF Backadalen P10,IK Zenith P-10,Tuve Sporthall,Felix Broström,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/34660/match/1420200
2023-09-15,20:00,Pojkar tr-matcher 2023-24,Kärra IBK JAS,Lindås IBK HJAS,Kärra Sporthall,Marcus Larsson,Oscar Skogsberg,https://stats.innebandy.se/sasong/43/serie/34660/match/1420063
2023-09-16,17:30,SSL - Svenska Superligan Dam,Pixbo IBK,Täby FC IBK,Wallenstam Arena A,Jörgen Andersson,Kevin Cardell,https://stats.innebandy.se/sasong/43/serie/34685/match/1344655
2023-09-16,14:00,Flickor Tr-matcher 2023-24,Öckerö IBK F08/09,Pixbo IBF F09,Hedenskolans Idrottshall,,,https://stats.innebandy.se/sasong/43/serie/34661/match/1419267
2023-09-16,13:00,Herrar tr-matcher 2023/24,Sandareds IBS Herr,Pixbo IBF Div.3,Wallenstam Arena A,Carl Larsson,Daniel Larm,https://stats.innebandy.se/sasong/43/serie/34659/match/1414386
2023-09-16,13:00,Herrar tr-matcher 2023/24,FBC Partille D Allsv,IBF Backadalen Damer,Partillebohallen,Pontus Ekengränd,Sandra Lindskog,https://stats.innebandy.se/sasong/43/serie/34659/match/1423261
2023-09-16,09:15,Pojkar tr-matcher 2023-24,Pixbo IBK P12,Floda IBK P12/13,Wallenstam Arena A,Alma Eriksson,Esther Schill,https://stats.innebandy.se/sasong/43/serie/34660/match/1420011
2023-09-16,09:15,Pojkar tr-matcher 2023-24,Pixbo IBK P12,IBF Älvstranden P11/12,Wallenstam Arena B,Moa Wallén,Elvira Flöjner,https://stats.innebandy.se/sasong/43/serie/34660/match/1423461
2023-09-16,11:00,Pojkar tr-matcher 2023-24,IBF Älvstranden P13,IBF Älvstranden F12/13,Santoshallen,Oliver Pettersson,Gustav Persson,https://stats.innebandy.se/sasong/43/serie/34660/match/1420009
2023-09-16,16:00,Pojkar tr-matcher 2023-24,FBC Partille JAS,Mölndals IBF JAS,Partillebohallen,David Karlsson,Henrik Sjöberg,https://stats.innebandy.se/sasong/43/serie/34660/match/1422734
2023-09-16,17:00,Pojkar tr-matcher 2023-24,FBC Lerum Utveckling P10,IBF Backadalen P09/10,Hjällsnäshallen A-hallen,Måns Eliason,Linn Söderblom,https://stats.innebandy.se/sasong/43/serie/34660/match/1419941
2023-09-17,11:30,Damer tr-matcher 2023-24,Pixbo IBF,Lindås IBF D1,Wallenstam Arena A,Felix Bark Peterson,Oscar Skogsberg,https://stats.innebandy.se/sasong/43/serie/34658/match/1414447
2023-09-17,16:00,Damer tr-matcher 2023-24,FBC Lerum D2,IBK Lidköping Dam,Rydsbergshallen,Christer Carlberg,Mats Sällberg,https://stats.innebandy.se/sasong/43/serie/34658/match/1412473
2023-09-17,10:30,Flickor Tr-matcher 2023-24,Pixbo IBF F10,Hindås IBK F10,Wallenstam Arena B,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/34661/match/1419270
2023-09-17,18:45,Flickor Tr-matcher 2023-24,Lindome IBK F10/11,Frölunda IBK Flickor Röd,Almåshallen A,René Schweikart,Alexander T Forsberg,https://stats.innebandy.se/sasong/43/serie/34661/match/1421712
2023-09-17,12:00,Herrar tr-matcher 2023/24,Frölunda IBK HJ-18,Sandareds IBS P16A,Frölunda Kulturhus,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/34659/match/1418928
2023-09-17,12:30,Herrar tr-matcher 2023/24,Lindome IBK H3,Eken IBK Herr A,Almåshallen A,Adam Jällfält,Håkan Krafft,https://stats.innebandy.se/sasong/43/serie/34659/match/1423014
2023-09-17,13:00,Herrar tr-matcher 2023/24,Surte IS IBK H5,IBK Kungälv H5,Bohushallen,Thomas Roos,Alexander Rydqvist,https://stats.innebandy.se/sasong/43/serie/34659/match/1415354
2023-09-17,15:00,Herrar tr-matcher 2023/24,IBK Kungälv H1,Herrestads AIF Rockets H2,Mimershus A-hallen,Peter Novakovic,Oscar Skogsberg,https://stats.innebandy.se/sasong/43/serie/34659/match/1412517
2023-09-17,15:00,Herrar tr-matcher 2023/24,Stenungsunds IBK H3,Öckerö IBK Herr,Stenungsund Arena,Felix Broström,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/34659/match/1413277
2023-09-17,15:00,Herrar tr-matcher 2023/24,Surte IS IBK H2,Falkenbergs IBK Herr Div 2,Bohushallen,Christian Jensen,Gabriel Adolfsson,https://stats.innebandy.se/sasong/43/serie/34659/match/1420822
2023-09-17,16:00,Herrar tr-matcher 2023/24,Kärra IBK H2,Frölunda IBK H2,Kärra Sporthall,Felix Bark Peterson,Adam Jällfält,https://stats.innebandy.se/sasong/43/serie/34659/match/1419328
2023-09-17,19:15,Herrar tr-matcher 2023/24,Nödinge IBK H5,IBF Backadalen Div 6,Bohushallen,Tommy Runhammar,Senad Olevic,https://stats.innebandy.se/sasong/43/serie/34659/match/1420884
2023-09-17,13:30,Pojkar tr-matcher 2023-24,Floda IBK P09,Onsala IBK P09,Nova Floda Sportcenter A-hall,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/34660/match/1419260
2023-09-17,13:30,Pojkar tr-matcher 2023-24,Kärra IBK P10 Röd,Stenungsunds IBK U15,Kärra Sporthall,Arwid Hedlund,Henric Ebbmark,https://stats.innebandy.se/sasong/43/serie/34660/match/1421249
2023-09-17,14:30,Pojkar tr-matcher 2023-24,IBF Älvstranden P08/P09 Vit,Varla IBK P09 Svart 1,Santoshallen,Bailasan Mohammed,Helin Beyza Altuntas,https://stats.innebandy.se/sasong/43/serie/34660/match/1421742
2023-09-17,14:30,Pojkar tr-matcher 2023-24,Lindome IBK P09,FBC Lerum Utveckling P09,Almåshallen A,René Schweikart,Alexander T Forsberg,https://stats.innebandy.se/sasong/43/serie/34660/match/1423016
2023-09-17,15:00,Pojkar tr-matcher 2023-24,Onsala IBK P09,Landvetter IBK P0809 Röd,Nova Floda Sportcenter A-hall,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/34660/match/1419261
2023-09-17,16:30,Pojkar tr-matcher 2023-24,Floda IBK P09,Landvetter IBK P0809 Röd,Nova Floda Sportcenter A-hall,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/34660/match/1419264
2023-09-17,16:30,Pojkar tr-matcher 2023-24,FBC Partille P09 Röd,IBK Göteborg P09/10 S,Partillebohallen,Måns Bartilson,,https://stats.innebandy.se/sasong/43/serie/34660/match/1423469
2023-09-17,15:00,Träningsmatcher 2023/2024,Warberg IBF Herr JAS,IK Zenith HJAS,"Sparbanken Wictory Center, Unihocplanen",Tobias Anderberg,Jacob Johansson,https://stats.innebandy.se/sasong/43/serie/35247/match/1413461
2023-09-17,15:00,Träningsmatcher 2023/2024,Warberg IBF P07,Partille IBS P07,"Sparbanken Wictory Center, Unihocplanen",Jonas Olsson,Dennis Jelse,https://stats.innebandy.se/sasong/43/serie/35247/match/1423485
2023-09-17,11:30,Träningsmatcher SBIBF Herr,Fagerhult Habo IBK Ungdom (HJ17),Lindås IBK HJAS,Habo Sporthall A-hall,Suvad Kaltak,Peter Nykvist,https://stats.innebandy.se/sasong/43/serie/34672/match/1421719
2023-09-17,13:45,Träningsmatcher SBIBF Herr,IBK Lockerud Mariestad HJ18,Lindås IBK HJAS,Habo Sporthall A-hall,Adam Rydholm,Emil Lindén,https://stats.innebandy.se/sasong/43/serie/34672/match/1421720
2023-09-18,17:00,Flickor Tr-matcher 2023-24,IBF Älvstranden F14/15/16,IBF Älvstranden F14/15/16,Santoshallen,Malte Rydin,Isac Söderlind Löfdahl,https://stats.innebandy.se/sasong/43/serie/34661/match/1420386
2023-09-18,17:15,Flickor Tr-matcher 2023-24,Floda IBK F11/12,FBC Lerum F10/11 Röd,Alléhallen,Tommy Runhammar,Thomas Johansson,https://stats.innebandy.se/sasong/43/serie/34661/match/1421170
2023-09-19,19:00,Damer tr-matcher 2023-24,Dingle AIK Damer Div2,IBK Vänersborg Dam A,Munkedals Idrottshall,Mathias Johansson,Susanne Andersson,https://stats.innebandy.se/sasong/43/serie/34658/match/1415352
2023-09-19,18:30,Flickor Tr-matcher 2023-24,Utbynäs SK F 09/11,FBC Partille F09/11 Blå,Kviberg Arena B,Alexander Rydqvist,Måns Bartilson,https://stats.innebandy.se/sasong/43/serie/34661/match/1420883
2023-09-19,19:00,Herrar tr-matcher 2023/24,Surte IS IBK H2,IBK Elfhög Herr,Bohushallen,Oscar Skogsberg,Gabriel Adolfsson,https://stats.innebandy.se/sasong/43/serie/34659/match/1423266
2023-09-19,19:30,Herrar tr-matcher 2023/24,FBC Lerum Utveckling H2,Lindome IBK H2,Rydsbergshallen,Robin Boqvist,Adam Jällfält,https://stats.innebandy.se/sasong/43/serie/34659/match/1418406
2023-09-19,19:30,Herrar tr-matcher 2023/24,FBC Vinga A Lag Herrar,Frölunda IBK H2,Frölunda Kulturhus,Pontus Ekengränd,Adam Kruse,https://stats.innebandy.se/sasong/43/serie/34659/match/1420384
2023-09-19,20:10,Herrar tr-matcher 2023/24,IBF Älvstranden H2,Göteborg City IBK H3,Santoshallen,Pierre Eberhard Berg,Roger Zahnér,https://stats.innebandy.se/sasong/43/serie/34659/match/1416808
2023-09-19,19:45,Pojkar tr-matcher 2023-24,IK Zenith P11 Grön,IBK Kungälv P11,Björlanda Idrottshall,Joel Rudanko,Axel Szerszenski,https://stats.innebandy.se/sasong/43/serie/34660/match/1423481
2023-09-20,16:45,Pojkar tr-matcher 2023-24,IBF Älvstranden P14,IBF Älvstranden P14,Santoshallen,Elsa Berg,Lisa Borefur,https://stats.innebandy.se/sasong/43/serie/34660/match/1420387
2023-09-20,18:15,Pojkar tr-matcher 2023-24,IK Zenith P11 Vit,IBK Kungälv P11,Björlanda Idrottshall,Joel Rudanko,Axel Szerszenski,https://stats.innebandy.se/sasong/43/serie/34660/match/1423482
2023-09-20,20:00,Pojkar tr-matcher 2023-24,IBK Kungälv JAS,Stenungsunds IBK HJ,Munkegärdehallen,Semir Aganspahic,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/34660/match/1421709
2023-09-21,20:30,Damer tr-matcher 2023-24,Floda IBK D1,IBF Backadalen Damer,Nova Floda Sportcenter A-hall,Marcus Larsson,Oscar Skogsberg,https://stats.innebandy.se/sasong/43/serie/34658/match/1423767
2023-09-21,20:15,Herrar Div 1 Västra Götaland,Träslövsläge IF,Mölndals IBF,Brearedshallen,Daniel Hultberg,Stefan Olsson,https://stats.innebandy.se/sasong/43/serie/34681/match/1342946
2023-09-21,20:00,Herrar tr-matcher 2023/24,IBK Göteborg H4,Nödinge IBK H5,Torpahallen,Måns Bartilson,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/34659/match/1419985
2023-09-21,20:45,Herrar tr-matcher 2023/24,IBK Bergum H4,Kärra IBK H5,Lerjehallen,Felix Broström,Thomas Johansson,https://stats.innebandy.se/sasong/43/serie/34659/match/1421110
2023-09-22,19:00,Herrar Div 1 Västra Götaland,IBK Alingsås,Lindås IBK,"Stadsskogshallen, Alingsås",Christoffer Danielsson,Martin Johansson,https://stats.innebandy.se/sasong/43/serie/34681/match/1342950
2023-09-22,19:00,Herrar tr-matcher 2023/24,Surte IS IBK H2,Sandö IBK Herr Div 2,Bohushallen,Adam Jällfält,Marcus Larsson,https://stats.innebandy.se/sasong/43/serie/34659/match/1414260
2023-09-22,17:30,Pojkar tr-matcher 2023-24,Surte IS IBK P09,IBK Kungälv P 09,Bohushallen,Alexander Rydqvist,Henry Tames,https://stats.innebandy.se/sasong/43/serie/34660/match/1423944
2023-09-22,19:15,Pojkar tr-matcher 2023-24,Dingle AIK HJ Vit,Stenungsunds IBK HJ,Munkedals Idrottshall,Felix Broström,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/34660/match/1423437
2023-09-23,23:53,SSL - Svenska Superligan Herr,Pixbo IBK,IBF Falun,Wallenstam Arena A,Thomas Andersson,Rickard Wissman,https://stats.innebandy.se/sasong/43/serie/34677/match/1344483
2023-09-23,16:00,SSL - Svenska Superligan Dam,IBF Falun,Pixbo IBK,Uw-Tech Arena,Martin Jonsson,Joakim Mattsson,https://stats.innebandy.se/sasong/43/serie/34685/match/1344667
2023-09-23,14:00,Damer Allsvenskan Södra,FBC Partille,Växjö IBK,Partillebohallen,Adam Kruse,Petter Enlund,https://stats.innebandy.se/sasong/43/serie/34689/match/1345279
2023-09-23,13:00,Damer tr-matcher 2023-24,Mölndals IBF Dam,IBK Göteborg D1,Aktiviteten A-Hall,Marcus Larsson,Oscar Skogsberg,https://stats.innebandy.se/sasong/43/serie/34658/match/1414261
