Datum,Tid,Serie,Hemmalag,Bortalag,Arena,Domare1,Domare2,url
2025-03-01,16:30,Klubbhuset Blå Pojkar 1B,IBF Backadalen P13 Röd,IBK Kungälv P13 Blå,Tuve Sporthall,Jacob Ekbom,Vidar Hagberg,https://stats.innebandy.se/sasong/43/serie/39805/match/1555160
2025-03-01,11:30,Klubbhuset Blå Pojkar 1C,Herrestads AIF P13/14 Svart,FBC Lerum Utveckling P13 Röd,Rampen Sporthall (Källdalsskolan),Lucas Peter,Josef Brandin,https://stats.innebandy.se/sasong/43/serie/39806/match/1555215
2025-03-01,10:00,Klubbhuset Blå Pojkar 2A,FBC Partille P 15 Vallhamra Blå,Ale IBF P14,Qvisthallen,Wilmer Albo,Anton Stenberg,https://stats.innebandy.se/sasong/43/serie/39807/match/1555284
2025-03-01,10:45,Klubbhuset Blå Pojkar 2A,Myggenäs IBK P 14,Pixbo IBK P14 Svart,Häggvallsskolan,Henry Frydensbjerg,Oliver Kristensson,https://stats.innebandy.se/sasong/43/serie/39807/match/1555281
2025-03-01,12:00,Klubbhuset Blå Pojkar 2B,Landvetter IBK P14 Blå,IBK Kungälv P14 Svart,Pinntorps Idrottshall,Alexander Acke,Oscar Gustavsson,https://stats.innebandy.se/sasong/43/serie/39808/match/1555364
2025-03-01,13:30,Klubbhuset Blå Pojkar 2B,FBC Lerum Utveckling P14 Röd,Landvetter IBK P14 Vit,Rydsbergshallen,Holger Rasi,Olle Östergaard,https://stats.innebandy.se/sasong/43/serie/39808/match/1555361
2025-03-01,14:00,Klubbhuset Blå Pojkar 2B,Utbynäs SK P14 BLÅ,IBF Backadalen P14 Svart,Prioritet SERNEKE Arena B-Hallen,Nils Koch,Arvid Biörnerud,https://stats.innebandy.se/sasong/43/serie/39808/match/1555363
2025-03-01,11:20,Klubbhuset Blå Pojkar 2C,Eken IBK P14,Floda IBK P14 Svart,Ekenhallen 1,Melker Kjellberg,Kasper Degerman,https://stats.innebandy.se/sasong/43/serie/39809/match/1555480
2025-03-01,13:00,Klubbhuset Blå Pojkar 2C,FBC Partille P 14 Vit,Kärra IBK P13/14 Svart,Qvisthallen,Anton Stenberg,William Lindroos,https://stats.innebandy.se/sasong/43/serie/39809/match/1555479
2025-03-01,16:30,Klubbhuset Blå Pojkar 2C,Orust IBK P14,Frölunda IBK P14 Svart,Svanesunds Sporthall,Joel Möller,Anton Herbertz,https://stats.innebandy.se/sasong/43/serie/39809/match/1555483
2025-03-01,10:00,Klubbhuset Blå Pojkar 3A,Mölndals IBF P15 RÖD,FBC Lerum Utveckling P15 Svart,Aktiviteten A-Hall,Leon Hulten,Widar Vanberg,https://stats.innebandy.se/sasong/43/serie/39810/match/1555725
2025-03-01,10:00,Klubbhuset Blå Pojkar 3A,Landvetter IBK P15 Blå,Lindås IBK P15 Blå,Pinntorps Idrottshall,Alexander Acke,Lina Lind,https://stats.innebandy.se/sasong/43/serie/39810/match/1555726
2025-03-01,13:30,Klubbhuset Blå Pojkar 3B,Öckerö IBK P15,IBK Kungälv P15 Svart,Hedenskolans Idrottshall,Melvin Stenberg,Samuel Odenslätt Stenström,https://stats.innebandy.se/sasong/43/serie/39811/match/1558181
2025-03-01,15:30,Klubbhuset Blå Pojkar 3B,IBF Backadalen P15 Svart,Ale IBF P15 1,Tuve Sporthall,Jacob Ekbom,Vidar Hagberg,https://stats.innebandy.se/sasong/43/serie/39811/match/1558178
2025-03-01,11:00,Klubbhuset Blå Pojkar 3C,FBC Partille F/P 15 Öjersjö Röd,FBC Vinga P15/16 Blå,Qvisthallen,Wilmer Albo,Anton Stenberg,https://stats.innebandy.se/sasong/43/serie/39812/match/1555911
2025-03-01,12:45,Klubbhuset Blå Pojkar 3C,Herrestads AIF P15,FBC Partille FP 15 Partille Blå,Rampen Sporthall (Källdalsskolan),Lucas Peter,Josef Brandin,https://stats.innebandy.se/sasong/43/serie/39812/match/1555908
2025-03-01,11:45,Klubbhuset Damer Veteraner,Lindome IBK DV,IBK Bergum / IBK Göteborg DV,Almåshallen A,Mohammad Mahmud,Alexander Rydqvist,https://stats.innebandy.se/sasong/43/serie/38228/match/1491433
2025-03-01,17:15,Klubbhuset Damer Veteraner,IBK Alingsås Dam Veteraner,Landvetter IBK / Utbynäs SK DV,"Stadsskogshallen, Alingsås",Patrik Augustsson,Daniel Larm,https://stats.innebandy.se/sasong/43/serie/38228/match/1491436
2025-03-01,14:20,Pantamera Flick Röd A VÅR,Pinntorp IBF F09-10,FBC Lerum Utveckling F10/11 Röd,Pinntorps Idrottshall,Alexander Rydqvist,Mohammad Mahmud,https://stats.innebandy.se/sasong/43/serie/39797/match/1557491
2025-03-01,10:30,Pantamera Flick Röd B VÅR,Lindome IBK F10/11,Pixbo IBF F11 Vit,Almåshallen A,Mohammad Mahmud,Alexander Rydqvist,https://stats.innebandy.se/sasong/43/serie/39798/match/1557527
2025-03-01,12:00,Pantamera Flick Röd C VÅR,Dingle AIK F10/12 Blå,Lindås IBK F10/11 Blå,Munkedals Idrottshall,Martin Andersson,Susanne Andersson,https://stats.innebandy.se/sasong/43/serie/39799/match/1557557
2025-03-01,16:30,Pantamera Flick Röd C VÅR,Kärra IBK F11/12 Röd,Dingle AIK F10/12 Blå,Kärra Sporthall,Alexander T Forsberg,Ian S Blomqvist,https://stats.innebandy.se/sasong/43/serie/39799/match/1557562
2025-03-01,11:40,Pantamera Flick Röd D VÅR FD,Pixbo IBF F12 Röd,FBC Lerum Utveckling F10/11 Svart,Wallenstam Arena B,Jasmin Dzanic,Emmy Birgersson,https://stats.innebandy.se/sasong/43/serie/39800/match/1557460
2025-03-01,13:15,Pantamera Flick Röd D VÅR FD,Surte IS IBK F10/11 Blå,Öckerö IBK F10-13,Bohushallen,Amel Kosovac,Joel Gabrielsson,https://stats.innebandy.se/sasong/43/serie/39800/match/1557457
2025-03-01,11:00,Pantamera Flick Röd E VÅR FD,Ale IBF F10/11,Frölunda IBK Flickor Röd,Ale Kulturrum,Anna-Klara Gidlöf,Agnes Boge,https://stats.innebandy.se/sasong/43/serie/39801/match/1557601
2025-03-01,09:45,Pantamera Flick Röd F VÅR FD,Surte IS IBK F 12/13 Röd,IBK Alingsås F12-13 Gbg,Bohushallen,Moa Ljungqvist,Joel Gabrielsson,https://stats.innebandy.se/sasong/43/serie/39802/match/1557638
2025-03-01,14:45,Pantamera Flick Röd F VÅR FD,FBC Lerum Utveckling F12 Svart,Landvetter IBK/Pinntorp IBF F12/13,Rydsbergshallen,Tage Sandquist,,https://stats.innebandy.se/sasong/43/serie/39802/match/1557641
2025-03-01,09:00,Pantamera Flick Röd G VÅR FD,Lindome IBK F12,Utbynäs SK F 12/13,Almåshallen A,Alfred Jorpes,Lukas Dahlström,https://stats.innebandy.se/sasong/43/serie/39803/match/1557677
2025-03-01,09:50,Pantamera Flick Röd G VÅR FD,Ale IBF F12/13 Vit,Landvetter IBK F13/14,Ale Kulturrum,Anna-Klara Gidlöf,Anna-Klara Gidlöf,https://stats.innebandy.se/sasong/43/serie/39803/match/1557676
2025-03-01,18:00,Pantamera Flickor Mörkröd A VÅR,Warberg IBF Junior A,FBC Lerum DJ,"Sparbanken Wictory Center, Unihocplanen",Jonas Söderberg,Filip Andersson,https://stats.innebandy.se/sasong/43/serie/39794/match/1558350
2025-03-01,18:00,Pantamera Flickor Mörkröd C VÅR,Kärra IBK DJ,FBC Partille F Akademi,Kärra Sporthall,Alexander T Forsberg,Ian S Blomqvist,https://stats.innebandy.se/sasong/43/serie/39796/match/1558412
2025-03-01,17:30,Pantamera Pojkar Mörkröd A VÅR,Floda IBK HJ Svart,Landvetter IBK H Utveckling Blå,Nova Floda Sportcenter A-hall,Emin Kosovac,Amel Kosovac,https://stats.innebandy.se/sasong/43/serie/39790/match/1558268
2025-03-01,09:50,Pantamera Pojkar Mörkröd B VÅR,Pixbo IBF P09 Röd,FBC Vinga HJ 2,Wallenstam Arena A,Lazo Cesto,Henry Tames,https://stats.innebandy.se/sasong/43/serie/39791/match/1558224
2025-03-01,12:20,Pantamera Pojkar Mörkröd B VÅR,Varla IBK P09,Floda IBK HJ Vit,Lindälvshallen,Thomas Roos,Mats Lian,https://stats.innebandy.se/sasong/43/serie/39791/match/1558225
2025-03-01,16:00,Pantamera Pojkar Mörkröd C VÅR,FBC Lerum Utveckling HJ Mörkröd,Warberg IBF P09,Rydsbergshallen,Semir Aganspahic,Joel Rudanko,https://stats.innebandy.se/sasong/43/serie/39792/match/1558312
2025-03-01,12:50,Pantamera Pojkar Röd A VÅR,Pixbo IBF P09/10,Kärra IBK P09/10,Wallenstam Arena A,Lazo Cesto,Henry Tames,https://stats.innebandy.se/sasong/43/serie/39777/match/1558141
2025-03-01,16:30,Pantamera Pojkar Röd A VÅR,FBC Partille P09 Röd,Lindås IBK P09,Qvisthallen,Emmy Birgersson,Dante Lindskog,https://stats.innebandy.se/sasong/43/serie/39777/match/1558140
2025-03-01,13:00,Pantamera Pojkar Röd B VÅR,Stenungsunds IBK PJ,IBF Backadalen / IBF Älvstranden P08/09,Stenungsund Arena,Felix Broström,Per Sundvall,https://stats.innebandy.se/sasong/43/serie/39778/match/1558111
2025-03-01,18:30,Pantamera Pojkar Röd B VÅR,IBK Kungälv P10 Svart,FBC Vinga P10 Blå,Kastellegårdshallen,Axel Aremyr,Alexander Rydqvist,https://stats.innebandy.se/sasong/43/serie/39778/match/1558110
2025-03-01,14:15,Pantamera Pojkar Röd C VÅR,Frölunda IBK P08/09,Lindås IBK P10/11,Skyttesskolan,Benjamin Karlsson,Linus Bolmstedt,https://stats.innebandy.se/sasong/43/serie/39779/match/1558070
2025-03-01,13:30,Pantamera Pojkar Röd E VÅR,Myggenäs IBK P10,Lindome IBK PU15 Vit,Häggvallsskolan,Adem Can,Sebastian Ågren,https://stats.innebandy.se/sasong/43/serie/39781/match/1557984
2025-03-01,16:30,Pantamera Pojkar Röd E VÅR,Ale IBF P09 Blå,IBK Kungälv P11 Svart,Ale Kulturrum,Yao-Zu Galby,Emir Rajabi,https://stats.innebandy.se/sasong/43/serie/39781/match/1557982
2025-03-01,17:40,Pantamera Pojkar Röd E VÅR,FBC Partille P09 Blå,IBK Göteborg P09/10 Vit,Qvisthallen,Emmy Birgersson,Dante Lindskog,https://stats.innebandy.se/sasong/43/serie/39781/match/1557985
2025-03-01,17:45,Pantamera Pojkar Röd E VÅR,FBC Lerum Utveckling P10 Svart,Frölunda IBK P09/11,Rydsbergshallen,Semir Aganspahic,Joel Rudanko,https://stats.innebandy.se/sasong/43/serie/39781/match/1557986
2025-03-01,13:30,Pantamera Pojkar Röd F VÅR,Stenungsunds IBK P10/11,Landvetter IBK P11,Kyrkenorumskolans Idrottshall,Mohsen Gholami,Ali Alizada,https://stats.innebandy.se/sasong/43/serie/39782/match/1557938
2025-03-01,17:15,Pantamera Pojkar Röd F VÅR,IBK Kungälv P10 Vit,Ale IBF P10,Kastellegårdshallen,Axel Aremyr,Alexander Rydqvist,https://stats.innebandy.se/sasong/43/serie/39782/match/1557939
2025-03-01,18:15,Pantamera Pojkar Röd F VÅR,IBK Elfhög P11 - GBG,Lindås IBK P10/11 Vita,"Syltehallen, Trollhättan",,,https://stats.innebandy.se/sasong/43/serie/39782/match/1557937
2025-03-01,13:20,Pantamera Pojkar Röd G VÅR,Ale IBF P11,Kärra IBK P08/09,Ale Kulturrum,Yao-Zu Galby,Amir Huseinovic,https://stats.innebandy.se/sasong/43/serie/39783/match/1557894
2025-03-01,15:00,Pantamera Pojkar Röd G VÅR,Stenungsunds IBK P11,FBC Lerum Utveckling P10/P11 Röd,Kyrkenorumskolans Idrottshall,Mohsen Gholami,Ali Alizada,https://stats.innebandy.se/sasong/43/serie/39783/match/1557893
2025-03-01,15:10,Pantamera Pojkar Röd G VÅR,Floda IBK P10/11 Svart,IBF Älvstranden P10,Nova Floda Sportcenter A-hall,Selma Hadziselimovic,Jakob Lundberg,https://stats.innebandy.se/sasong/43/serie/39783/match/1557896
2025-03-01,10:30,Pantamera Pojkar Röd H VÅR FD,Pixbo IBF P11/12 Grå,Frölunda IBK P10-12,Wallenstam Arena B,Jasmin Dzanic,Emmy Birgersson,https://stats.innebandy.se/sasong/43/serie/39784/match/1557851
2025-03-01,15:20,Pantamera Pojkar Röd H VÅR FD,FBC Partille P12 Röd,IBK Göteborg P11,Qvisthallen,Oliver Pettersson,Elvis Moholi,https://stats.innebandy.se/sasong/43/serie/39784/match/1557847
2025-03-01,15:50,Pantamera Pojkar Röd H VÅR FD,Hindås IBK P11 Blå,Herrestads AIF P11/12,Hindås Idrottshall,Felix Broström,,https://stats.innebandy.se/sasong/43/serie/39784/match/1557848
2025-03-01,12:10,Pantamera Pojkar Röd I VÅR FD,Ale IBF P12,Mölndals IBF / Eken IBK P11/12,Ale Kulturrum,Agnes Boge,Maja Alenvik-Dahl,https://stats.innebandy.se/sasong/43/serie/39785/match/1557804
2025-03-01,13:10,Pantamera Pojkar Röd I VÅR FD,Landvetter IBK P12,Myggenäs IBK P 11/12,Pinntorps Idrottshall,Maja Pehrsson,Vincent Gårlin,https://stats.innebandy.se/sasong/43/serie/39785/match/1557802
2025-03-01,14:10,Pantamera Pojkar Röd I VÅR FD,FBC Partille P12/13,Pixbo IBF P12 Röd,Qvisthallen,Oliver Pettersson,Elvis Moholi,https://stats.innebandy.se/sasong/43/serie/39785/match/1557805
2025-03-01,11:10,Pantamera Pojkar Röd J VÅR FD,Mölndals IBF P12/13 Svart,IK Zenith P11/12 Grön,Aktiviteten A-Hall,Nils Pihlblad,Johan Elmeklo,https://stats.innebandy.se/sasong/43/serie/39786/match/1557757
2025-03-01,11:30,Pantamera Pojkar Röd J VÅR FD,Stenungsunds IBK P12,Frölunda IBK P12 Svart,Stenungsund Arena,Alvin Andersson,Anthon Räffling,https://stats.innebandy.se/sasong/43/serie/39786/match/1557760
2025-03-01,16:20,Pantamera Pojkar Röd J VÅR FD,Floda IBK P11/12 Röd,FBC Partille P11 Vit,Nova Floda Sportcenter A-hall,Alice Engström,Selma Hadziselimovic,https://stats.innebandy.se/sasong/43/serie/39786/match/1557759
2025-03-01,15:30,Pantamera Pojkar Röd K VÅR FD,Landvetter IBK P12/13,Frölunda IBK P12 Röd,Pinntorps Idrottshall,Halina Karnili,Vincent Gårlin,https://stats.innebandy.se/sasong/43/serie/39787/match/1557712
2025-03-02,16:00,Klubbhuset Damer Div. 2,IBK Kungälv D2,Öckerö IBK D2,Mimershus A-hallen,Marcus Orrhult,Christian Svärdström,https://stats.innebandy.se/sasong/43/serie/38226/match/1477685
2025-03-02,14:50,Klubbhuset Damer Div. 3,Pixbo IBF D3,Stenungsunds IBK D3,Wallenstam Arena A,Torbjörn Zahner,Roger Zahnér,https://stats.innebandy.se/sasong/43/serie/38227/match/1475777
2025-03-02,16:00,Klubbhuset Damer Div. 3,Pinntorp IBF D3,Eken IBK D3,Pinntorps Idrottshall,Amir Huseinovic,Magnus Fredriksson,https://stats.innebandy.se/sasong/43/serie/38227/match/1475775
2025-03-02,17:30,Klubbhuset Damer Div. 3,FBC Lerum Utveckling D3,Ale IBF D3,Rydsbergshallen,Hajrudin Begic,Adnan Tongur,https://stats.innebandy.se/sasong/43/serie/38227/match/1475778
2025-03-02,15:20,Klubbhuset Herrar Div. 3,Floda IBK H3,Burås IK H3,Nova Floda Sportcenter A-hall,Alexander Warberg,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/38220/match/1476904
2025-03-02,16:15,Klubbhuset Herrar Div. 3,Göteborg City IBK H3,Myggenäs IBK H3,Kviberg Arena B,Wessam Abdellrazek,Goran Kuduzovic,https://stats.innebandy.se/sasong/43/serie/38220/match/1476902
2025-03-02,16:50,Klubbhuset Herrar Div. 4,Pixbo IBF H4,Stenungsunds IBK H4,Wallenstam Arena A,Torbjörn Zahner,Roger Zahnér,https://stats.innebandy.se/sasong/43/serie/38221/match/1477082
2025-03-02,17:00,Klubbhuset Herrar Div. 4,Guldhedens IK H4,IBK Göteborg H4,Valhalla A-hall,Christer Carlberg,Mats Sällberg,https://stats.innebandy.se/sasong/43/serie/38221/match/1477081
2025-03-02,18:30,Klubbhuset Herrar Div. 4,IBK Kungälv H4,IBK Bergum H4,Kastellegårdshallen,Adam Jällfält,Thomas Johansson,https://stats.innebandy.se/sasong/43/serie/38221/match/1477078
2025-03-02,20:00,Klubbhuset Herrar Div. 4,Pinntorp IBF H4,Ale IBF H4,Pinntorps Idrottshall,Adnan Mehmedagic,Felix Bark Peterson,https://stats.innebandy.se/sasong/43/serie/38221/match/1477080
2025-03-02,16:00,Klubbhuset Herrar Div. 5,Dingle AIK H5,Lindome IBK H5,Munkedals Idrottshall,Thomas Andersson,Martin Andersson,https://stats.innebandy.se/sasong/43/serie/38222/match/1477255
2025-03-02,16:30,Klubbhuset Herrar Div. 6,FBC Partille H6,Lindome IBK H6,Partillebohallen,Jesper Björklund Greter,Sebastian Kiejs,https://stats.innebandy.se/sasong/43/serie/38223/match/1527642
2025-03-02,18:00,Klubbhuset Herrar Div. 6,Landvetter IBK H6 2,Floda IBK H6,Pinntorps Idrottshall,Adnan Mehmedagic,Felix Bark Peterson,https://stats.innebandy.se/sasong/43/serie/38223/match/1527644
2025-03-02,14:00,Allsvenskan Damer Södra,Skoghalls IBK,Landvetter IBK,Hammarö Arena,Sebastian Asplund-Larsson,Gabriel Nääs,https://stats.innebandy.se/sasong/43/serie/37995/match/1454435
2025-03-02,13:00,Damer Div. 1 region,IBK Lund,IK Zenith,Lerbäckshallen A,Linus Isgren,Casper Johansson,https://stats.innebandy.se/sasong/43/serie/38741/match/1504093
2025-03-02,16:00,Damer Div. 1 region,Warberg IBF,IBF Backadalen,"Sparbanken Wictory Center, Unihocplanen",Esaias Ivarsson,Marcus Johansson,https://stats.innebandy.se/sasong/43/serie/38741/match/1504089
2025-03-02,15:00,Division 1 Herrar Västra Götaland,IBK Lidköping,IBK Kungälv,Idrottens hus i Lidköping,Gustav Johansson,Robin Rosendal,https://stats.innebandy.se/sasong/43/serie/38003/match/1453904
2025-03-02,19:15,Juniorallsvenskan H HJ18,FBC Partille,Floda IBK,Partillebohallen,Jesper Björklund Greter,Sebastian Kiejs,https://stats.innebandy.se/sasong/43/serie/38706/match/1483918
2025-03-02,14:00,Juniorallsvenskan I HJ18,Åstorp/Kvidinge IBS,Lindås IBF,Arena Åstorp,Tony Olsson,Ahmad Homsi,https://stats.innebandy.se/sasong/43/serie/38708/match/1484014
