Datum,Tid,Serie,Hemmalag,Bortalag,Arena,Domare1,Domare2,url
2024-03-01,19:00,Juniorallsvenskan G DJ18,Ale IBF/Kärra IBK,Stenungsunds IBK/IBK Kungälv,Ale Kulturrum,Joakim Jögi,Adnan Mehmedagic,https://stats.innebandy.se/sasong/43/serie/35872/match/1392477
2024-03-01,20:30,Juniorallsvenskan G DJ18,Lindås IBF,Landvetter IBK,Lindås Waves Arena,Marcus Orrhult,Christian Svärdström,https://stats.innebandy.se/sasong/43/serie/35872/match/1392476
2024-03-01,20:00,Juniorallsvenskan H1 HJ18,Kärra IBK,Floda IBK,Kärra Sporthall,Tommy Runhammar,Wessam Abdellrazek,https://stats.innebandy.se/sasong/43/serie/35399/match/1362289
2024-03-01,18:30,Juniorallsvenskan H2 HJ18,Lindås IBK,Fristads GoIF/Rydboholms SK,Lindås Waves Arena,Marcus Orrhult,Christian Svärdström,https://stats.innebandy.se/sasong/43/serie/35400/match/1362697
2024-03-01,18:45,Juniorallsvenskan H2 HJ18,Mölndals IBF,Varla IBK/Lindome IBK,Aktiviteten A-Hall,Sebastian Kiejs,Mattias Strid,https://stats.innebandy.se/sasong/43/serie/35400/match/1362699
2024-03-01,19:15,Juniorallsvenskan H2 HJ18,IBK Göteborg/IBK Bergum,Pixbo IBF/IBK,Torpahallen,Felix Bark Peterson,Goran Kuduzovic,https://stats.innebandy.se/sasong/43/serie/35400/match/1362698
2024-03-01,19:30,Pantamera Flick Mörkröd A Vår,IBK Vänersborg DJ,Pixbo IBF F08,"Frigghallen, Vänersborg",Jim Nilsson,Simon Franzén,https://stats.innebandy.se/sasong/43/serie/36835/match/1438952
2024-03-01,18:30,Pantamera Flick Röd A Vår,FBC Partille F09/11 Blå,Kärra IBK F09/10,Qvisthallen,Alexander Rydqvist,Alexander Warberg,https://stats.innebandy.se/sasong/43/serie/36838/match/1439302
2024-03-01,18:00,Pantamera Pojk Mörkröd A Vår,Landvetter IBK H Utveckling,FBC Partille U16,Pinntorps Idrottshall,Aldin Hadziselmovic,Adnan Tongur,https://stats.innebandy.se/sasong/43/serie/36854/match/1439100
2024-03-01,18:15,Pantamera Pojk Mörkröd D Vår,FBC Vinga P06/07,IBK Kungälv Herrjuniorer Vit,Hall Of Flame,Adem Can,Emir Rajabi,https://stats.innebandy.se/sasong/43/serie/36857/match/1439841
2024-03-01,19:30,Pantamera Pojk Mörkröd D Vår,Dingle AIK HJ Vit,Utbynäs SK U-Trupp,Munkedals Idrottshall,Mathias Johansson,Martin Andersson,https://stats.innebandy.se/sasong/43/serie/36857/match/1439834
2024-03-01,19:00,Pantamera Pojkar Röd B Vår,IBF Backadalen / Mölndals IBF P07/08,Landvetter IBK P08 Vit,Tuve Sporthall,Ali Alizada,Mohsen Gholami,https://stats.innebandy.se/sasong/43/serie/36844/match/1438501
2024-03-01,18:00,Pantamera Pojkar Röd E Vår,Surte IS IBK P09,Pixbo IBF P09 Vit,Bohushallen,Simon Bengtsson,,https://stats.innebandy.se/sasong/43/serie/36847/match/1438586
2024-03-01,18:30,Pantamera Pojkar Röd F Vår,Lindås IBK P09 Blå,IBK Kungälv P09,Askims Sporthall,Leo Hammarstedt,Birk Eldh,https://stats.innebandy.se/sasong/43/serie/36848/match/1438616
2024-03-01,19:10,Pantamera Pojkar Röd F Vår,Floda IBK P09/10 Röd,Landvetter IBK P10 Svart,Nova Floda Sportcenter A-hall,Sebastian Cedgard,,https://stats.innebandy.se/sasong/43/serie/36848/match/1438622
2024-03-01,18:30,Pantamera Pojkar Röd H Vår,Eken IBK P10,Pixbo IBF P10 Röd,Ekenhallen 1,Adam Jällfält,Thomas Johansson,https://stats.innebandy.se/sasong/43/serie/36850/match/1438680
2024-03-01,18:20,Pantamera Pojkar Röd I Vår FD,FBC Lerum Utveckling P09 Röd,FBC Partille P09 Blå,Rydsbergshallen,Albin Rosberg,Joel Mellby,https://stats.innebandy.se/sasong/43/serie/36851/match/1438704
2024-03-02,21:35,SSL - Svenska Superligan Herr,Växjö IBK,Pixbo IBK,Fortnox Arena A-hall,Daniel Böcker,Andreas Lybacken,https://stats.innebandy.se/sasong/43/serie/34677/match/1344629
2024-03-02,21:35,SSL - Svenska Superligan Dam,Pixbo IBK,Västerås Rönnby IBK,Wallenstam Arena A,Jörgen Andersson,Kevin Cardell,https://stats.innebandy.se/sasong/43/serie/34685/match/1344805
2024-03-02,13:00,Klubbhuset Damer Div. 1,IBF Backadalen D1,Floda IBK D1,Tuve Sporthall,Christian Svärdström,Marcus Orrhult,https://stats.innebandy.se/sasong/43/serie/35123/match/1372465
2024-03-02,14:30,Klubbhuset Damer Div. 1,Mölndals IBF D1,IBK Kungälv D1,Aktiviteten A-Hall,Torbjörn Zahner,Robin Cederdahl,https://stats.innebandy.se/sasong/43/serie/35123/match/1372468
2024-03-02,14:30,Klubbhuset Damer Div. 1,Landvetter IBK D1,Stenungsunds IBK D1,Pinntorps Idrottshall,Gabriel Adolfsson,Joakim Jögi,https://stats.innebandy.se/sasong/43/serie/35123/match/1372469
2024-03-02,17:00,Klubbhuset Damer Div. 1,FBC Lerum D1,Almås IBF D1,Lerum Arena A,Thomas Johansson,Adam Jällfält,https://stats.innebandy.se/sasong/43/serie/35123/match/1372467
2024-03-02,14:00,Klubbhuset Damer Div. 2,IBK Göteborg/IBK Bergum D2,Guldhedens IK D2,Torpahallen,Felix Bark Peterson,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/35124/match/1373203
2024-03-02,13:00,Klubbhuset Herrar Div. 2,IBF Älvstranden H2,FBC Vinga H2,Lundbyskolans sporthall A-hall,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/35117/match/1372201
2024-03-02,13:30,Klubbhuset Herrar Div. 2,Frölunda IBK H2,Herrestads AIF Rockets H2,Frölunda Kulturhus,Oscar Skogsberg,Marcus Larsson,https://stats.innebandy.se/sasong/43/serie/35117/match/1372204
2024-03-02,15:30,Klubbhuset Herrar Div. 2,Kärra IBK H2,IBK Göteborg H2,Kärra Sporthall,Aldin Hadziselmovic,Alexander Pavlovic,https://stats.innebandy.se/sasong/43/serie/35117/match/1372200
2024-03-02,15:00,Klubbhuset Herrar Div. 3,Myggenäs IBK H3,Korsvägen BBK H3,Häggvallsskolan,Adnan Mehmedagic,Magnus Fredriksson,https://stats.innebandy.se/sasong/43/serie/35118/match/1372857
2024-03-02,18:00,Klubbhuset Herrar Div. 3,Lindås IBF H3,Eken IBK H3,Lindås Waves Arena,Felix Bark Peterson,Jesper Björklund Greter,https://stats.innebandy.se/sasong/43/serie/35118/match/1372859
2024-03-02,12:00,Klubbhuset Herrar Div. 4,Ale IBF H4,Utbynäs SK H4,Ale Kulturrum,Thomas Johansson,Wessam Abdellrazek,https://stats.innebandy.se/sasong/43/serie/35119/match/1372727
2024-03-02,13:00,Klubbhuset Herrar Div. 4,KFKD H4,FBC Partille H4,Lundbystrand 1,Per Sundvall,Johan Ronge,https://stats.innebandy.se/sasong/43/serie/35119/match/1372725
2024-03-02,17:00,Klubbhuset Herrar Div. 4,Sörgårdens IBF H4,Guldhedens IK H4,Lundenhallen,Goran Kuduzovic,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/35119/match/1372722
2024-03-02,15:00,Klubbhuset Herrar Div. 6,Eken IBK H6,Dingle AIK H6,Ekenhallen 1,Roger Zahnér,Mustafa Er,https://stats.innebandy.se/sasong/43/serie/35121/match/1413098
2024-03-02,14:00,Damer Allsvenskan Södra,Lindome IBK,Fristads GoIF,Almåshallen A,Albert Enlund,Petter Enlund,https://stats.innebandy.se/sasong/43/serie/34689/match/1345354
2024-03-02,14:00,Herrar Allsvenskan Södra,FBC Lerum,Warberg IC,Lerum Arena A,Ola Nilsson,Mattias Sjöstedt,https://stats.innebandy.se/sasong/43/serie/34676/match/1340944
2024-03-02,15:00,Herrar Allsvenskan Södra,Strängnäs IBK,FBC Partille,Thomas Arena,Martin Jonsson,Joakim Mattsson,https://stats.innebandy.se/sasong/43/serie/34676/match/1340946
2024-03-02,13:00,Herrar Div 1 Västra Götaland,Skoghalls IBK,Lindås IBK,Hammarö Arena,Albin Jakobsson,Martin Johansson,https://stats.innebandy.se/sasong/43/serie/34681/match/1343070
2024-03-02,14:00,Herrar Div 1 Västra Götaland,IK Zenith,Träslövsläge IF,Björlanda Idrottshall,Adam Kruse,Peter Novakovic,https://stats.innebandy.se/sasong/43/serie/34681/match/1343065
2024-03-02,15:00,Herrar Div 1 Västra Götaland,Floda IBK,Mölndals IBF,Nova Floda Sportcenter A-hall,Mathias Damgaard,Måns Löfgren,https://stats.innebandy.se/sasong/43/serie/34681/match/1343068
2024-03-02,15:00,Herrar Div 1 Västra Götaland,GS 86 AIF,IBF Backadalen,Forshaga Sporthall,Erik Bergström,Christoffer Frykestam,https://stats.innebandy.se/sasong/43/serie/34681/match/1343069
2024-03-02,13:00,Juniorallsvenskan G DJ18,Pixbo IBF/Pixbo IBK,IBK Alingsås,Wallenstam Arena A,Linus Svensson,Sebastian Kiejs,https://stats.innebandy.se/sasong/43/serie/35872/match/1392478
2024-03-02,15:40,Klubbhuset Damer Veteraner,FBC Lerum DV,Lindome IBK DV,Rydsbergshallen,Adem Can,Tomas Levin,https://stats.innebandy.se/sasong/43/serie/35126/match/1433899
2024-03-02,17:30,Klubbhuset Damer Veteraner,Landvetter IBK DV,IBK Bergum DV,Landvetter Idrottshall,Tomas Levin,Felix Broström,https://stats.innebandy.se/sasong/43/serie/35126/match/1433900
2024-03-02,12:00,Klubbhuset F-12 Bamse Vår,Lindome IBK F12,IK Zenith F11-12 Grön,Almåshallen A,Elvira Backström,Cornelia Kindblad,https://stats.innebandy.se/sasong/43/serie/36872/match/1440362
2024-03-02,14:40,Klubbhuset F-12 Bamse Vår,FBC Lerum F12 Rött,Pixbo IBK F12 Röd,Rydsbergshallen,Kasper Waborg,Charlie Eriksson,https://stats.innebandy.se/sasong/43/serie/36872/match/1440366
2024-03-02,17:45,Klubbhuset F-12 Bamse Vår,Pixbo IBK F12 Vit,Lindås IBK F12-13,Wallenstam Arena B,Moa Wallén,Hilma Samuelsson,https://stats.innebandy.se/sasong/43/serie/36872/match/1440365
2024-03-02,10:00,Klubbhuset F-13 Nalle-Maja Vår,Landvetter IBK F13/14,Ale IBF F12/13 Blå,Pinntorps Idrottshall,Vincent Gårlin,Halina Karnili,https://stats.innebandy.se/sasong/43/serie/36873/match/1440651
2024-03-02,16:45,Klubbhuset F-13 Nalle-Maja Vår,Pixbo IBK F13/14 Rödrävar,IBF Älvstranden F12/13,Wallenstam Arena B,Esther Schill,Elsa Arvidsson,https://stats.innebandy.se/sasong/43/serie/36873/match/1440650
2024-03-02,10:00,Klubbhuset F-13 Skalman Vår,Lindome IBK F13 Lila,Eken IBK F12/13 Gul,Almåshallen A,Emilia Söderström,Sofia Andersson,https://stats.innebandy.se/sasong/43/serie/36874/match/1437794
2024-03-02,11:00,Klubbhuset F-13 Skalman Vår,Landvetter IBK F13/14 Vit,Dingle AIK F12-14,Pinntorps Idrottshall,Vincent Gårlin,Halina Karnili,https://stats.innebandy.se/sasong/43/serie/36874/match/1437797
2024-03-02,09:00,Klubbhuset F-14 Brum Vår,Lindome IBK F14/15 Lila,Hindås IBK F13,Almåshallen A,Matilda Nielsen,Emelie Blomqvist,https://stats.innebandy.se/sasong/43/serie/36875/match/1437857
2024-03-02,13:45,Klubbhuset F-14 Brum Vår,Pixbo IBK F13/14 Viträvar,Floda IBK F13/14 Vit,Wallenstam Arena B,Ludvig Persson,Max Enström,https://stats.innebandy.se/sasong/43/serie/36875/match/1437859
2024-03-02,12:00,Klubbhuset P-12 Fnatte Vår,IK Zenith P12 Grön,Pixbo IBK P12 Röd,Björlanda Idrottshall,Alfred Löving,Gustav Löfving,https://stats.innebandy.se/sasong/43/serie/36865/match/1436768
2024-03-02,14:30,Klubbhuset P-12 Fnatte Vår,Lindås IBK P12 Svart,Floda IBK P12/13 Vit,Askims Sporthall,Ludwig Dahlin,Melker Norin,https://stats.innebandy.se/sasong/43/serie/36865/match/1436766
2024-03-02,09:00,Klubbhuset P-12 Knatte Vår,Eken IBK P12,Pixbo IBK P12 Vit,Ekenhallen 1,Kasper Degerman,Noel Hylén,https://stats.innebandy.se/sasong/43/serie/36863/match/1436807
2024-03-02,13:30,Klubbhuset P-12 Tjatte Vår,Öckerö IBK P12,Frölunda IBK P12,Hedenskolans Idrottshall,Philip Tindvall,,https://stats.innebandy.se/sasong/43/serie/36864/match/1436845
2024-03-02,14:50,Klubbhuset P-12 Tjatte Vår,Hindås IBK P12 Vit,FBC Partille P12 Röd,Hindås Idrottshall,Lina Lind,Halina Karnili,https://stats.innebandy.se/sasong/43/serie/36864/match/1436846
2024-03-02,11:00,Klubbhuset P-13 Kalle Vår,FBC Partille P 13 Blå,Överby IBK P12/13,Qvisthallen,Moa Marmin,Felix Törn,https://stats.innebandy.se/sasong/43/serie/36866/match/1436953
2024-03-02,11:45,Klubbhuset P-13 Kalle Vår,Dingle AIK P12,FBC Lerum Utveckling P13 Röd,Munkedals Idrottshall,Erik Heggenes,Liam Larsson,https://stats.innebandy.se/sasong/43/serie/36866/match/1436951
2024-03-02,12:45,Klubbhuset P-13 Kalle Vår,Pixbo IBK P13,Lindås IBK P13 Svart,Wallenstam Arena B,Ludvig Persson,Max Enström,https://stats.innebandy.se/sasong/43/serie/36866/match/1436950
2024-03-02,11:00,Klubbhuset P-13 Mimmi Vår,Myggenäs IBK P-13,Utbynäs SK P 12/13 Blå,Häggvallsskolan,Oscar Stendahl,Filip Fosser,https://stats.innebandy.se/sasong/43/serie/36867/match/1439750
2024-03-02,12:00,Klubbhuset P-13 Mimmi Vår,Landvetter IBK P13,Lindås IBK P13 Turkos,Pinntorps Idrottshall,Elof Lundqvist,Vincent Gårlin,https://stats.innebandy.se/sasong/43/serie/36867/match/1439753
2024-03-02,08:00,Klubbhuset P-13 Pluto Vår,Landvetter IBK P13 Vit,IK Zenith P13 Grön,Pinntorps Idrottshall,Simon Enger,David Landers,https://stats.innebandy.se/sasong/43/serie/36868/match/1437099
2024-03-02,11:00,Klubbhuset P-13 Pluto Vår,Lindome IBK P13 Vit,Kärra IBK P13 Röd,Almåshallen A,Matilda Nielsen,Clara Selstam,https://stats.innebandy.se/sasong/43/serie/36868/match/1437098
2024-03-02,12:30,Klubbhuset P-13 Pluto Vår,Hindås IBK P13 Svart,Mölndals IBF P13 Vit,Hindås Idrottshall,Lina Lind,Halina Karnili,https://stats.innebandy.se/sasong/43/serie/36868/match/1437100
2024-03-02,15:30,Klubbhuset P-13 Pluto Vår,Lindås IBK P13 Vit,Stenungsunds IBK P13,Askims Sporthall,Ludwig Dahlin,Melker Norin,https://stats.innebandy.se/sasong/43/serie/36868/match/1437101
2024-03-02,12:00,Klubbhuset P-14 Kajsa Vår,Myggenäs IBK P 13/14,Lindås IBK P14 Svart,Häggvallsskolan,Oscar Stendahl,Filip Fosser,https://stats.innebandy.se/sasong/43/serie/36869/match/1437173
2024-03-02,13:00,Klubbhuset P-14 Kajsa Vår,Landvetter IBK P14 Blå,FBC Lerum Utveckling P14 Röd,Pinntorps Idrottshall,Elof Lundqvist,Vincent Gårlin,https://stats.innebandy.se/sasong/43/serie/36869/match/1437169
2024-03-02,09:00,Klubbhuset P-14 Piff Vår,Landvetter IBK P14 Vit,Pixbo IBK P14 Vit,Pinntorps Idrottshall,Simon Enger,David Landers,https://stats.innebandy.se/sasong/43/serie/36870/match/1437372
2024-03-02,10:00,Klubbhuset P-14 Piff Vår,Eken IBK P14,IBK Kungälv P14 Svart,Ekenhallen 1,Kasper Degerman,Noel Hylén,https://stats.innebandy.se/sasong/43/serie/36870/match/1437375
2024-03-02,10:00,Klubbhuset P-14 Piff Vår,FBC Partille P 14 Blå,Lindås IBK P14 Grön,Qvisthallen,Moa Marmin,Felix Törn,https://stats.innebandy.se/sasong/43/serie/36870/match/1437377
2024-03-02,13:40,Klubbhuset P-14 Piff Vår,Hindås IBK P14,Mölndals IBF P14,Hindås Idrottshall,Lina Lind,Halina Karnili,https://stats.innebandy.se/sasong/43/serie/36870/match/1437373
2024-03-02,14:30,Klubbhuset P-14 Piff Vår,Öckerö IBK P14/15,Lindås IBK P14 Vit,Hedenskolans Idrottshall,Philip Tindvall,,https://stats.innebandy.se/sasong/43/serie/36870/match/1437374
2024-03-02,15:45,Klubbhuset P-14 Piff Vår,Pixbo IBK P14 Röd,Utbynäs SK P14 BLÅ,Wallenstam Arena B,Esther Schill,Elsa Arvidsson,https://stats.innebandy.se/sasong/43/serie/36870/match/1437376
2024-03-02,16:30,Pantamera Flick Mörkröd A Vår,Ale IBF F06/07,Lindome IBK DJ,Ale Kulturrum,Henrik Nordström,Linus Backlund,https://stats.innebandy.se/sasong/43/serie/36835/match/1438951
2024-03-02,19:00,Pantamera Flick Mörkröd A Vår,Landvetter IBK D Utveckling,Onsala IBK DamJunior,Pinntorps Idrottshall,Senad Olevic,Felix Broström,https://stats.innebandy.se/sasong/43/serie/36835/match/1438950
2024-03-02,12:20,Pantamera Flick Mörkröd B Vår,Eken IBK F06/07,Kärra IBK F07/08,Ekenhallen 1,Henry Tames,Mustafa Er,https://stats.innebandy.se/sasong/43/serie/36836/match/1439042
2024-03-02,16:00,Pantamera Flick Mörkröd C Vår,Lindås IBK F08,Pixbo IBF F09 Vit,Lindås Waves Arena,Isak Skarrie,Semir Aganspahic,https://stats.innebandy.se/sasong/43/serie/36837/match/1439072
2024-03-02,17:00,Pantamera Flick Mörkröd C Vår,Warberg IBF Junior,IBF Älvstranden F08 Svart,"Sparbanken Wictory Center, Unihocplanen",Jonas Söderberg,Jan Svensson,https://stats.innebandy.se/sasong/43/serie/36837/match/1439070
2024-03-02,13:30,Pantamera Flick Röd A Vår,IBK Kungälv / Surte IS IBK F08/09,FBC Partille F09/11 Blå,Bohushallen,Kasper Mourujärvi,Amel Kosovac,https://stats.innebandy.se/sasong/43/serie/36838/match/1439309
2024-03-02,13:50,Pantamera Flick Röd A Vår,Eken IBK F09/10,Dingle AIK F10/11 Vit,Ekenhallen 1,,,https://stats.innebandy.se/sasong/43/serie/36838/match/1439308
2024-03-02,15:20,Pantamera Flick Röd A Vår,Ale IBF F08/09,Dingle AIK F09/11 Blå,Ale Kulturrum,Daniel Liepins,Emir Rajabi,https://stats.innebandy.se/sasong/43/serie/36838/match/1439305
2024-03-02,17:15,Pantamera Flick Röd A Vår,Floda IBK / FBC Partille F08/09,FBC Lerum Utveckling Röd,Nova Floda Sportcenter A-hall,Samuel Lindholm,Johannes Lunde,https://stats.innebandy.se/sasong/43/serie/36838/match/1439304
2024-03-02,10:10,Pantamera Flick Röd C Vår FD,Pixbo IBF F10 Vit,FBC Partille F10/11,Wallenstam Arena B,Noel Myhrén,Alejandra Feng,https://stats.innebandy.se/sasong/43/serie/36841/match/1438350
2024-03-02,14:10,Pantamera Flick Röd D Vår FD,Ale IBF F10/11,Lindome IBK F10/11,Ale Kulturrum,Idris Hasan Mohamed,Emir Rajabi,https://stats.innebandy.se/sasong/43/serie/36858/match/1438393
2024-03-02,15:30,Pantamera Flick Röd D Vår FD,IBF Backadalen F09/10,Kärra IBK F11/12,Tuve Sporthall,Mohsen Gholami,Ali Alizada,https://stats.innebandy.se/sasong/43/serie/36858/match/1438395
2024-03-02,18:00,Pantamera Flick Röd D Vår FD,FBC Lerum F10/11 Röd,Pixbo IBF F11,Rydsbergshallen,Daniel Liepins,Jasmin Dzanic,https://stats.innebandy.se/sasong/43/serie/36858/match/1438394
2024-03-02,11:00,Pantamera Flick Röd E Vår FD,IBF Backadalen F11/12 Röd,Landvetter IBK F11/12,Tuve Sporthall,Emil Lejon,Emmy Birgersson,https://stats.innebandy.se/sasong/43/serie/36859/match/1438439
2024-03-02,14:00,Pantamera Flick Röd E Vår FD,Stenungsunds IBK F10-11 Svart,FBC Lerum F10/11 Svart,Kyrkenorumskolans Idrottshall,Hampus Räffling,Casper Larsson,https://stats.innebandy.se/sasong/43/serie/36859/match/1438438
2024-03-02,15:00,Pantamera Pojk Mörkröd B Vår,Warberg IBF P08,Floda IBK HJ Svart,"Sparbanken Wictory Center, Unihocplanen",Matilda Wittink,Filip Andersson,https://stats.innebandy.se/sasong/43/serie/36855/match/1439131
2024-03-02,11:30,Pantamera Pojk Mörkröd C Vår,Frölunda IBK HJ,IK Zenith HJ,Frölunda Kulturhus,Oscar Skogsberg,Marcus Larsson,https://stats.innebandy.se/sasong/43/serie/36856/match/1439160
2024-03-02,14:30,Pantamera Pojk Mörkröd C Vår,Lindås Rasta IBK P08 Vit,Lindome IBK HJ,Lindås Waves Arena,Isak Skarrie,Semir Aganspahic,https://stats.innebandy.se/sasong/43/serie/36856/match/1439162
2024-03-02,15:20,Pantamera Pojk Mörkröd D Vår,IBK Bergum Rosa (06-08),Herrestads AIF Rockets HJ,Bergumsskolan,Lazo Cesto,Henry Tames,https://stats.innebandy.se/sasong/43/serie/36857/match/1439844
2024-03-02,09:50,Pantamera Pojkar Röd A Vår,Pixbo IBF P09 Röd,Stenungsunds IBK PJ,Wallenstam Arena A,Alexander Rydqvist,Alex Lund,https://stats.innebandy.se/sasong/43/serie/36843/match/1438471
2024-03-02,13:30,Pantamera Pojkar Röd B Vår,Myggenäs IBK P-08,IBK Göteborg P08/09 Rosa,Häggvallsskolan,Adnan Mehmedagic,Magnus Fredriksson,https://stats.innebandy.se/sasong/43/serie/36844/match/1438502
2024-03-02,14:50,Pantamera Pojkar Röd C Vår,FBC Partille P09 Röd,Stenungsunds IBK U15 Blå,Qvisthallen,Patrich Hellfärdsson,Alexander Rydqvist,https://stats.innebandy.se/sasong/43/serie/36845/match/1438532
2024-03-02,17:40,Pantamera Pojkar Röd C Vår,Landvetter IBK P08 Blå,FBC Lerum Utveckling HJ,Pinntorps Idrottshall,Emrik Appelgren,Senad Olevic,https://stats.innebandy.se/sasong/43/serie/36845/match/1438530
2024-03-02,18:00,Pantamera Pojkar Röd E Vår,Kärra IBK P08/10 Svart,Floda IBK P09 Vit,Kärra Sporthall,Alexander Rydqvist,Per Sundvall,https://stats.innebandy.se/sasong/43/serie/36847/match/1438592
2024-03-02,16:00,Pantamera Pojkar Röd G Vår,Lindome IBK P09 Lila,Landvetter IBK P10 Blå,Almåshallen A,René Schweikart,Isak Bokesten,https://stats.innebandy.se/sasong/43/serie/36849/match/1438651
2024-03-02,16:45,Pantamera Pojkar Röd G Vår,IBF Backadalen P09/10,Frölunda IBK P08/09 Grön,Tuve Sporthall,Ali Alizada,Mohsen Gholami,https://stats.innebandy.se/sasong/43/serie/36849/match/1438652
2024-03-02,13:40,Pantamera Pojkar Röd I Vår FD,FBC Partille P09 Blå,IBF Backadalen P10,Qvisthallen,Rasmus Jarnestål,Lucas Jarnestål,https://stats.innebandy.se/sasong/43/serie/36851/match/1438712
2024-03-02,12:00,Pantamera Pojkar Röd K Vår FD,Surte IS IBK P10/11,IBK Kungälv P10 Vit,Bohushallen,Kasper Mourujärvi,Amel Kosovac,https://stats.innebandy.se/sasong/43/serie/36853/match/1438772
2024-03-02,13:30,Pantamera Pojkar Röd K Vår FD,Dingle AIK P09-11,Stenungsunds IBK P10 Svart,Munkedals Idrottshall,Martin Andersson,Liam Larsson,https://stats.innebandy.se/sasong/43/serie/36853/match/1438771
2024-03-02,10:10,Pantamera Pojkar Röd L Vår FD,Ale IBF P10,IK Zenith P-10 Vit,Ale Kulturrum,Amir Huseinovic,Mattias Strid,https://stats.innebandy.se/sasong/43/serie/36862/match/1438802
2024-03-02,11:20,Pantamera Pojkar Röd L Vår FD,Pixbo IBF P10 Vit,Myggenäs IBK P-10,Wallenstam Arena B,Alexander Rydqvist,Mohsen Gholami,https://stats.innebandy.se/sasong/43/serie/36862/match/1438801
2024-03-02,14:00,Pantamera Pojkar Röd L Vår FD,FBC Vinga P10 Svart,Mölndals IBF P10 Vit,Hall Of Flame,Benjamin Karlsson,Nelson Lau,https://stats.innebandy.se/sasong/43/serie/36862/match/1438800
2024-03-02,12:30,Pantamera Pojkar Röd M Vår FD,Stenungsunds IBK P11,IBK Göteborg P09/10 Vit,Kyrkenorumskolans Idrottshall,Hampus Räffling,Casper Larsson,https://stats.innebandy.se/sasong/43/serie/36877/match/1438831
2024-03-02,12:30,Pantamera Pojkar Röd M Vår FD,FBC Partille P11 Blå,Öckerö IBK P10 Blå,Qvisthallen,Rasmus Jarnestål,Lucas Jarnestål,https://stats.innebandy.se/sasong/43/serie/36877/match/1438832
2024-03-02,09:00,Pantamera Pojkar Röd N Vår FD,Ale IBF P11,IBK Kungälv P11 Svart,Ale Kulturrum,Amir Huseinovic,Mattias Strid,https://stats.innebandy.se/sasong/43/serie/36878/match/1438860
2024-03-02,09:00,Pantamera Pojkar Röd N Vår FD,Pixbo IBF P10/11,IBF Älvstranden P10,Wallenstam Arena B,Noel Myhrén,Alejandra Feng,https://stats.innebandy.se/sasong/43/serie/36878/match/1438861
2024-03-02,11:10,Pantamera Pojkar Röd N Vår FD,Eken IBK P11,FBC Lerum Utveckling P10/P11 Röd,Ekenhallen 1,Melker Kjellberg,Alexander T Forsberg,https://stats.innebandy.se/sasong/43/serie/36878/match/1438862
2024-03-02,13:00,Pantamera Pojkar Röd O Vår FD,Lindås IBK P11 Svart,Frölunda IBK P10/11 Grön,Lindås Waves Arena,Daniel Liepins,Semir Aganspahic,https://stats.innebandy.se/sasong/43/serie/36879/match/1438980
