Datum,Tid,Serie,Hemmalag,Bortalag,Arena,Domare1,Domare2,url
2024-11-01,19:00,Pantamera Flick Röd D Höst FD,IK Zenith F11-12 Grön,FBC Lerum Utveckling F10/11 Svart,Björlanda Idrottshall,Alexander Rydqvist,Gökhan Atay,https://stats.innebandy.se/sasong/43/serie/38257/match/1532542
2024-11-02,12:30,SSL - Svenska Superligan Damer,Pixbo IBK,Endre IF,Wallenstam Arena A,Martin Jonsson,Joakim Mattsson,https://stats.innebandy.se/sasong/43/serie/37999/match/1453205
2024-11-02,14:30,Klubbhuset Damer Div. 2,IBK Göteborg D2,Floda IBK D2,Torpahallen,Goran Kuduzovic,Roger Zahnér,https://stats.innebandy.se/sasong/43/serie/38226/match/1477603
2024-11-02,19:00,Klubbhuset Damer Div. 2,Lindås IBF D2,Guldhedens IK D2,Askims Sporthall,Tommy Runhammar,Marcus Orrhult,https://stats.innebandy.se/sasong/43/serie/38226/match/1477598
2024-11-02,13:00,Klubbhuset Damer Div. 3,Hindås IBK D3,Pinntorp IBF D3,Hindås Idrottshall,Kristoffer Lind,Daniel Liepins,https://stats.innebandy.se/sasong/43/serie/38227/match/1475668
2024-11-02,12:30,Klubbhuset Herrar Div. 2,Landvetter IBK H2,Surte IS IBK H2,Pinntorps Idrottshall,Sebastian Kiejs,Jesper Björklund Greter,https://stats.innebandy.se/sasong/43/serie/38219/match/1476685
2024-11-02,15:30,Klubbhuset Herrar Div. 2,FBC Lerum Utveckling H2,Almås IBF H2,Rydsbergshallen,Linus Backlund,Henrik Nordström,https://stats.innebandy.se/sasong/43/serie/38219/match/1476688
2024-11-02,15:00,Klubbhuset Herrar Div. 3,Stenungsunds IBK H3,Myggenäs IBK H3,Stenungsund Arena,Jonny Gaardén,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/38220/match/1476818
2024-11-02,19:00,Klubbhuset Herrar Div. 3,Lindås IBF H3,Pixbo IBF H3,Lindås Waves Arena,Roger Zahnér,Torbjörn Zahner,https://stats.innebandy.se/sasong/43/serie/38220/match/1476820
2024-11-02,12:15,Klubbhuset Herrar Div. 4,Stenungsunds IBK H4,Ale IBF H4,Stenungsund Arena,Jonny Gaardén,Thomas Andersson,https://stats.innebandy.se/sasong/43/serie/38221/match/1476994
2024-11-02,15:15,Klubbhuset Herrar Div. 4,Pixbo IBF H4,Sörgårdens IBF H4,Wallenstam Arena B,Mats Sällberg,Christer Carlberg,https://stats.innebandy.se/sasong/43/serie/38221/match/1476995
2024-11-02,13:00,Klubbhuset Herrar Div. 5,Surte IS IBK H5,Utbynäs SK H5,Bohushallen,Henry Tames,Lazo Cesto,https://stats.innebandy.se/sasong/43/serie/38222/match/1477171
2024-11-02,14:00,Klubbhuset Herrar Div. 6,Lindome IBK H6,Landvetter IBK H6 1,Almåshallen A,Selma Hadziselimovic,Semir Aganspahic,https://stats.innebandy.se/sasong/43/serie/38223/match/1527539
2024-11-02,13:00,Damer Div. 1 region,IBK Lund,Pixbo IBF,Lerbäckshallen A,Måns Gilén,Ali Tourabi,https://stats.innebandy.se/sasong/43/serie/38741/match/1504006
2024-11-02,14:00,Damer Div. 1 region,Kustens IF,FBC Engelholm,Haverdalshallen,Björn Ekberg,Anders Lindqvist,https://stats.innebandy.se/sasong/43/serie/38741/match/1504004
2024-11-02,15:00,Damer Div. 1 region,Höllvikens IBF,IBF Backadalen,Halörhallen,Mikael Björkqvist,Kevin Prahl,https://stats.innebandy.se/sasong/43/serie/38741/match/1504007
2024-11-02,16:00,Damer Div. 1 region,FBC Lerum,Onsala IBK,Lerum Arena A,Robin Cederdahl,Alexander Pavlovic,https://stats.innebandy.se/sasong/43/serie/38741/match/1504008
2024-11-02,15:00,Division 1 Herrar Västra Götaland,Floda IBK,IBK Kungälv,Nova Floda Sportcenter A-hall,David Björketun,Richard Claesson,https://stats.innebandy.se/sasong/43/serie/38003/match/1453821
2024-11-02,17:00,Division 1 Herrar Västra Götaland,IBK Lockerud Mariestad,Lindome IBK,"ICA-kvantum hallen, Mariestad",Moltas Gunnarsson,Albin Jakobsson,https://stats.innebandy.se/sasong/43/serie/38003/match/1453822
2024-11-02,17:00,Division 1 Herrar Västra Götaland,IBF Backadalen,Gränna AIS,Lundbyskolans sporthall A-hall,Albert Enlund,Petter Enlund,https://stats.innebandy.se/sasong/43/serie/38003/match/1453823
2024-11-02,10:00,Division 1 Para Västserien,IF Änglarna 1,FUB Borås,"Viktoriaskolan, Skara",Magnus Nilsson,Jim Nilsson,https://stats.innebandy.se/sasong/43/serie/39314/match/1545924
2024-11-02,11:30,Division 1 Para Västserien,FUB Borås,Skövde Parasportförening Lag 1,"Viktoriaskolan, Skara",Magnus Nilsson,Jim Nilsson,https://stats.innebandy.se/sasong/43/serie/39314/match/1545925
2024-11-02,09:30,Division 2 Para Västserien,Vara 1,Skövde Parasportförening Gul,"Vilanhallen, Skara",,,https://stats.innebandy.se/sasong/43/serie/39315/match/1545928
2024-11-02,11:00,Division 2 Para Västserien,Skövde Parasportförening Gul,JLIF,"Vilanhallen, Skara",,,https://stats.innebandy.se/sasong/43/serie/39315/match/1545929
2024-11-02,12:30,Division 2 Para Västserien,JLIF,Vara 1,"Vilanhallen, Skara",,,https://stats.innebandy.se/sasong/43/serie/39315/match/1545930
2024-11-02,09:30,Division 3 Para Västserien,IF Fregatten,Vara 2,"Vilanhallen 2 , Skara",,,https://stats.innebandy.se/sasong/43/serie/39316/match/1545932
2024-11-02,10:30,Division 3 Para Västserien,IF Änglarna 2,IF Fregatten,"Vilanhallen 2 , Skara",,,https://stats.innebandy.se/sasong/43/serie/39316/match/1545933
2024-11-02,12:00,Division 3 Para Västserien,Vara 2,IF Änglarna 2,"Vilanhallen 2 , Skara",,,https://stats.innebandy.se/sasong/43/serie/39316/match/1545934
2024-11-02,Sakn. fastst. tid,Division 4 Para Västserien,Vara 3,Skövde Parasportförening Grön,"Vilanhallen 2 , Skara",,,https://stats.innebandy.se/sasong/43/serie/39317/match/1545936
2024-11-02,Sakn. fastst. tid,Division 4 Para Västserien,Vara 3,Skara,,,,https://stats.innebandy.se/sasong/43/serie/39317/match/1546924
2024-11-02,10:00,Division 4 Para Västserien,Skara,Skövde Parasportförening Grön,"Vilanhallen 2 , Skara",,,https://stats.innebandy.se/sasong/43/serie/39317/match/1545935
2024-11-02,15:00,Juniorallsvenskan H DJ18,Warberg IBF,Lindome IBK,"Sparbanken Wictory Center, Unihocplanen",Jan Svensson,Jonas Söderberg,https://stats.innebandy.se/sasong/43/serie/38755/match/1485341
2024-11-02,13:00,Juniorallsvenskan H HJ18,FBC Partille,Fritsla IF,Partillebohallen,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/38706/match/1483859
2024-11-02,15:30,Juniorallsvenskan I HJ18,FC Helsingborg,Pixbo IBF,Helsingborg Arena B,Mårten Högblom,Jonas Pettersson,https://stats.innebandy.se/sasong/43/serie/38708/match/1483953
2024-11-02,15:30,Klubbhuset Blå Pojkar 1A,Lindås IBK P13 Turkos,Utbynäs SK P 13,Askims Sporthall,Simon Bengtsson,,https://stats.innebandy.se/sasong/43/serie/39125/match/1526218
2024-11-02,14:00,Klubbhuset Blå Pojkar 1B,IBK Kungälv P13 Blå,Landvetter IBK P13,Kastellegårdshallen,Joel Gabrielsson,Emilia Karlsson,https://stats.innebandy.se/sasong/43/serie/39126/match/1526279
2024-11-02,12:45,Pantamera Flick Röd B Höst,IBK Kungälv DJ Utveckling,FBC Lerum Utveckling F10/11 Röd,Munkegärdehallen,Mustafa Kalajdzisalihovic,Moa Ljungqvist,https://stats.innebandy.se/sasong/43/serie/38255/match/1530520
2024-11-02,11:15,Pantamera Flick Röd D Höst FD,Surte IS IBK F10/11 Blå,Lindås IBK F12-13 Blå,Bohushallen,Henry Tames,Lazo Cesto,https://stats.innebandy.se/sasong/43/serie/38257/match/1532543
2024-11-02,15:30,Pantamera Pojk Mörkröd C Höst,IBK Kungälv Herrjuniorer Blå,Warberg IBF P09,Munkegärdehallen,Mustafa Kalajdzisalihovic,Sebastian Ågren,https://stats.innebandy.se/sasong/43/serie/38249/match/1530342
2024-11-02,17:50,Pantamera Pojkar Röd E Höst,IBK Kungälv P10 Vit,FBC Vinga P10 Svart,Kastellegårdshallen,Jesper Odeholm,Yosuf Amiri,https://stats.innebandy.se/sasong/43/serie/38233/match/1530025
2024-11-02,15:30,Pantamera Pojkar Röd F Höst,IBK Kungälv P11 Svart,Frölunda IBK P09/11,Kastellegårdshallen,Jesper Odeholm,Yosuf Amiri,https://stats.innebandy.se/sasong/43/serie/38234/match/1530160
2024-11-02,10:00,Träningsmatcher pojkar,Onsala IBK P14,Lindås IBK P14,Askims Sporthall,Gökhan Atay,Amel Kosovac,https://stats.innebandy.se/sasong/43/serie/38815/match/1547341
2024-11-02,11:00,Träningsmatcher pojkar,Onsala IBK P14,Lindås IBK P14,Askims Sporthall,Gökhan Atay,Amel Kosovac,https://stats.innebandy.se/sasong/43/serie/38815/match/1547342
2024-11-03,23:49,SSL - Svenska Superligan Herrar,Pixbo IBK,AIK IBF,Wallenstam Arena A,Steffen Leholk,Tobias Pauli Schmidt,https://stats.innebandy.se/sasong/43/serie/37998/match/1453517
2024-11-03,15:30,Klubbhuset Damer Div. 2,Mölndals IBF D2,Ale IBF D2,Aktiviteten A-Hall,Jonny Gaardén,Goran Kuduzovic,https://stats.innebandy.se/sasong/43/serie/38226/match/1477600
2024-11-03,16:00,Klubbhuset Damer Div. 2,IBK Kungälv D2,Almås IBF D2,Mimershus A-hallen,Mattias Strid,Felix Bark Peterson,https://stats.innebandy.se/sasong/43/serie/38226/match/1477602
2024-11-03,13:00,Klubbhuset Damer Div. 3,IBK Älvstranden D3,Ale IBF D3,Santoshallen,Gustav Garplid,Selma Hadziselimovic,https://stats.innebandy.se/sasong/43/serie/38227/match/1475666
2024-11-03,15:00,Klubbhuset Damer Div. 3,Fristads GoIF / Sandared IBS Dam U,Stenungsunds IBK D3,Nya Fristadshallen,Emil Åkervik,Alexander Blom,https://stats.innebandy.se/sasong/43/serie/38227/match/1475671
2024-11-03,17:30,Klubbhuset Damer Div. 3,FBC Lerum Utveckling D3,Mölndals IBF D3,Rydsbergshallen,Alexander Warberg,Sebastian Ågren,https://stats.innebandy.se/sasong/43/serie/38227/match/1475669
2024-11-03,15:00,Klubbhuset Herrar Div. 2,IBK Göteborg H2,Herrestads AIF H2,Lundenhallen,Sebastian Kiejs,Jesper Björklund Greter,https://stats.innebandy.se/sasong/43/serie/38219/match/1476689
2024-11-03,18:00,Klubbhuset Herrar Div. 2,Mölndals IBF H2,IBF Älvstranden H2,Aktiviteten A-Hall,Jesper Björklund Greter,Alexander Pavlovic,https://stats.innebandy.se/sasong/43/serie/38219/match/1476686
2024-11-03,16:00,Klubbhuset Herrar Div. 3,Göteborg City IBK H3,Korsvägen BBK H3,Kviberg Arena B,Måns Bartilson,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/38220/match/1476821
2024-11-03,19:30,Klubbhuset Herrar Div. 3,FBC Partille H3,Floda IBK H3,Partillebohallen,Tommy Runhammar,Måns Bartilson,https://stats.innebandy.se/sasong/43/serie/38220/match/1476816
2024-11-03,13:00,Klubbhuset Herrar Div. 4,Mölndals IBF H4,IBK Göteborg H4,Aktiviteten A-Hall,Jonny Gaardén,Goran Kuduzovic,https://stats.innebandy.se/sasong/43/serie/38221/match/1476993
2024-11-03,14:20,Klubbhuset Herrar Div. 4,Pinntorp IBF H4,Utbynäs SK H4,Pinntorps Idrottshall,Sandra Lindskog,Linda Lindskog,https://stats.innebandy.se/sasong/43/serie/38221/match/1476997
2024-11-03,13:15,Klubbhuset Herrar Div. 5,Frölunda IBK H5,Dingle AIK H5,Skyttesskolan,Mustafa Er,Mustafa Kalajdzisalihovic,https://stats.innebandy.se/sasong/43/serie/38222/match/1477173
2024-11-03,10:00,Klubbhuset Herrar Div. 6,IBF Älvstranden H6,IBF Backadalen H6,Santoshallen,Semir Aganspahic,Emir Rajabi,https://stats.innebandy.se/sasong/43/serie/38223/match/1527538
2024-11-03,15:00,Klubbhuset Herrar Div. 6,Floda IBK H6,FBC Vinga H6,Nova Floda Sportcenter A-hall,Adem Can,Tomas Levin,https://stats.innebandy.se/sasong/43/serie/38223/match/1527541
2024-11-03,16:00,Klubbhuset Herrar Div. 6,Orust IBK H6,Landvetter IBK H6 2,Svanesunds Sporthall,Martin Andersson,Susanne Andersson,https://stats.innebandy.se/sasong/43/serie/38223/match/1527537
2024-11-03,19:30,Klubbhuset Herrar Div. 6,IBK Kungälv H6/HV,IBK Bergum H6,Kastellegårdshallen,Henry Tames,Lazo Cesto,https://stats.innebandy.se/sasong/43/serie/38223/match/1527540
2024-11-03,15:00,Allsvenskan Damer Södra,Huddinge IBS,Lindome IBK,Fleminghallen A,Filip Lövenklint,Theodore Idevall,https://stats.innebandy.se/sasong/43/serie/37995/match/1454367
2024-11-03,17:00,Allsvenskan Damer Södra,Landvetter IBK,FBC Partille,Pinntorps Idrottshall,Tobias Anderberg,Jacob Johansson,https://stats.innebandy.se/sasong/43/serie/37995/match/1454365
2024-11-03,15:00,Allsvenskan Herrar,Hagunda IF,FBC Lerum,IFU Arena A,Jörgen Andersson,Kevin Cardell,https://stats.innebandy.se/sasong/43/serie/37996/match/1453057
2024-11-03,17:00,Damer Div. 1 region,Åstorp/Kvidinge IBS,Warberg IBF,Arena Åstorp,Niclas Eriksson,Robin Jönsson,https://stats.innebandy.se/sasong/43/serie/38741/match/1504009
2024-11-03,15:00,Juniorallsvenskan H HJ18,IBK Lidköping/Skara IBK,FBC Lerum Utveckling,Idrottens hus i Lidköping,Martin Johansson,Sven Persson,https://stats.innebandy.se/sasong/43/serie/38706/match/1483860
2024-11-03,18:20,Juniorallsvenskan H HJ18,IBK Kungälv,Fristads GoIF/Rydboholms SK,Mimershus A-hallen,Mattias Strid,Felix Bark Peterson,https://stats.innebandy.se/sasong/43/serie/38706/match/1483862
2024-11-03,12:45,Klubbhuset Blå Flickor 3C,IBK Kungälv F15/16,IBF Älvstranden F14/15,Munkegärdehallen,Filippo Berntsson,,https://stats.innebandy.se/sasong/43/serie/39142/match/1527079
2024-11-03,15:45,Klubbhuset Blå Pojkar 2A,IBK Kungälv P14 Svart,IK Zenith P14 Grön,Kastellegårdshallen,Tea Yamazaki,Emilia Karlsson,https://stats.innebandy.se/sasong/43/serie/39128/match/1526361
2024-11-03,16:45,Klubbhuset Blå Pojkar 2A,IBK Kungälv P14 Vit,FBC Partille P 15 Vallhamra Blå,Kastellegårdshallen,Tea Yamazaki,Emilia Karlsson,https://stats.innebandy.se/sasong/43/serie/39128/match/1526364
2024-11-03,12:45,Klubbhuset Blå Pojkar 2B,IBK Kungälv P14 Blå,Orust IBK P14,Kastellegårdshallen,Albin Jansson,Julius Jensen,https://stats.innebandy.se/sasong/43/serie/39129/match/1526697
2024-11-03,13:45,Klubbhuset Blå Pojkar 3B,IBK Kungälv P15 Blå,Pixbo IBK P15 Röd,Kastellegårdshallen,Albin Jansson,Julius Jensen,https://stats.innebandy.se/sasong/43/serie/39132/match/1526465
2024-11-03,14:45,Klubbhuset Blå Pojkar 3B,IBK Kungälv P15 Svart,Guldhedens IK P15,Kastellegårdshallen,Albin Jansson,Julius Jensen,https://stats.innebandy.se/sasong/43/serie/39132/match/1526467
2024-11-03,09:50,Pantamera Flick Röd D Höst FD,Pinntorp IBF F12,Pixbo IBF F12 Röd,Pinntorps Idrottshall,Lina Lind,Tindra Bäckvall,https://stats.innebandy.se/sasong/43/serie/38257/match/1532540
2024-11-03,14:05,Pantamera Flick Röd D Höst FD,IBK Kungälv F10/11/12 Blå,FBC Partille F09/11 Svart,Munkegärdehallen,Josefin Sannerholm,Ian S Blomqvist,https://stats.innebandy.se/sasong/43/serie/38257/match/1532545
2024-11-03,15:15,Pantamera Pojk Mörkröd A Höst,Frölunda IBK Herrjuniorer,Landvetter IBK H Utveckling Blå,Skyttesskolan,Mustafa Er,Mustafa Kalajdzisalihovic,https://stats.innebandy.se/sasong/43/serie/38247/match/1530309
2024-11-03,14:30,Pantamera Pojkar Röd D Höst,IK Zenith P09 Grön,Landvetter IBK P10 Vit,Björlanda Idrottshall,Senad Olevic,Gökhan Atay,https://stats.innebandy.se/sasong/43/serie/38232/match/1530000
2024-11-03,18:00,Pantamera Pojkar Röd K Höst FD,IBK Kungälv P12,Stenungsunds IBK P12,Kastellegårdshallen,Henry Tames,Lazo Cesto,https://stats.innebandy.se/sasong/43/serie/38239/match/1529844
2024-11-03,11:00,Pantamera Pojkar Röd L Höst FD,Landvetter IBK P12/13,IBF Backadalen P12,Pinntorps Idrottshall,Lina Lind,Tindra Bäckvall,https://stats.innebandy.se/sasong/43/serie/38240/match/1530877
2024-11-03,14:30,Pantamera Pojkar Röd L Höst FD,Utbynäs SK P 11/12,IBK Kungälv P12-13 Vit,Kviberg Arena B,Mathias Hannu,Linus Engman,https://stats.innebandy.se/sasong/43/serie/38240/match/1530881
2024-11-03,14:30,Träningsmatcher flickor,Pixbo IBF F12,Pixbo IBF P12,Wallenstam Arena B,Vilmer Olausson,Emil Windevall,https://stats.innebandy.se/sasong/43/serie/38816/match/1546268
2024-11-04,19:00,Klubbhuset Herrar Div. 3,Pixbo IBF H3,Göteborg City IBK H3,Wallenstam Arena A,Jonny Gaardén,Robin Cederdahl,https://stats.innebandy.se/sasong/43/serie/38220/match/1476823
2024-11-04,20:40,Pantamera Flick Mörkröd A Höst,Lindås IBK F08,Warberg IBF Junior A,Lindås Waves Arena,Selma Hadziselimovic,Tage Sandquist,https://stats.innebandy.se/sasong/43/serie/38251/match/1530712
2024-11-04,20:45,Pantamera Pojk Mörkröd A Höst,FBC Partille HJ,Stenungsunds IBK HJ,Partillebohallen,Alexander Warberg,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/38247/match/1530288
2024-11-05,20:00,Klubbhuset Herrar Div. 3,Hovås IBK H3,Lindås IBF H3,Lundenhallen,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/38220/match/1476824
2024-11-05,20:00,Klubbhuset Herrar Div. 4,Guldhedens IK H4,IBK Bergum H4,Valhalla C-hall,Johan Ronge,Thomas Johansson,https://stats.innebandy.se/sasong/43/serie/38221/match/1476996
2024-11-05,20:15,Klubbhuset Herrar Div. 5,Frölunda IBK H5,Utbynäs SK H5,Skyttesskolan,Per Sundvall,Hampus Räffling,https://stats.innebandy.se/sasong/43/serie/38222/match/1477184
2024-11-05,20:00,Juniorallsvenskan H HJ18,Landvetter IBK,IBK Lidköping/Skara IBK,Pinntorps Idrottshall,Aldin Hadziselmovic,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/38706/match/1483866
2024-11-05,19:50,Pantamera Pojk Mörkröd A Höst,IBK Kungälv Herrjuniorer Vit,FBC Partille HJ,Munkegärdehallen,Kristoffer Lind,Alexander Warberg,https://stats.innebandy.se/sasong/43/serie/38247/match/1530293
2024-11-05,20:00,Pantamera Pojk Mörkröd C Höst,Träslövsläge IF HJ Gbg,Warberg IBF P09,Ankarhallen,Thomas Roos,Mats Lian,https://stats.innebandy.se/sasong/43/serie/38249/match/1530347
2024-11-05,18:15,Pantamera Pojkar Röd A Höst,Pixbo IBF P09 Vit,IBK Kungälv P09,Wallenstam Arena B,Ali Alizada,Mohsen Gholami,https://stats.innebandy.se/sasong/43/serie/38229/match/1530826
2024-11-06,19:45,Klubbhuset Damer Div. 3,Pixbo IBF D3,Eken IBK D3,Wallenstam Arena A,Alexander Warberg,Kian Keinia,https://stats.innebandy.se/sasong/43/serie/38227/match/1475678
2024-11-06,19:45,Klubbhuset Damer Div. 3,Stenungsunds IBK D3,Burås IK D3,Stenungsund Arena,Hampus Räffling,Senad Olevic,https://stats.innebandy.se/sasong/43/serie/38227/match/1475679
2024-11-06,20:00,Klubbhuset Herrar Div. 3,Myggenäs IBK H3,Burås IK H3,Häggvallsskolan,Adnan Mehmedagic,Mattias Strid,https://stats.innebandy.se/sasong/43/serie/38220/match/1476825
2024-11-06,20:10,Klubbhuset Herrar Div. 4,Utbynäs SK H4,Öckerö IBK H4,Kviberg Arena B,Tommy Runhammar,Felix Bark Peterson,https://stats.innebandy.se/sasong/43/serie/38221/match/1477000
2024-11-06,19:30,Allsvenskan Herrar,FBC Lerum,IBK Lund Elit,Lerum Arena A,Martin Jonsson,Joakim Mattsson,https://stats.innebandy.se/sasong/43/serie/37996/match/1453060
2024-11-06,20:10,Crabions League 24-25,Överby CL,Park/ Dahlbergs,Nordby Supermarkethallen A-hallen,,,https://stats.innebandy.se/sasong/43/serie/39430/match/1544239
2024-11-06,21:00,Crabions League 24-25,Krokstrands Gräv,Assemblin,Nordby Supermarkethallen A-hallen,,,https://stats.innebandy.se/sasong/43/serie/39430/match/1544240
2024-11-06,19:30,Damer Div. 1 region,Warberg IBF,Kustens IF,"Sparbanken Wictory Center, Unihocplanen",Albin Persson,Esaias Ivarsson,https://stats.innebandy.se/sasong/43/serie/38741/match/1504010
2024-11-06,19:40,DM Herrar Grupp 1,Lindås IBK H1,IBK Göteborg H2,Lindås Waves Arena,Sebastian Kiejs,Jesper Björklund Greter,https://stats.innebandy.se/sasong/43/serie/39266/match/1536600
2024-11-06,19:45,Pantamera Flick Röd A Höst,Eken IBK F09/10,Kärra IBK F09/10,Ekenhallen 1,Kristoffer Lind,Torbjörn Zahner,https://stats.innebandy.se/sasong/43/serie/38254/match/1530460
2024-11-06,18:45,Pantamera Flick Röd D Höst FD,Kärra IBK F11/12 Svart,IBF Backadalen F11/12 Röd,Kärra Sporthall,Henric Ebbmark,Felix Broström,https://stats.innebandy.se/sasong/43/serie/38257/match/1532541
2024-11-07,20:00,Klubbhuset Herrar Div. 6,Eken IBK H6,Myggenäs IBK H6,Ekenhallen 1,Adem Can,Tomas Levin,https://stats.innebandy.se/sasong/43/serie/38223/match/1527536
2024-11-07,19:30,Division 1 Herrar Västra Götaland,Lindome IBK,FBC Partille,Almåshallen A,Gabriel Adolfsson,Christian Jensen,https://stats.innebandy.se/sasong/43/serie/38003/match/1453830
2024-11-07,18:30,DM Herrar Grupp 2,Frölunda IBK H2,IBF Backadalen H1,Frölunda Kulturhus,Sebastian Kiejs,Jesper Björklund Greter,https://stats.innebandy.se/sasong/43/serie/39267/match/1536591
2024-11-07,17:45,Pantamera Flick Röd A Höst,Kärra IBK F09/10,IBK Vänersborg F08/11,Kärra Sporthall,Josefin Sannerholm,Astrid Björk,https://stats.innebandy.se/sasong/43/serie/38254/match/1530480
2024-11-08,23:49,SSL - Svenska Superligan Herrar,Pixbo IBK,Mullsjö AIS,Wallenstam Arena A,Thomas Andersson,Rickard Wissman,https://stats.innebandy.se/sasong/43/serie/37998/match/1453519
2024-11-08,19:30,Klubbhuset Damer Div. 2,Floda IBK D2,Lindås IBF D2,Nova Floda Sportcenter A-hall,Wessam Abdellrazek,Goran Kuduzovic,https://stats.innebandy.se/sasong/43/serie/38226/match/1477604
2024-11-08,19:30,Klubbhuset Damer Div. 2,Öckerö IBK D2,Mölndals IBF D2,Hedenskolans Idrottshall,Pierre Eberhard Berg,Thomas Johansson,https://stats.innebandy.se/sasong/43/serie/38226/match/1477608
2024-11-08,19:30,Klubbhuset Damer Div. 3,Pinntorp IBF D3,Ale IBF D3,Pinntorps Idrottshall,Sebastian Cedgard,Semir Aganspahic,https://stats.innebandy.se/sasong/43/serie/38227/match/1475652
2024-11-08,19:30,Klubbhuset Herrar Div. 2,Herrestads AIF H2,IK Zenith H2,Rampen Sporthall (Källdalsskolan),Sandra Lindskog,Linda Lindskog,https://stats.innebandy.se/sasong/43/serie/38219/match/1476690
2024-11-08,20:15,Klubbhuset Herrar Div. 2,Kärra IBK H2,Landvetter IBK H2,Kärra Sporthall,Alexander Pavlovic,Aldin Hadziselmovic,https://stats.innebandy.se/sasong/43/serie/38219/match/1476695
2024-11-08,19:15,Klubbhuset Herrar Div. 3,Eken IBK H3,Stenungsunds IBK H3,Ekenhallen 1,Torbjörn Zahner,Roger Zahnér,https://stats.innebandy.se/sasong/43/serie/38220/match/1476826
2024-11-08,19:30,Klubbhuset Herrar Div. 5,Dingle AIK H5,Orust IBK H5,Munkedals Idrottshall,Mustafa Kalajdzisalihovic,Sebastian Ågren,https://stats.innebandy.se/sasong/43/serie/38222/match/1477178
2024-11-08,19:45,Klubbhuset Herrar Div. 5,IBK Kungälv H5,Överby IBK H5,Munkegärdehallen,Senad Olevic,Mustafa Er,https://stats.innebandy.se/sasong/43/serie/38222/match/1477172
2024-11-08,20:15,Klubbhuset Herrar Div. 6,IBF Backadalen H6,IBK Kungälv H6/HV,Tuve Sporthall,Lazo Cesto,Henry Tames,https://stats.innebandy.se/sasong/43/serie/38223/match/1527546
2024-11-08,19:30,Juniorallsvenskan H HJ18,Fritsla IF,Floda IBK,"Kungabergshallen, Fritsla",Pedram Koublani,Emil Åkervik,https://stats.innebandy.se/sasong/43/serie/38706/match/1483864
2024-11-08,19:00,Juniorallsvenskan I HJ18,Warberg IBF,Frölunda IBK,"Sparbanken Wictory Center, Unihocplanen",Anders Lindqvist,Eino Kozan,https://stats.innebandy.se/sasong/43/serie/38708/match/1483958
2024-11-08,20:00,Juniorallsvenskan I HJ18,Lindås IBF,FC Helsingborg,Lindås Waves Arena,Sebastian Kiejs,Jesper Björklund Greter,https://stats.innebandy.se/sasong/43/serie/38708/match/1483959
