Datum,Tid,Serie,Hemmalag,Bortalag,Arena,Domare1,Domare2,url
2025-01-10,20:15,Klubbhuset Herrar Div. 2,FBC Lerum Utveckling H2,Frölunda IBK H2,Lerum Arena C,Alexander Pavlovic,Aldin Hadziselmovic,https://stats.innebandy.se/sasong/43/serie/38219/match/1476731
2025-01-10,19:00,Klubbhuset Herrar Div. 3,FBC Partille H3,Myggenäs IBK H3,Qvisthallen,Thomas Johansson,Adam Jällfält,https://stats.innebandy.se/sasong/43/serie/38220/match/1476858
2025-01-10,19:30,Klubbhuset Herrar Div. 4,Öckerö IBK H4,Pixbo IBF H4,Hedenskolans Idrottshall,Håkan Krafft,Pierre Eberhard Berg,https://stats.innebandy.se/sasong/43/serie/38221/match/1477039
2025-01-10,19:45,Klubbhuset Herrar Div. 4,IBK Kungälv H4,Stenungsunds IBK H4,Kastellegårdshallen,Alexander Warberg,Amir Huseinovic,https://stats.innebandy.se/sasong/43/serie/38221/match/1477038
2025-01-10,20:00,Klubbhuset Herrar Div. 4,Mölndals IBF H4,Sörgårdens IBF H4,Aktiviteten A-Hall,Roger Zahnér,Torbjörn Zahner,https://stats.innebandy.se/sasong/43/serie/38221/match/1477035
2025-01-10,19:30,Klubbhuset Herrar Div. 5,Dingle AIK H5,Utbynäs SK H5,Munkedals Idrottshall,Per Sundvall,Hampus Räffling,https://stats.innebandy.se/sasong/43/serie/38222/match/1477213
2025-01-10,19:30,Klubbhuset Herrar Div. 5,Orust IBK H5,Frölunda IBK H5,Svanesunds Sporthall,Jonny Gaardén,Thomas Andersson,https://stats.innebandy.se/sasong/43/serie/38222/match/1477217
2025-01-10,19:30,Klubbhuset Herrar Div. 6,IBK Bergum H6,IBF Älvstranden H6,Bergumsskolan,Henry Tames,Lazo Cesto,https://stats.innebandy.se/sasong/43/serie/38223/match/1527532
2025-01-10,19:30,Damer Div. 1 region,Åstorp/Kvidinge IBS,IBK Lund,Arena Åstorp,Matti Rouhiainen,Albin Sadiku,https://stats.innebandy.se/sasong/43/serie/38741/match/1504050
2025-01-10,19:30,Division 1 Herrar Västra Götaland,Lindome IBK,IBK Kungälv,Almåshallen A,Josefine Hedelind,Kevin Ramle,https://stats.innebandy.se/sasong/43/serie/38003/match/1453864
2025-01-10,20:00,Juniorallsvenskan G DJ18,IBK Lockerud Mariestad,FBC Partille/Floda IBK,"ICA-kvantum hallen, Mariestad",Per Johansson,Erik Haglund,https://stats.innebandy.se/sasong/43/serie/38754/match/1485274
2025-01-10,20:00,Juniorallsvenskan H HJ18,IBK Göteborg,Floda IBK,Torpahallen,Sebastian Kiejs,Jesper Björklund Greter,https://stats.innebandy.se/sasong/43/serie/38706/match/1483889
2025-01-10,19:00,Juniorallsvenskan I HJ18,Warberg IBF,Pixbo IBF,"Sparbanken Wictory Center, Unihocplanen",Kalle Borgen,Marcus Johansson,https://stats.innebandy.se/sasong/43/serie/38708/match/1483984
2025-01-10,17:30,Klubbhuset Blå Pojkar 2A,Hindås IBK P14,Utbynäs SK P14 GUL,Hindås Idrottshall,Tommy Runhammar,Halina Karnili,https://stats.innebandy.se/sasong/43/serie/39807/match/1555255
2025-01-10,19:15,Pantamera Flick Röd A VÅR,FBC Partille F09/11 Grön,Pinntorp IBF F09-10,Vallhamra Sportcenter,Semir Aganspahic,Suad Kalajdzisalihovic Frlj,https://stats.innebandy.se/sasong/43/serie/39797/match/1557479
2025-01-10,18:40,Pantamera Pojkar Mörkröd B VÅR,Pixbo IBF P09 Röd,Floda IBK HJ Vit,Wallenstam Arena A,Gökhan Atay,Selma Hadziselimovic,https://stats.innebandy.se/sasong/43/serie/39791/match/1558199
2025-01-10,19:00,Pantamera Pojkar Röd H VÅR FD,Hindås IBK P11 Blå,Lindome IBK P11 Lila,Hindås Idrottshall,Tommy Runhammar,Halina Karnili,https://stats.innebandy.se/sasong/43/serie/39784/match/1557825
2025-01-11,16:00,SSL - Svenska Superligan Herrar,Pixbo IBK,Växjö IBK,Wallenstam Arena A,David Geiser Mellkvist,Peter Novakovic,https://stats.innebandy.se/sasong/43/serie/37998/match/1453576
2025-01-11,14:30,Klubbhuset Damer Div. 2,IBK Göteborg D2,Mölndals IBF D2,Torpahallen,Mats Sällberg,Christer Carlberg,https://stats.innebandy.se/sasong/43/serie/38226/match/1477644
2025-01-11,16:00,Klubbhuset Damer Div. 2,FBC Vinga D2,Öckerö IBK D2,Frölunda Kulturhus,Jonny Gaardén,Wessam Abdellrazek,https://stats.innebandy.se/sasong/43/serie/38226/match/1477641
2025-01-11,13:30,Klubbhuset Herrar Div. 2,FBC Vinga H2,Surte IS IBK H2,Frölunda Kulturhus,Alexander Pavlovic,Robin Boqvist,https://stats.innebandy.se/sasong/43/serie/38219/match/1476727
2025-01-11,14:30,Klubbhuset Herrar Div. 2,IK Zenith H2,IBF Älvstranden H2,Björlanda Idrottshall,Jesper Björklund Greter,Sebastian Kiejs,https://stats.innebandy.se/sasong/43/serie/38219/match/1476726
2025-01-11,14:30,Klubbhuset Herrar Div. 2,Almås IBF H2,Kärra IBK H2,Almåshallen A,Adnan Tongur,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/38219/match/1476728
2025-01-11,16:30,Klubbhuset Herrar Div. 3,Lindås IBF H3,Burås IK H3,Lindås Waves Arena,Alexander Warberg,Kian Keinia,https://stats.innebandy.se/sasong/43/serie/38220/match/1476863
2025-01-11,16:30,Klubbhuset Herrar Div. 4,Pinntorp IBF H4,Guldhedens IK H4,Pinntorps Idrottshall,Linus Svensson,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/38221/match/1477040
2025-01-11,13:00,Klubbhuset Herrar Div. 5,Herrestads AIF Rockets H5,IBK Kungälv H5,Rampen Sporthall (Källdalsskolan),Selma Hadziselimovic,Hampus Räffling,https://stats.innebandy.se/sasong/43/serie/38222/match/1477216
2025-01-11,15:15,Klubbhuset Herrar Div. 5,KFKD H5,Överby IBK H5,Lundbystrand 3,Henry Tames,Lazo Cesto,https://stats.innebandy.se/sasong/43/serie/38222/match/1477212
2025-01-11,15:00,Klubbhuset Herrar Div. 6,Myggenäs IBK H6,Lindome IBK H6,Häggvallsskolan,Martin Andersson,Thomas Andersson,https://stats.innebandy.se/sasong/43/serie/38223/match/1527595
2025-01-11,15:00,Klubbhuset Herrar Div. 6,Eken IBK H6,Orust IBK H6,Ekenhallen 1,Mustafa Kalajdzisalihovic,Thomas Johansson,https://stats.innebandy.se/sasong/43/serie/38223/match/1527597
2025-01-11,20:30,Klubbhuset Herrar Div. 6,Landvetter IBK H6 2,IBK Kungälv H6/HV,Pinntorps Idrottshall,Felix Bark Peterson,Senad Olevic,https://stats.innebandy.se/sasong/43/serie/38223/match/1527594
2025-01-11,13:30,Allsvenskan Damer Södra,FBC Partille,Huddinge IBS,Partillebohallen,Tobias Anderberg,Jacob Johansson,https://stats.innebandy.se/sasong/43/serie/37995/match/1454398
2025-01-11,14:00,Allsvenskan Damer Södra,Landvetter IBK,Craftstadens IBK Oskarshamn,Pinntorps Idrottshall,Albert Enlund,Petter Enlund,https://stats.innebandy.se/sasong/43/serie/37995/match/1454395
2025-01-11,15:30,Allsvenskan Damer Södra,Lillån IBK,Lindome IBK,Svealundskolan Örebro,Fredrik Andersson,Handrin Thunqvist,https://stats.innebandy.se/sasong/43/serie/37995/match/1454394
2025-01-11,17:00,Allsvenskan Herrar,Visby IBK,FBC Lerum,ICA Maxi Arena,Oskar Lööke,Isak Mörnstål,https://stats.innebandy.se/sasong/43/serie/37996/match/1453105
2025-01-11,14:00,Damer Div. 1 region,Kustens IF,Pixbo IBF,Haverdalshallen,Anders Lindqvist,Björn Ekberg,https://stats.innebandy.se/sasong/43/serie/38741/match/1504046
2025-01-11,14:00,Damer Div. 1 region,IBF Backadalen,Lindås IBK,Lundbyskolans sporthall A-hall,Linus Backlund,Henrik Nordström,https://stats.innebandy.se/sasong/43/serie/38741/match/1504047
2025-01-11,15:00,Damer Div. 1 region,Onsala IBK,FBC Engelholm,Presse Idrottshall,Hampus Abrahamsson,Albin Persson,https://stats.innebandy.se/sasong/43/serie/38741/match/1504048
2025-01-11,16:00,Damer Div. 1 region,FBC Lerum,Höllvikens IBF,Lerum Arena A,Adnan Mehmedagic,Mattias Strid,https://stats.innebandy.se/sasong/43/serie/38741/match/1504051
2025-01-11,14:30,Division 1 Herrar Västra Götaland,Gränna AIS,Floda IBK,Ribbahallen A-hall,Andreas Holm,Jesper Rygert,https://stats.innebandy.se/sasong/43/serie/38003/match/1453866
2025-01-11,17:00,Division 1 Herrar Västra Götaland,IBF Backadalen,Fristads GoIF,Lundbyskolans sporthall A-hall,Gabriel Adolfsson,Christian Jensen,https://stats.innebandy.se/sasong/43/serie/38003/match/1453861
2025-01-11,17:00,Division 1 Herrar Västra Götaland,IBK Lockerud Mariestad,Pixbo IBF,"ICA-kvantum hallen, Mariestad",Christoffer Danielsson,Martin Johansson,https://stats.innebandy.se/sasong/43/serie/38003/match/1453862
2025-01-11,17:00,Division 1 Herrar Västra Götaland,FBC Partille,Lindås IBK,Partillebohallen,Tobias Anderberg,Jacob Johansson,https://stats.innebandy.se/sasong/43/serie/38003/match/1453865
2025-01-11,11:30,Juniorallsvenskan G DJ18,Pinntorp IBF,Pixbo IBF,Pinntorps Idrottshall,Måns Bartilson,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/38754/match/1485276
2025-01-11,16:15,Juniorallsvenskan H DJ18,IBK Lund,Lindome IBK,Lerbäckshallen A,Marcus Ingolf,Henrik Gilliusson,https://stats.innebandy.se/sasong/43/serie/38755/match/1485363
2025-01-11,10:30,Klubbhuset Blå Flickor 1 A-B VÅR,Pixbo IBK F13/14 Rödrävar,Hindås IBK F13,Wallenstam Arena B,Lucas Almare,Jakob Liljenberg,https://stats.innebandy.se/sasong/43/serie/39814/match/1555057
2025-01-11,12:00,Klubbhuset Blå Flickor 1 A-B VÅR,FBC Partille F 12/14,FBC Lerum Utveckling F13 Vit,Qvisthallen,Nils Andersson,Wilmer Albo,https://stats.innebandy.se/sasong/43/serie/39814/match/1555059
2025-01-11,13:00,Klubbhuset Blå Flickor 2 A-B VÅR,Floda IBK F13/14 Vit,FBC Lerum Utveckling F14 Röd,Nova Floda Sportcenter A-hall,Joel Silvén,Sebastian Janarp,https://stats.innebandy.se/sasong/43/serie/39816/match/1554998
2025-01-11,16:00,Klubbhuset Blå Flickor 2 A-B VÅR,Hindås IBK F13/14,IBK Kungälv F13/14,Hindås Idrottshall,Clara Bergström,Vilmer Olausson,https://stats.innebandy.se/sasong/43/serie/39816/match/1554999
2025-01-11,10:00,Klubbhuset Blå Flickor 2 B-C VÅR,Stenungsunds IBK F13-14 Blå,IBF Älvstranden F14/15 Vit,Stenungsund Arena,Oscar Larsson,Isak Alexandersson,https://stats.innebandy.se/sasong/43/serie/39817/match/1554933
2025-01-11,11:00,Klubbhuset Blå Flickor 2 B-C VÅR,Ale IBF F14/15 Vit,Floda IBK F13/14 Svart,Kronan Älvängen,Agnes Boge,Linnea Grönroos,https://stats.innebandy.se/sasong/43/serie/39817/match/1554935
2025-01-11,11:30,Klubbhuset Blå Flickor 2 B-C VÅR,Stenungsunds IBK F13-14 Svart,IBF Backadalen F14 Röd,Stenungsund Arena,Oscar Larsson,Isak Alexandersson,https://stats.innebandy.se/sasong/43/serie/39817/match/1554931
2025-01-11,10:00,Klubbhuset Blå Flickor 3 A-B VÅR,Landvetter IBK F15,Floda IBK F15 Vit,Pinntorps Idrottshall,Theo Gustavsson,Alexander Acke,https://stats.innebandy.se/sasong/43/serie/39818/match/1554812
2025-01-11,11:00,Klubbhuset Blå Flickor 3 A-B VÅR,FBC Partille FP 15 Partille Grön,FBC Lerum Utveckling F15,Qvisthallen,Astrid Rydén,Samina Omar,https://stats.innebandy.se/sasong/43/serie/39818/match/1554811
2025-01-11,09:00,Klubbhuset Blå Flickor 3 B-C VÅR,Landvetter IBK F15 Blå,Floda IBK F15 Svart,Pinntorps Idrottshall,Theo Gustavsson,Alexander Acke,https://stats.innebandy.se/sasong/43/serie/39819/match/1554889
2025-01-11,09:00,Klubbhuset Blå Pojkar 1A,Mölndals IBF P13 Vit,Frölunda IBK P13,Aktiviteten A-Hall,Leon Hulten,Noel Magnusson,https://stats.innebandy.se/sasong/43/serie/39804/match/1555090
2025-01-11,10:00,Klubbhuset Blå Pojkar 1A,FBC Partille P 13 Blå,Hindås IBK P13 Svart,Qvisthallen,Astrid Rydén,Samina Omar,https://stats.innebandy.se/sasong/43/serie/39804/match/1555089
2025-01-11,09:00,Klubbhuset Blå Pojkar 1B,Lindome IBK P13 Vit,IBK Kungälv P13 Blå,Almåshallen A,Konrad Jorpes,Emanuel Sangrud,https://stats.innebandy.se/sasong/43/serie/39805/match/1555141
2025-01-11,15:00,Klubbhuset Blå Pojkar 1B,Hindås IBK P13 Vit,Myggenäs IBK P-13,Hindås Idrottshall,Clara Bergström,Vilmer Olausson,https://stats.innebandy.se/sasong/43/serie/39805/match/1555139
2025-01-11,16:45,Klubbhuset Blå Pojkar 1C,Herrestads AIF P13/14 Svart,Stenungsunds IBK P13,Rampen Sporthall (Källdalsskolan),Mille Blomberg,Viggo Andersson,https://stats.innebandy.se/sasong/43/serie/39806/match/1555197
2025-01-11,09:00,Klubbhuset Blå Pojkar 2A,FBC Partille P 15 Vallhamra Blå,IK Zenith P14 Grön,Qvisthallen,Astrid Rydén,Samina Omar,https://stats.innebandy.se/sasong/43/serie/39807/match/1555254
2025-01-11,11:30,Klubbhuset Blå Pojkar 2A,Pixbo IBK P14 Svart,Lindås IBK P14 Gul,Wallenstam Arena B,Lucas Almare,Jakob Liljenberg,https://stats.innebandy.se/sasong/43/serie/39807/match/1555251
2025-01-11,12:30,Klubbhuset Blå Pojkar 2A,Pixbo IBK P14 Röd,FBC Partille P 14 Blå,Wallenstam Arena B,Walter Rask,Sixten Håman,https://stats.innebandy.se/sasong/43/serie/39807/match/1555252
2025-01-11,12:30,Klubbhuset Blå Pojkar 2C,Dingle AIK P14/15,Guldhedens IK P14,Munkedals Bollhall,Alexander Forsberg,Theo Ingman,https://stats.innebandy.se/sasong/43/serie/39809/match/1555442
2025-01-11,14:00,Klubbhuset Blå Pojkar 2C,Orust IBK P14,IBF Älvstranden P14,Svanesunds Sporthall,,,https://stats.innebandy.se/sasong/43/serie/39809/match/1555441
2025-01-11,14:45,Klubbhuset Blå Pojkar 3A,FBC Lerum Utveckling P15 Svart,Landvetter IBK P15 Vit,Rydsbergshallen,Linnea Olofsson,Alice Engström,https://stats.innebandy.se/sasong/43/serie/39810/match/1555680
2025-01-11,13:30,Klubbhuset Blå Pojkar 3B,Pixbo IBK P15 Röd,Öckerö IBK P15,Wallenstam Arena B,Walter Rask,Sixten Håman,https://stats.innebandy.se/sasong/43/serie/39811/match/1558152
2025-01-11,13:00,Klubbhuset Blå Pojkar 3C,FBC Partille F/P 15 Öjersjö Röd,Lindås IBK P15 Turkos,Qvisthallen,Nils Andersson,Wilmer Albo,https://stats.innebandy.se/sasong/43/serie/39812/match/1555869
2025-01-11,14:00,Klubbhuset Blå Pojkar 3C,Floda IBK P15 Vit,FBC Vinga P15/16 Orange,Nova Floda Sportcenter A-hall,Joel Silvén,Sebastian Janarp,https://stats.innebandy.se/sasong/43/serie/39812/match/1555865
2025-01-11,15:30,Klubbhuset Blå Pojkar 3C,Herrestads AIF P15,Hindås IBK P15,Rampen Sporthall (Källdalsskolan),Mille Blomberg,Viggo Andersson,https://stats.innebandy.se/sasong/43/serie/39812/match/1555872
2025-01-11,18:40,Klubbhuset Damer Veteraner,Landvetter IBK / Utbynäs SK DV,Lindome IBK DV,Önnerödshallen,Jasmin Dzanic,Mustafa Kalajdzisalihovic,https://stats.innebandy.se/sasong/43/serie/38228/match/1491389
2025-01-11,13:30,Pantamera Flick Röd A VÅR,Eken IBK F09/10,FBC Lerum Utveckling F10/11 Röd,Ekenhallen 1,Mustafa Kalajdzisalihovic,Alexander Rydqvist,https://stats.innebandy.se/sasong/43/serie/39797/match/1557478
2025-01-11,08:40,Pantamera Flick Röd B VÅR,Pixbo IBF F11 Vit,IBK Kungälv DJ Utveckling,Wallenstam Arena A,Alexander Pettersson,Ivan Ivanovic,https://stats.innebandy.se/sasong/43/serie/39798/match/1557509
2025-01-11,12:45,Pantamera Flick Röd B VÅR,Lindome IBK F10/11,IBF Älvstranden F09/10/11 Svart,Almåshallen A,Alexander T Forsberg,Ian S Blomqvist,https://stats.innebandy.se/sasong/43/serie/39798/match/1557508
2025-01-11,15:00,Pantamera Flick Röd C VÅR,Kärra IBK F11/12 Röd,Lindås IBK F10/11 Blå,Kärra Sporthall,Albin Wennersten,,https://stats.innebandy.se/sasong/43/serie/39799/match/1557541
2025-01-11,18:00,Pantamera Flick Röd C VÅR,Floda IBK F09/11,Stenungsunds IBK F10-11,Nova Floda Sportcenter A-hall,Jakob Lundberg,Sebastian Ågren,https://stats.innebandy.se/sasong/43/serie/39799/match/1557538
2025-01-11,10:00,Pantamera Flick Röd D VÅR FD,Surte IS IBK F10/11 Blå,FBC Partille F09/11 Svart,Bohushallen,Alexander Rydqvist,Axel Szerszenski,https://stats.innebandy.se/sasong/43/serie/39800/match/1557436
2025-01-11,14:50,Pantamera Flick Röd D VÅR FD,Pixbo IBF F12 Röd,IK Zenith F11-12 Grön,Wallenstam Arena B,Emil Häggsten,Jasmin Dzanic,https://stats.innebandy.se/sasong/43/serie/39800/match/1557433
2025-01-11,18:30,Pantamera Flick Röd D VÅR FD,Pinntorp IBF F12,FBC Lerum Utveckling F10/11 Svart,Pinntorps Idrottshall,Gökhan Atay,Emin Kosovac,https://stats.innebandy.se/sasong/43/serie/39800/match/1557434
2025-01-11,15:30,Pantamera Flick Röd E VÅR FD,Lindås IBK F12-13 Blå,FBC Lerum Utveckling F12 Röd,Askims Sporthall,Konrad Jorpes,Jakob Bengtsson,https://stats.innebandy.se/sasong/43/serie/39801/match/1557583
2025-01-11,16:00,Pantamera Flick Röd E VÅR FD,Pixbo IBF F12 Vit,Frölunda IBK Flickor Röd,Wallenstam Arena B,Emil Häggsten,Jasmin Dzanic,https://stats.innebandy.se/sasong/43/serie/39801/match/1557584
2025-01-11,12:15,Pantamera Flick Röd F VÅR FD,IBF Backadalen F11/12 Svart,Ale IBF F12/13 Blå,Tuve Sporthall,Gustav Persson,Wilma Björk,https://stats.innebandy.se/sasong/43/serie/39802/match/1557614
2025-01-11,13:15,Pantamera Flick Röd F VÅR FD,Surte IS IBK F 12/13 Röd,IBK Bergum F10-13,Bohushallen,Alexander Pettersson,Adem Can,https://stats.innebandy.se/sasong/43/serie/39802/match/1557615
2025-01-11,16:40,Pantamera Flick Röd F VÅR FD,Lindås IBK F12-13 Svart,FBC Lerum Utveckling F12 Svart,Askims Sporthall,Konrad Jorpes,Jakob Bengtsson,https://stats.innebandy.se/sasong/43/serie/39802/match/1557612
2025-01-11,10:15,Pantamera Flick Röd G VÅR FD,Lindome IBK F12,Eken IBK F11/12/13 Lila,Almåshallen A,Konrad Jorpes,Emanuel Sangrud,https://stats.innebandy.se/sasong/43/serie/39803/match/1557658
2025-01-11,12:30,Pantamera Flickor Mörkröd B VÅR,Pixbo IBF F09 Röd,Dingle AIK DJ,Wallenstam Arena A,Thomas Johansson,Adam Jällfält,https://stats.innebandy.se/sasong/43/serie/39795/match/1558363
2025-01-11,16:30,Pantamera Pojkar Mörkröd A VÅR,Floda IBK HJ Svart,Frölunda IBK Herrjuniorer,Nova Floda Sportcenter A-hall,Jakob Lundberg,Sebastian Ågren,https://stats.innebandy.se/sasong/43/serie/39790/match/1558245
2025-01-11,18:45,Pantamera Pojkar Mörkröd A VÅR,Pixbo IBF Utveckling,FBC Vinga HJ 1,Wallenstam Arena A,Thomas Johansson,Adam Jällfält,https://stats.innebandy.se/sasong/43/serie/39790/match/1558243
2025-01-11,12:00,Pantamera Pojkar Mörkröd B VÅR,Varla IBK P09,Lindås IBK HJ,Lindälvshallen,Kevin Hägerstrand,Oskar Hägerstrand,https://stats.innebandy.se/sasong/43/serie/39791/match/1558198
2025-01-11,16:35,Pantamera Pojkar Mörkröd B VÅR,FBC Partille HJ,Landvetter IBK H Utveckling Vit,Qvisthallen,Per Sundvall,Emir Rajabi,https://stats.innebandy.se/sasong/43/serie/39791/match/1558197
2025-01-11,17:10,Pantamera Pojkar Röd B VÅR,Pixbo IBF P10 Röd,IBF Backadalen / IBF Älvstranden P08/09,Wallenstam Arena B,Roger Zahnér,Suad Kalajdzisalihovic Frlj,https://stats.innebandy.se/sasong/43/serie/39778/match/1558094
2025-01-11,17:15,Pantamera Pojkar Röd B VÅR,IBK Kungälv P10 Svart,Stenungsunds IBK PJ,Kastellegårdshallen,Alexander Rydqvist,Adem Can,https://stats.innebandy.se/sasong/43/serie/39778/match/1558092
2025-01-11,09:50,Pantamera Pojkar Röd C VÅR,Pixbo IBF P10 Vit,Frölunda IBK P08/09,Wallenstam Arena A,Alexander Pettersson,Ivan Ivanovic,https://stats.innebandy.se/sasong/43/serie/39779/match/1558048
2025-01-11,10:30,Pantamera Pojkar Röd C VÅR,Herrestads AIF P09/10,FBC Partille P11 Blå,Rampen Sporthall (Källdalsskolan),Selma Hadziselimovic,Hampus Räffling,https://stats.innebandy.se/sasong/43/serie/39779/match/1558051
2025-01-11,14:30,Pantamera Pojkar Röd C VÅR,Lindås IBK P10/11,IK Zenith P09 Grön,Lindås Waves Arena,Linus Bolmstedt,Måns Eliason,https://stats.innebandy.se/sasong/43/serie/39779/match/1558049
2025-01-11,11:20,Pantamera Pojkar Röd D VÅR,Mölndals IBF P10 Vit,Ale IBF P09 Vit,Aktiviteten A-Hall,Emmy Birgersson,Moa Ljungqvist,https://stats.innebandy.se/sasong/43/serie/39780/match/1558002
2025-01-11,19:00,Pantamera Pojkar Röd D VÅR,Landvetter IBK P10 Svart,Lindome IBK U15 Grön,Landvetter Idrottshall,Henry Tames,Mohammad Mahmud,https://stats.innebandy.se/sasong/43/serie/39780/match/1558005
2025-01-11,13:30,Pantamera Pojkar Röd E VÅR,Myggenäs IBK P10,IBK Göteborg P09/10 Vit,Häggvallsskolan,Martin Andersson,Thomas Andersson,https://stats.innebandy.se/sasong/43/serie/39781/match/1557959
2025-01-11,18:10,Pantamera Pojkar Röd E VÅR,FBC Partille P09 Blå,Frölunda IBK P09/11,Qvisthallen,Emir Rajabi,Per Sundvall,https://stats.innebandy.se/sasong/43/serie/39781/match/1557958
2025-01-11,13:15,Pantamera Pojkar Röd F VÅR,Lindås IBK P10/11 Vita,Floda IBK P10/11 Vit,Lindås Waves Arena,Linus Bolmstedt,Måns Eliason,https://stats.innebandy.se/sasong/43/serie/39782/match/1557912
2025-01-11,16:30,Pantamera Pojkar Röd F VÅR,Stenungsunds IBK P10/11,Ale IBF P10,Kyrkenorumskolans Idrottshall,Amel Kosovac,Emin Kosovac,https://stats.innebandy.se/sasong/43/serie/39782/match/1557915
2025-01-11,19:15,Pantamera Pojkar Röd F VÅR,IBK Elfhög P11 - GBG,Landvetter IBK P11,"Torsbohallen, Trollhättan",,,https://stats.innebandy.se/sasong/43/serie/39782/match/1557916
2025-01-11,11:30,Pantamera Pojkar Röd G VÅR,Lindome IBK P11 Grön,Floda IBK P10/11 Svart,Almåshallen A,Alexander T Forsberg,Ian S Blomqvist,https://stats.innebandy.se/sasong/43/serie/39783/match/1557867
2025-01-11,15:00,Pantamera Pojkar Röd G VÅR,Stenungsunds IBK P11,Kärra IBK P08/09,Kyrkenorumskolans Idrottshall,Amel Kosovac,Emin Kosovac,https://stats.innebandy.se/sasong/43/serie/39783/match/1557870
