Datum,Tid,Serie,Hemmalag,Bortalag,Arena,Domare1,Domare2,url
2023-11-04,16:30,Pantamera Pojk Röd J Höst FD,Floda IBK P10/11 Vit,Ale IBF P11,Nova Floda Sportcenter A-hall,Måns Eliason,Joel Mellby,https://stats.innebandy.se/sasong/43/serie/35136/match/1415222
2023-11-04,13:00,Pantamera Pojk Röd L Höst FD,Myggenäs IBK P 11,Floda IBK P11 Vit,Häggvallsskolan,Max Gullmar,Henry Frydensbjerg,https://stats.innebandy.se/sasong/43/serie/35138/match/1415300
2023-11-05,16:00,SSL - Svenska Superligan Herr,Hagunda IF,Pixbo IBK,IFU Arena A,Patric Terelius,Patrik Trofast,https://stats.innebandy.se/sasong/43/serie/34677/match/1344524
2023-11-05,14:30,Klubbhuset Damer Div. 1,Burås IK D1,IBF Backadalen D1,Torpahallen,Adnan Tongur,Gabriel Adolfsson,https://stats.innebandy.se/sasong/43/serie/35123/match/1372385
2023-11-05,15:00,Klubbhuset Damer Div. 1,Almås IBF D1,Stenungsunds IBK D1,Almåshallen A,Håkan Krafft,Jesper Wångblad,https://stats.innebandy.se/sasong/43/serie/35123/match/1372381
2023-11-05,12:00,Klubbhuset Herrar Div. 2,Burås IK H2,IBF Älvstranden H2,Torpahallen,Adnan Tongur,Gabriel Adolfsson,https://stats.innebandy.se/sasong/43/serie/35117/match/1372121
2023-11-05,15:30,Klubbhuset Herrar Div. 2,Kärra IBK H2,Herrestads AIF Rockets H2,Lillekärrshallen,Albert Enlund,Petter Enlund,https://stats.innebandy.se/sasong/43/serie/35117/match/1372116
2023-11-05,18:00,Klubbhuset Herrar Div. 3,Korsvägen BBK H3,IK Zenith H3,Pinntorps Idrottshall,Thomas Johansson,Adam Jällfält,https://stats.innebandy.se/sasong/43/serie/35118/match/1372758
2023-11-05,14:00,Herrar Div 1 Västra Götaland,Skoghalls IBK,Floda IBK,Hammarö Arena,Philip Aronsson-Elffors,Claes Knutsson,https://stats.innebandy.se/sasong/43/serie/34681/match/1342990
2023-11-05,14:45,Herrar Div 1 Västra Götaland,IBK Kungälv,Träslövsläge IF,Mimershus A-hallen,Mathias Damgaard,Tobias Anderberg,https://stats.innebandy.se/sasong/43/serie/34681/match/1342987
2023-11-05,16:45,Juniorallsvenskan G DJ18,FBC Partille/Floda IBK,Landvetter IBK,Partillebohallen,Jesper Björklund Greter,Sebastian Kiejs,https://stats.innebandy.se/sasong/43/serie/35872/match/1392419
2023-11-05,18:00,Juniorallsvenskan G DJ18,FBC Lerum,Lindås IBF,Rydsbergshallen,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/35872/match/1392415
2023-11-05,19:30,Juniorallsvenskan H1 HJ18,FBC Partille,Floda IBK,Partillebohallen,Marcus Orrhult,Christian Svärdström,https://stats.innebandy.se/sasong/43/serie/35399/match/1362261
2023-11-05,13:00,Juniorallsvenskan H2 HJ18,Mölndals IBF,Fristads GoIF/Rydboholms SK,Aktiviteten A-Hall,Aldin Hadziselmovic,Robin Cederdahl,https://stats.innebandy.se/sasong/43/serie/35400/match/1362669
2023-11-05,12:45,Klubbhuset P-12 Knatte Höst,IBK Kungälv P12 Svart,Lindås IBK P12 Turkos,Kastellegårdshallen,Joel Gabrielsson,,https://stats.innebandy.se/sasong/43/serie/35152/match/1416125
2023-11-05,11:35,Klubbhuset Herrar Veteraner,Pixbo IBF HV,IBK Kungälv HV,Wallenstam Arena B,Tommy Runhammar,Isak Skarrie,https://stats.innebandy.se/sasong/43/serie/35122/match/1415942
2023-11-05,16:45,Klubbhuset P-13 Mimmi Höst,IBK Kungälv P13 Blå,Myggenäs IBK P-13,Kastellegårdshallen,Joel Gabrielsson,Noel Embretsén,https://stats.innebandy.se/sasong/43/serie/35155/match/1416410
2023-11-05,15:00,Pantamera Pojk Mörkröd D Höst,Dingle AIK HJ Vit,Frölunda IBK HJ,Munkedals Idrottshall,Linus Backlund,Henrik Nordström,https://stats.innebandy.se/sasong/43/serie/35144/match/1414944
2023-11-05,12:45,Pantamera Pojk Röd A Höst,IBK Kungälv P08 K Svart,Stenungsunds IBK PJ,Mimershus A-hallen,Kasper Mourujärvi,Jasmin Dzanic,https://stats.innebandy.se/sasong/43/serie/35127/match/1414982
2023-11-05,10:00,Pantamera Pojk Röd F Höst,Utbynäs SK P 09/10,Lindås IBK P10 Svart,Kviberg Arena B,Ali Alizada,Arvid Biörnerud,https://stats.innebandy.se/sasong/43/serie/35132/match/1415170
2023-11-05,18:00,Pantamera Pojk Röd H Höst FD,IBK Kungälv P10 Vit,Dingle AIK P09-11,Kastellegårdshallen,Jakob Lundberg,Victoria Tobisson Lind,https://stats.innebandy.se/sasong/43/serie/35134/match/1415756
2023-11-05,13:55,Pantamera Pojk Röd J Höst FD,IBK Kungälv P11 Svart,Landvetter IBK P11 Blå,Munkegärdehallen,Semir Aganspahic,Mustafa Kalajdzisalihovic,https://stats.innebandy.se/sasong/43/serie/35136/match/1415223
2023-11-05,15:20,Pantamera Pojk Röd L Höst FD,Frölunda IBK P10/11 Röd,IBK Kungälv P11/12,Skyttesskolan,Edvin Persson,Ali Alizada,https://stats.innebandy.se/sasong/43/serie/35138/match/1415315
2023-11-06,20:30,Juniorallsvenskan G DJ18,Lindås IBK,Stenungsunds IBK/IBK Kungälv,Lindås Waves Arena,Goran Kuduzovic,Adnan Tongur,https://stats.innebandy.se/sasong/43/serie/35872/match/1392416
2023-11-06,18:30,Pojkar tr-matcher 2023-24,Lindås IBK HJAS,Västsvenska P07,Askims Sporthall,Thomas Johansson,Adam Jällfält,https://stats.innebandy.se/sasong/43/serie/34660/match/1429941
2023-11-07,20:00,Klubbhuset Damer Div. 1,Landvetter IBK D1,IK Zenith D1,Pinntorps Idrottshall,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/35123/match/1372382
2023-11-07,20:00,Klubbhuset Herrar Div. 5,Lindome IBK H5,Nödinge IBK H5,Almåshallen A,Måns Bartilson,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/35120/match/1372910
2023-11-07,19:45,Juniorallsvenskan H1 HJ18,FBC Lerum Utveckling,IBK Kungälv,Rydsbergshallen,Marcus Larsson,Oscar Skogsberg,https://stats.innebandy.se/sasong/43/serie/35399/match/1362259
2023-11-08,19:30,SSL - Svenska Superligan Dam,Västerås Rönnby IBK,Pixbo IBK,Mälarenergi Arena A,Martin Jonsson,Joakim Mattsson,https://stats.innebandy.se/sasong/43/serie/34685/match/1344714
2023-11-08,20:00,Klubbhuset Herrar Div. 5,Frölunda IBK H5,FBC Lerum Utveckling H5,Flatåsskolan,Tommy Runhammar,Måns Bartilson,https://stats.innebandy.se/sasong/43/serie/35120/match/1372913
2023-11-08,20:20,Crabions League 23-24,Assemblin,Turnegänget,Nordby Supermarkethallen A-hallen,,,https://stats.innebandy.se/sasong/43/serie/36466/match/1428682
2023-11-08,21:10,Crabions League 23-24,Park/ Dahlbergs,Krokstrands Gräv,Nordby Supermarkethallen A-hallen,,,https://stats.innebandy.se/sasong/43/serie/36466/match/1428681
2023-11-08,19:30,Damer Allsvenskan Södra,Lindås IBK,Lindome IBK,Lindås Waves Arena,Frans Dahlstedt,Josefine Hedelind,https://stats.innebandy.se/sasong/43/serie/34689/match/1345302
2023-11-08,20:00,Juniorallsvenskan G DJ18,Pixbo IBF/Pixbo IBK,Ale IBF/Kärra IBK,Wallenstam Arena A,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/35872/match/1392418
2023-11-08,18:25,Pantamera Flick Mörkröd B Höst,Lindås IBK F08,IBF Älvstranden F08 Svart,Askims Sporthall,Henry Tames,Lazo Cesto,https://stats.innebandy.se/sasong/43/serie/36091/match/1414551
2023-11-08,19:40,Pantamera Pojk Röd C Höst,IBK Kungälv P08 Vit,Floda IBK P09 Vit,Munkegärdehallen,Patrich Hellfärdsson,Alexander Rydqvist,https://stats.innebandy.se/sasong/43/serie/35129/match/1415075
2023-11-09,19:30,Klubbhuset Damer Div. 2,Dingle AIK D2,IBK Kungälv D2,Munkedals Idrottshall,Martin Andersson,Adem Can,https://stats.innebandy.se/sasong/43/serie/35124/match/1373128
2023-11-09,20:00,Klubbhuset Herrar Div. 2,IBK Göteborg H2,Burås IK H2,Lundenhallen,Aldin Hadziselmovic,Alexander Pavlovic,https://stats.innebandy.se/sasong/43/serie/35117/match/1372123
2023-11-09,20:00,Klubbhuset Herrar Div. 2,Lindome IBK H2,Landvetter IBK H2,Almåshallen A,Christian Jensen,Gabriel Adolfsson,https://stats.innebandy.se/sasong/43/serie/35117/match/1372126
2023-11-09,20:00,Klubbhuset Herrar Div. 3,Eken IBK H3,IK Zenith H3,Ekenhallen 1,Jesper Björklund Greter,Robin Cederdahl,https://stats.innebandy.se/sasong/43/serie/35118/match/1372782
2023-11-09,18:15,Pantamera Flick Röd D Höst,IBF Älvstranden F09/10/11 Svart,Lindås IBK F10 Blå,Santoshallen,Mohsen Gholami,Ali Alizada,https://stats.innebandy.se/sasong/43/serie/35148/match/1414646
2023-11-09,19:45,Pantamera Pojk Röd A Höst,Myggenäs IBK P-08,IBK Kungälv P08 K Svart,Häggvallsskolan,Hampus Räffling,Linus Backlund,https://stats.innebandy.se/sasong/43/serie/35127/match/1414986
2023-11-09,17:30,Pantamera Pojk Röd E Höst,Kärra IBK P08/10 Svart,Eken IBK P10,Ekenhallen 1,Jesper Björklund Greter,Robin Cederdahl,https://stats.innebandy.se/sasong/43/serie/35131/match/1415104
2023-11-10,19:30,Klubbhuset Damer Div. 1,Floda IBK D1,FBC Lerum D1,Nova Floda Sportcenter A-hall,Oscar Skogsberg,Marcus Larsson,https://stats.innebandy.se/sasong/43/serie/35123/match/1372388
2023-11-10,19:30,Klubbhuset Herrar Div. 2,Dingle AIK H2,Frölunda IBK H2,Munkedals Idrottshall,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/35117/match/1372125
2023-11-10,19:30,Klubbhuset Herrar Div. 4,Herrestads AIF Rockets H4,Pixbo IBF H4,Rampen Sporthall (Källdalsskolan),Adam Jällfält,Thomas Johansson,https://stats.innebandy.se/sasong/43/serie/35119/match/1372647
2023-11-10,19:30,Klubbhuset Herrar Div. 4,Öckerö IBK H4,Utbynäs SK H4,Hedenskolans Idrottshall,Jesper Björklund Greter,Torbjörn Zahner,https://stats.innebandy.se/sasong/43/serie/35119/match/1372649
2023-11-10,19:30,Klubbhuset Herrar Div. 6,Eken IBK H6,IBF Backadalen H6,Ekenhallen 1,Adem Can,Mustafa Er,https://stats.innebandy.se/sasong/43/serie/35121/match/1413047
2023-11-10,19:00,Juniorallsvenskan G DJ18,Ale IBF/Kärra IBK,FBC Partille/Floda IBK,Ale Kulturrum,Christian Jensen,Gabriel Adolfsson,https://stats.innebandy.se/sasong/43/serie/35872/match/1392420
2023-11-10,20:00,Juniorallsvenskan G DJ18,Lindås IBK,IBK Alingsås,Lindås Waves Arena,Christian Svärdström,Marcus Orrhult,https://stats.innebandy.se/sasong/43/serie/35872/match/1392424
2023-11-10,20:15,Juniorallsvenskan G DJ18,Landvetter IBK,Pixbo IBF/Pixbo IBK,Pinntorps Idrottshall,Aldin Hadziselmovic,Alexander Pavlovic,https://stats.innebandy.se/sasong/43/serie/35872/match/1392423
2023-11-10,19:30,Pantamera Flick Mörkröd A Höst,Onsala IBK DamJunior,Lindås IBK / Särö IBK F08,Presse Idrottshall,Melker Kron,Kalle Borgen,https://stats.innebandy.se/sasong/43/serie/36090/match/1414507
2023-11-10,19:00,Pantamera Flick Röd C Höst,FBC Lerum Utveckling Vit,Pixbo IBF F10 Röd,Lerum Arena C,Johannes Lunde,Samuel Lindholm,https://stats.innebandy.se/sasong/43/serie/35147/match/1414618
2023-11-10,18:30,Pantamera Flick Röd G Höst FD,IBF Älvstranden F09/10/11 Vit,FBC Lerum F10/11 Svart,Santoshallen,Emmy Birgersson,Helin Beyza Altuntas,https://stats.innebandy.se/sasong/43/serie/36113/match/1414845
2023-11-10,20:10,Pantamera Pojk Röd B Höst,FBC Lerum Utveckling HJ,Eken IBK P07/08 Gul,Lerum Arena C,Johannes Lunde,Samuel Lindholm,https://stats.innebandy.se/sasong/43/serie/35128/match/1415035
2023-11-10,18:00,Pantamera Pojk Röd D Höst,Floda IBK P09/10 Röd,Lindome IBK P09 Lila,Nova Floda Sportcenter A-hall,Tage Sandquist,Joel Mellby,https://stats.innebandy.se/sasong/43/serie/35130/match/1416739
2023-11-10,18:30,Pantamera Pojk Röd L Höst FD,Hindås IBK P11 Blå,Myggenäs IBK P 11,Hindås Idrottshall,Ajla Bukvic,Jasmin Dzanic,https://stats.innebandy.se/sasong/43/serie/35138/match/1415317
2023-11-11,13:00,Klubbhuset Damer Div. 1,Pixbo IBF D1,Burås IK D1,Wallenstam Arena A,Thomas Johansson,Adam Jällfält,https://stats.innebandy.se/sasong/43/serie/35123/match/1372387
2023-11-11,14:00,Klubbhuset Damer Div. 1,IBF Backadalen D1,Lindås IBF D1,Tuve Sporthall,Robin Cederdahl,Sandra Lindskog,https://stats.innebandy.se/sasong/43/serie/35123/match/1372386
2023-11-11,14:00,Klubbhuset Damer Div. 1,IK Zenith D1,Mölndals IBF D1,Björlanda Idrottshall,Gabriel Adolfsson,Sebastian Kiejs,https://stats.innebandy.se/sasong/43/serie/35123/match/1372389
2023-11-11,14:30,Klubbhuset Damer Div. 2,Ale IBF D2,Landvetter IBK D2,Ale Kulturrum,Linus Backlund,Mathias Johansson,https://stats.innebandy.se/sasong/43/serie/35124/match/1373129
2023-11-11,13:00,Klubbhuset Herrar Div. 2,FBC Vinga H2,FBC Lerum Utveckling H2,Frölunda Kulturhus,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/35117/match/1372124
2023-11-11,13:00,Klubbhuset Herrar Div. 2,Herrestads AIF Rockets H2,Surte IS IBK H2,Rampen Sporthall (Källdalsskolan),Aldin Hadziselmovic,Alexander Pavlovic,https://stats.innebandy.se/sasong/43/serie/35117/match/1372127
2023-11-11,14:15,Klubbhuset Herrar Div. 2,IBF Älvstranden H2,Kärra IBK H2,Santoshallen,Oscar Skogsberg,Marcus Larsson,https://stats.innebandy.se/sasong/43/serie/35117/match/1372122
2023-11-11,17:15,Klubbhuset Herrar Div. 3,Göteborg City IBK H3,Lindome IBK H3,Prioritet SERNEKE Arena A-Hallen,Torbjörn Zahner,Goran Kuduzovic,https://stats.innebandy.se/sasong/43/serie/35118/match/1372777
2023-11-11,14:00,Klubbhuset Herrar Div. 4,IBK Göteborg H4,KFKD H4,Torpahallen,Felix Bark Peterson,Mats Sällberg,https://stats.innebandy.se/sasong/43/serie/35119/match/1372646
2023-11-11,17:00,Klubbhuset Herrar Div. 4,Sörgårdens IBF H4,Landvetter IBK H4,Lundenhallen,Tommy Runhammar,Måns Bartilson,https://stats.innebandy.se/sasong/43/serie/35119/match/1372645
2023-11-11,18:20,Klubbhuset Herrar Div. 4,FBC Partille H4,Ale IBF H4,Qvisthallen,Felix Bark Peterson,Adnan Tongur,https://stats.innebandy.se/sasong/43/serie/35119/match/1372648
2023-11-11,13:30,Klubbhuset Herrar Div. 5,Mölndals IBF H5,Utbynäs SK H5,Aktiviteten A-Hall,Lazo Cesto,Martin Andersson,https://stats.innebandy.se/sasong/43/serie/35120/match/1372908
2023-11-11,17:15,Klubbhuset Herrar Div. 5,IBK Kungälv H5,Kärra IBK H5,Kastellegårdshallen,Lazo Cesto,Henry Tames,https://stats.innebandy.se/sasong/43/serie/35120/match/1372909
2023-11-11,18:00,Klubbhuset Herrar Div. 5,Stenungsunds IBK H5,Orust IBK H5,Stenungsund Arena,Mathias Johansson,Per Sundvall,https://stats.innebandy.se/sasong/43/serie/35120/match/1372911
2023-11-11,11:30,Klubbhuset Herrar Div. 6,Mölndals IBF H6,Myggenäs IBK H6,Aktiviteten A-Hall,Lazo Cesto,Henry Tames,https://stats.innebandy.se/sasong/43/serie/35121/match/1413046
2023-11-11,14:00,Damer Allsvenskan Södra,Jönköpings IK,Lindås IBK,Jönköpings Idrottshus Arenan,Richard Himberg,Edo Sabanovic,https://stats.innebandy.se/sasong/43/serie/34689/match/1345304
2023-11-11,14:00,Damer Allsvenskan Södra,Olofströms IBK,Lindome IBK,Olofströms Sporthall,Oskar Lööke,Isak Mörnstål,https://stats.innebandy.se/sasong/43/serie/34689/match/1345306
2023-11-11,15:30,Damer Allsvenskan Södra,FBC Partille,Craftstadens IBK Oskarshamn,Partillebohallen,Petter Enlund,Jacob Johansson,https://stats.innebandy.se/sasong/43/serie/34689/match/1345307
2023-11-11,09:00,Klubbhuset P-12 Knatte Höst,Eken IBK P12,Pixbo IBK P12 Vit,Ekenhallen 1,Ludwig Ahlström,Kasper Degerman,https://stats.innebandy.se/sasong/43/serie/35152/match/1416126
2023-11-11,12:00,Klubbhuset P-12 Knatte Höst,Landvetter IBK P12 Vit,Ale IBF P12,Pinntorps Idrottshall,Elvira Flöjner,Gry Axelsson,https://stats.innebandy.se/sasong/43/serie/35152/match/1416127
2023-11-11,13:15,Klubbhuset P-12 Knatte Höst,Lindås IBK P12 Turkos,IBF Backadalen P12,Askims Sporthall,Wilhelm Hellsten,Melker Norin,https://stats.innebandy.se/sasong/43/serie/35152/match/1416128
2023-11-11,14:50,Klubbhuset P-12 Tjatte Höst,Hindås IBK P12 Vit,Mölndals IBF P12,Hindås Idrottshall,Tommy Runhammar,,https://stats.innebandy.se/sasong/43/serie/35153/match/1416296
2023-11-11,17:15,Klubbhuset P-12 Tjatte Höst,Öckerö IBK P12,Lindome IBK P12 Grön,Hedenskolans Idrottshall,Philip Tindvall,Maja Hansson,https://stats.innebandy.se/sasong/43/serie/35153/match/1416299
2023-11-11,09:45,Klubbhuset F-12 Bamse Höst,Surte IS IBK F11 Blå,FBC Lerum F12 Rött,Bohushallen,Kasper Mourujärvi,,https://stats.innebandy.se/sasong/43/serie/35158/match/1415388
2023-11-11,10:00,Klubbhuset F-12 Bamse Höst,Landvetter IBK F12 Blå,FBC Lerum F12 Svart,Pinntorps Idrottshall,Maja Pehrsson,Tuva Aebischer Skogbäck,https://stats.innebandy.se/sasong/43/serie/35158/match/1415386
2023-11-11,11:00,Klubbhuset F-13 Nalle-Maja Höst,Pixbo IBK F13/14 Rödrävar,FBC Lerum F13 Svart,Wallenstam Arena B,Freja Essle,Klara Olofsson,https://stats.innebandy.se/sasong/43/serie/36120/match/1415582
2023-11-11,16:15,Klubbhuset F-13 Nalle-Maja Höst,Öckerö IBK F13-14,IBK Bergum F12/13,Hedenskolans Idrottshall,Philip Tindvall,Nova Davidson Ringius,https://stats.innebandy.se/sasong/43/serie/36120/match/1415580
2023-11-11,09:00,Klubbhuset F-13 Skalman Höst,Landvetter IBK F13/14,Lindome IBK F13 Grön,Pinntorps Idrottshall,Maja Pehrsson,Tuva Aebischer Skogbäck,https://stats.innebandy.se/sasong/43/serie/35159/match/1415521
2023-11-11,15:00,Klubbhuset F-14 Brum Höst,Landvetter IBK F13/14 Vit,FBC Partille F 12/14,Pinntorps Idrottshall,Felix Enger,Vincent Gårlin,https://stats.innebandy.se/sasong/43/serie/35160/match/1415628
2023-11-11,16:00,Klubbhuset F-14 Brum Höst,Hindås IBK F13,Pixbo IBK F13/14 Viträvar,Hindås Idrottshall,,,https://stats.innebandy.se/sasong/43/serie/35160/match/1415625
2023-11-11,13:15,Klubbhuset F-14 Teddy Höst,Öckerö IBK F14/15,IBK Bergum F14/15,Hedenskolans Idrottshall,Nova Davidson Ringius,Melvin Stenberg,https://stats.innebandy.se/sasong/43/serie/36121/match/1415673
2023-11-11,10:00,Klubbhuset P-12 Fnatte Höst,FBC Partille P12 Röd,Lindås IBK P12 Svart,Qvisthallen,Noel Aruvald,Malte Bartilson,https://stats.innebandy.se/sasong/43/serie/35151/match/1416242
2023-11-11,12:00,Klubbhuset P-12 Fnatte Höst,IK Zenith P12 Grön,Floda IBK P12/13 Vit,Björlanda Idrottshall,Joel Rudanko,Albin Durvik,https://stats.innebandy.se/sasong/43/serie/35151/match/1416240
2023-11-11,15:00,Klubbhuset P-12 Fnatte Höst,Pixbo IBK P12 Röd,FBC Lerum Utveckling P12 Röd,Wallenstam Arena B,Oliwer Nyrén,Noel Myhrén,https://stats.innebandy.se/sasong/43/serie/35151/match/1416241
2023-11-11,13:00,Klubbhuset P-13 Kalle Höst,Pixbo IBK P13 Röd,IBK Göteborg P11/12,Wallenstam Arena B,Elsa Arvidsson,Alma Eriksson,https://stats.innebandy.se/sasong/43/serie/35154/match/1416359
2023-11-11,09:00,Klubbhuset P-13 Mimmi Höst,FBC Partille P 13 Röd,IBF Älvstranden P13,Qvisthallen,Noel Aruvald,Malte Bartilson,https://stats.innebandy.se/sasong/43/serie/35155/match/1416419
2023-11-11,11:00,Klubbhuset P-13 Mimmi Höst,Landvetter IBK P13,Utbynäs SK P 12/13 Blå,Pinntorps Idrottshall,Maja Pehrsson,Tuva Aebischer Skogbäck,https://stats.innebandy.se/sasong/43/serie/35155/match/1416422
2023-11-11,11:45,Klubbhuset P-13 Mimmi Höst,Myggenäs IBK P-13,IBK Bergum P13 Rosa,Häggvallsskolan,Filip Fosser,Lucas Schöldström,https://stats.innebandy.se/sasong/43/serie/35155/match/1416418
2023-11-11,12:00,Klubbhuset P-13 Mimmi Höst,Pixbo IBK P13 Vit,Mölndals IBF P13 Röd,Wallenstam Arena B,Freja Essle,Klara Olofsson,https://stats.innebandy.se/sasong/43/serie/35155/match/1416415
2023-11-11,15:15,Klubbhuset P-13 Mimmi Höst,Lindås IBK P13 Turkos,IBK Kungälv P13 Vit,Askims Sporthall,Wilhelm Hellsten,Melker Norin,https://stats.innebandy.se/sasong/43/serie/35155/match/1416416
2023-11-11,15:30,Klubbhuset P-13 Mimmi Höst,Myggenäs IBK P13-14,IBK Bergum P13 Svart,Häggvallsskolan,Charles Martinsson,Martinus Martinsson,https://stats.innebandy.se/sasong/43/serie/35155/match/1416414
2023-11-11,09:00,Klubbhuset P-13 Pluto Höst,Mölndals IBF P13 Vit,Landvetter IBK P13 Vit,Aktiviteten A-Hall,Johan Östberg,Johan Elmeklo,https://stats.innebandy.se/sasong/43/serie/36117/match/1416561
