Datum,Tid,Serie,Hemmalag,Bortalag,Arena,Domare1,Domare2,url
2024-07-04,19:50,Träningsmatcher 2024/2025,IBF Älvstranden P08/P09 Vit,Varla IBK P08,Tuve Sporthall,,,https://stats.innebandy.se/sasong/43/serie/38591/match/1502243
2024-07-04,18:15,Träningsmatcher flickor,Lindome IBK DJ,Pixbo IBF F08,Almåshallen A,Ian S Blomqvist,Alexander T Forsberg,https://stats.innebandy.se/sasong/43/serie/38816/match/1522744
