Datum,Tid,Serie,Hemmalag,Bortalag,Arena,Domare1,Domare2,url
2023-12-01,18:00,Pantamera Pojk Röd J Höst FD,Floda IBK P10/11 Vit,Lindås IBK P11 Svart,Nova Floda Sportcenter A-hall,Sebastian Cedgard,Joel Mellby,https://stats.innebandy.se/sasong/43/serie/35136/match/1415238
2023-12-01,18:15,Pantamera Pojk Röd K Höst FD,Landvetter IBK P11 Vit,Pixbo IBF P11 Röd,Önnerödshallen,Annie Sigvardson,Tindra Bäckvall,https://stats.innebandy.se/sasong/43/serie/35137/match/1415281
2023-12-02,14:00,Klubbhuset Damer Div. 1,Mölndals IBF D1,Stenungsunds IBK D1,Aktiviteten A-Hall,Christer Carlberg,Mats Sällberg,https://stats.innebandy.se/sasong/43/serie/35123/match/1372405
2023-12-02,14:00,Klubbhuset Damer Div. 1,IBF Backadalen D1,IK Zenith D1,Tuve Sporthall,Adam Jällfält,Thomas Johansson,https://stats.innebandy.se/sasong/43/serie/35123/match/1372408
2023-12-02,19:15,Klubbhuset Damer Div. 1,Lindås IBF D1,Landvetter IBK D1,Lindås Waves Arena,Oscar Skogsberg,Jesper Björklund Greter,https://stats.innebandy.se/sasong/43/serie/35123/match/1372404
2023-12-02,14:00,Klubbhuset Damer Div. 2,IBK Göteborg/IBK Bergum D2,FBC Vinga D2,Torpahallen,Robin Cederdahl,Mustafa Er,https://stats.innebandy.se/sasong/43/serie/35124/match/1373146
2023-12-02,13:00,Klubbhuset Herrar Div. 2,Frölunda IBK H2,Surte IS IBK H2,Frölunda Kulturhus,Marcus Orrhult,Christian Svärdström,https://stats.innebandy.se/sasong/43/serie/35117/match/1372141
2023-12-02,14:15,Klubbhuset Herrar Div. 2,IBF Älvstranden H2,Dingle AIK H2,Santoshallen,Aldin Hadziselmovic,Alexander Pavlovic,https://stats.innebandy.se/sasong/43/serie/35117/match/1372144
2023-12-02,14:45,Klubbhuset Herrar Div. 2,IBK Göteborg H2,FBC Vinga H2,Lundenhallen,Sebastian Kiejs,Gabriel Adolfsson,https://stats.innebandy.se/sasong/43/serie/35117/match/1372145
2023-12-02,15:30,Klubbhuset Herrar Div. 2,Kärra IBK H2,Landvetter IBK H2,Kärra Sporthall,Hajrudin Begic,Adnan Tongur,https://stats.innebandy.se/sasong/43/serie/35117/match/1372140
2023-12-02,16:45,Klubbhuset Herrar Div. 3,Lindås IBF H3,IK Zenith H3,Lindås Waves Arena,Oscar Skogsberg,Goran Kuduzovic,https://stats.innebandy.se/sasong/43/serie/35118/match/1372794
2023-12-02,17:00,Klubbhuset Herrar Div. 3,Göteborg City IBK H3,IBK Kungälv H3,Kviberg Arena B,Felix Bark Peterson,Robin Boqvist,https://stats.innebandy.se/sasong/43/serie/35118/match/1372799
2023-12-02,10:30,Klubbhuset Herrar Div. 4,KFKD H4,Öckerö IBK H4,Lundbystrand 1,Mathias Johansson,Martin Andersson,https://stats.innebandy.se/sasong/43/serie/35119/match/1372664
2023-12-02,12:00,Klubbhuset Herrar Div. 4,Ale IBF H4,Guldhedens IK H4,Ale Kulturrum,Lazo Cesto,Henry Tames,https://stats.innebandy.se/sasong/43/serie/35119/match/1372662
2023-12-02,15:00,Klubbhuset Herrar Div. 5,Utbynäs SK H5,Stenungsunds IBK H5,Kviberg Arena B,Felix Bark Peterson,Robin Boqvist,https://stats.innebandy.se/sasong/43/serie/35120/match/1372930
2023-12-02,11:40,Klubbhuset Herrar Div. 6,Mölndals IBF H6,Dingle AIK H6,Aktiviteten A-Hall,Joakim Jögi,Namn ej publikt,https://stats.innebandy.se/sasong/43/serie/35121/match/1413057
2023-12-02,17:15,Klubbhuset Herrar Div. 6,Floda IBK H6,FBC Vinga H6,Nova Floda Sportcenter A-hall,Mathias Johansson,Martin Andersson,https://stats.innebandy.se/sasong/43/serie/35121/match/1413059
2023-12-02,13:00,Herrar Allsvenskan Södra,Lillån IBK,FBC Partille,"Idrottshuset Örebro, Arenahallen",Martin Jonsson,Joakim Mattsson,https://stats.innebandy.se/sasong/43/serie/34676/match/1340886
2023-12-02,14:00,Herrar Allsvenskan Södra,FBC Lerum,FBC Kalmarsund Ungdom,Lerum Arena A,Philip Aronsson-Elffors,Claes Knutsson,https://stats.innebandy.se/sasong/43/serie/34676/match/1340884
2023-12-02,13:00,Herrar Div 1 Västra Götaland,Skoghalls IBK,IBF Backadalen,Hammarö Arena,Christoffer Frykestam,Jonas Snäll,https://stats.innebandy.se/sasong/43/serie/34681/match/1343010
2023-12-02,14:00,Herrar Div 1 Västra Götaland,IK Zenith,IBK Alingsås,Björlanda Idrottshall,Christoffer Danielsson,Martin Johansson,https://stats.innebandy.se/sasong/43/serie/34681/match/1343005
2023-12-02,15:00,Herrar Div 1 Västra Götaland,Floda IBK,Lindås IBK,Nova Floda Sportcenter A-hall,Andreas Lybacken,Adam Kruse,https://stats.innebandy.se/sasong/43/serie/34681/match/1343008
2023-12-02,17:15,Herrar Div 1 Västra Götaland,GS 86 AIF,Mölndals IBF,Forshaga Sporthall,Albin Jakobsson,Lars Larsson,https://stats.innebandy.se/sasong/43/serie/34681/match/1343009
2023-12-02,14:15,Klubbhuset P-12 Knatte Höst,Lindås IBK P12 Turkos,Ale IBF P12,Askims Sporthall,Simon Bengtsson,Tage Nyström,https://stats.innebandy.se/sasong/43/serie/35152/match/1416116
2023-12-02,11:00,Klubbhuset P-12 Tjatte Höst,Mölndals IBF P12,Öckerö IBK P12,Katrinebergshallen,Felix Östberg,Alexander Wren-Wennefors,https://stats.innebandy.se/sasong/43/serie/35153/match/1416308
2023-12-02,12:00,Klubbhuset F-12 Bamse Höst,Pixbo IBK F12 Vit,FBC Lerum F12 Rött,Wallenstam Arena B,Alva Junkell,Elvira Flöjner,https://stats.innebandy.se/sasong/43/serie/35158/match/1415409
2023-12-02,13:30,Klubbhuset F-12 Bamse Höst,Lindome IBK F12,IK Zenith F11-12 Grön,Almåshallen B,Oliwer Nyrén,,https://stats.innebandy.se/sasong/43/serie/35158/match/1415405
2023-12-02,15:15,Klubbhuset F-12 Bamse Höst,Lindås IBK F12-13 Blå,Landvetter IBK F12 Blå,Askims Sporthall,Simon Bengtsson,Tage Nyström,https://stats.innebandy.se/sasong/43/serie/35158/match/1415404
2023-12-02,16:15,Klubbhuset F-12 Bamse Höst,FBC Lerum F12 Svart,Eken IBK F11/12/13 Lila,Rydsbergshallen,Alexander Miriandis,Kasper Waborg,https://stats.innebandy.se/sasong/43/serie/35158/match/1415410
2023-12-02,11:00,Klubbhuset F-13 Nalle-Maja Höst,IBF Älvstranden F12/13,FBC Lerum F13 Svart,Santoshallen,Tove Hall,,https://stats.innebandy.se/sasong/43/serie/36120/match/1415599
2023-12-02,14:00,Klubbhuset F-13 Nalle-Maja Höst,Pixbo IBK F13/14 Rödrävar,Ale IBF F12/13 Blå,Wallenstam Arena B,Casper Nyström,Alva Junkell,https://stats.innebandy.se/sasong/43/serie/36120/match/1415596
2023-12-02,14:30,Klubbhuset F-13 Nalle-Maja Höst,Öckerö IBK F13-14,Utbynäs SK F 12/13,Hedenskolans Idrottshall,Nova Davidson Ringius,Melvin Stenberg,https://stats.innebandy.se/sasong/43/serie/36120/match/1415598
2023-12-02,11:00,Klubbhuset F-13 Skalman Höst,Landvetter IBK F13/14,IBF Backadalen F13 Röd,Pinntorps Idrottshall,Annie Sigvardson,Tindra Bäckvall,https://stats.innebandy.se/sasong/43/serie/35159/match/1415540
2023-12-02,14:30,Klubbhuset F-13 Skalman Höst,FBC Lerum F13 Röd,Eken IBK F12/13 Gul,Hjällsnäshallen B-hallen,Sander Brenden,Albin Rosberg,https://stats.innebandy.se/sasong/43/serie/35159/match/1415539
2023-12-02,12:30,Klubbhuset F-14 Brum Höst,Hindås IBK F13,FBC Partille F 12/14,Hindås Idrottshall,Anton Willner,,https://stats.innebandy.se/sasong/43/serie/35160/match/1415643
2023-12-02,16:00,Klubbhuset F-14 Brum Höst,Pixbo IBK F13/14 Viträvar,Landvetter IBK F13/14 Vit,Wallenstam Arena B,Max Enström,Theo Jonestål,https://stats.innebandy.se/sasong/43/serie/35160/match/1415640
2023-12-02,13:15,Klubbhuset P-12 Fnatte Höst,Lindås IBK P12 Svart,FBC Partille P12/13,Askims Sporthall,Simon Bengtsson,Tage Nyström,https://stats.innebandy.se/sasong/43/serie/35151/match/1416255
2023-12-02,15:15,Klubbhuset P-13 Kalle Höst,FBC Lerum Utveckling P13 Röd,Lindås IBK P13 Svart,Rydsbergshallen,Alexander Miriandis,Kasper Waborg,https://stats.innebandy.se/sasong/43/serie/35154/match/1416373
2023-12-02,09:00,Klubbhuset P-13 Mimmi Höst,Mölndals IBF P13 Röd,Lindome IBK P13 Lila,Katrinebergshallen,Felix Östberg,Robin Niklasson,https://stats.innebandy.se/sasong/43/serie/35155/match/1416445
2023-12-02,16:15,Klubbhuset P-13 Mimmi Höst,Lindås IBK P13 Turkos,Myggenäs IBK P-13,Askims Sporthall,Ludwig Dahlin,Simon Bengtsson,https://stats.innebandy.se/sasong/43/serie/35155/match/1416442
2023-12-02,17:00,Klubbhuset P-13 Mimmi Höst,Pixbo IBK P13 Vit,FBC Partille P 13 Röd,Wallenstam Arena B,Max Enström,Kai Fridolf,https://stats.innebandy.se/sasong/43/serie/35155/match/1416443
2023-12-02,17:00,Klubbhuset P-13 Mimmi Höst,Myggenäs IBK P13-14,Ale IBF P13 Blå,Häggvallsskolan,Oscar Stendahl,Lucas Schöldström,https://stats.innebandy.se/sasong/43/serie/35155/match/1416444
2023-12-02,12:00,Klubbhuset P-13 Pluto Höst,Stenungsunds IBK P13,Hindås IBK P13 Svart,Stenungsund Arena,Liam Nordgren,,https://stats.innebandy.se/sasong/43/serie/36117/match/1416578
2023-12-02,12:30,Klubbhuset P-13 Pluto Höst,Lindome IBK P13 Vit,Öckerö IBK P13,Almåshallen B,Oliwer Nyrén,,https://stats.innebandy.se/sasong/43/serie/36117/match/1416577
2023-12-02,10:00,Klubbhuset P-14 Kajsa Höst,Landvetter IBK P14 Blå,Lindås IBK P14 Blå,Pinntorps Idrottshall,Annie Sigvardson,Tindra Bäckvall,https://stats.innebandy.se/sasong/43/serie/35156/match/1416094
2023-12-02,12:30,Klubbhuset P-14 Kajsa Höst,FBC Partille P 14 Vallhamra Blå,Överby IBK P14,Partillebohallen,Felix Törn,Noel Aruvald,https://stats.innebandy.se/sasong/43/serie/35156/match/1416098
2023-12-02,15:00,Klubbhuset P-14 Kajsa Höst,Landvetter IBK P14 Blå,Överby IBK P14,Pinntorps Idrottshall,Felix Enger,Vincent Gårlin,https://stats.innebandy.se/sasong/43/serie/35156/match/1416086
2023-12-02,10:00,Klubbhuset P-14 Piff Höst,FBC Partille P 14 Vit,Pixbo IBK P14 Svart,Qvisthallen,Emil Häggsten,Vincent Zetterström,https://stats.innebandy.se/sasong/43/serie/35157/match/1415872
2023-12-02,13:00,Klubbhuset P-14 Piff Höst,Pixbo IBK P14 Röd,Herrestads AIF P13 14 15,Wallenstam Arena B,Hilma Samuelsson,Elvira Flöjner,https://stats.innebandy.se/sasong/43/serie/35157/match/1415871
2023-12-02,13:30,Klubbhuset P-14 Piff Höst,Öckerö IBK P14/15,Hindås IBK P14,Hedenskolans Idrottshall,Nova Davidson Ringius,Melvin Stenberg,https://stats.innebandy.se/sasong/43/serie/35157/match/1415869
2023-12-02,10:00,Klubbhuset P-14 Puff Höst,Mölndals IBF P14,Lindås IBK P14 Gul,Katrinebergshallen,Felix Östberg,Robin Niklasson,https://stats.innebandy.se/sasong/43/serie/36118/match/1415998
2023-12-02,15:20,Pantamera Flick Röd B Höst,Pixbo IBF F09 Röd,Landvetter IBK F09 Vit,Wallenstam Arena A,Tommy Runhammar,Måns Bartilson,https://stats.innebandy.se/sasong/43/serie/35146/match/1414824
2023-12-02,13:35,Pantamera Flick Röd C Höst,FBC Partille F09/11 Blå,Eken IBK F09/10,Qvisthallen,Senad Olevic,Selma Hadziselimovic,https://stats.innebandy.se/sasong/43/serie/35147/match/1414628
2023-12-02,13:00,Pantamera Flick Röd D Höst,Dingle AIK F10/11,Utbynäs SK F 09/11,Munkedals Idrottshall,Zara Carlsson,Alexander Rydqvist,https://stats.innebandy.se/sasong/43/serie/35148/match/1414658
2023-12-02,09:20,Pantamera Flick Röd E Höst FD,Pixbo IBF F10 Vit,Kärra IBK F10/11 Röd,Wallenstam Arena B,Liza Berglund,Ida Finn,https://stats.innebandy.se/sasong/43/serie/35149/match/1414703
2023-12-02,11:15,Pantamera Flick Röd E Höst FD,FBC Partille F10/11,Lindås IBK F10 Svart,Qvisthallen,Emil Häggsten,Vincent Zetterström,https://stats.innebandy.se/sasong/43/serie/35149/match/1414704
2023-12-02,12:00,Pantamera Flick Röd E Höst FD,IBF Backadalen F09/10,Stenungsunds IBK F10-11 Blå,Tuve Sporthall,Emil Lejon,Moa Ljungqvist,https://stats.innebandy.se/sasong/43/serie/35149/match/1414702
2023-12-02,15:20,Pantamera Flick Röd F Höst FD,Ale IBF F10/11,Lindome IBK F10/11,Ale Kulturrum,Jasmin Dzanic,Kasper Mourujärvi,https://stats.innebandy.se/sasong/43/serie/35150/match/1414741
2023-12-02,12:20,Pantamera Flick Röd G Höst FD,Landvetter IBK F11/12,FBC Lerum F10/11 Svart,Pinntorps Idrottshall,Felix Enger,Vincent Gårlin,https://stats.innebandy.se/sasong/43/serie/36113/match/1414853
2023-12-02,16:05,Pantamera Pojk Mörkröd A Höst,FBC Partille U16,Warberg IBF Junior,Qvisthallen,Senad Olevic,Selma Hadziselimovic,https://stats.innebandy.se/sasong/43/serie/35141/match/1414883
2023-12-02,18:00,Pantamera Pojk Mörkröd C Höst,Kärra IBK HJ Svart,IBK Kungälv U16,Kärra Sporthall,Hajrudin Begic,Adnan Tongur,https://stats.innebandy.se/sasong/43/serie/35143/match/1414908
2023-12-02,13:40,Pantamera Pojk Röd A Höst,Eken IBK P07/08 Lila,Pixbo IBF P08 Röd,Ekenhallen 1,René Schweikart,Tim Berger,https://stats.innebandy.se/sasong/43/serie/35127/match/1414999
2023-12-02,13:00,Pantamera Pojk Röd B Höst,Floda IBK P09 Svart,Lindås IBK P08 Svart,Nova Floda Sportcenter A-hall,Tage Sandquist,Joel Mellby,https://stats.innebandy.se/sasong/43/serie/35128/match/1415041
2023-12-02,15:00,Pantamera Pojk Röd B Höst,FBC Vinga P07,IBK Göteborg P08/09 Rosa,Hall Of Flame,Ali Alizada,Mohsen Gholami,https://stats.innebandy.se/sasong/43/serie/35128/match/1415032
2023-12-02,14:10,Pantamera Pojk Röd C Höst,Lindås IBK P09 Vit,IBK Bergum Svart (07-09),Lindås Waves Arena,Måns Eliason,Karl Dahlsjö,https://stats.innebandy.se/sasong/43/serie/35129/match/1415089
2023-12-02,12:20,Pantamera Pojk Röd D Höst,Pixbo IBF P09 Vit,Landvetter IBK P09 Blå,Wallenstam Arena A,Håkan Krafft,Måns Bartilson,https://stats.innebandy.se/sasong/43/serie/35130/match/1416748
2023-12-02,09:20,Pantamera Pojk Röd E Höst,Pixbo IBF P09/10,IBF Älvstranden P08/P09 Vit,Wallenstam Arena A,Håkan Krafft,Roger Zahnér,https://stats.innebandy.se/sasong/43/serie/35131/match/1415132
2023-12-02,12:30,Pantamera Pojk Röd E Höst,Eken IBK P10,FBC Partille P09 Blå,Ekenhallen 1,René Schweikart,Tim Berger,https://stats.innebandy.se/sasong/43/serie/35131/match/1415134
2023-12-02,17:15,Pantamera Pojk Röd F Höst,FBC Lerum Utveckling P09 Röd,Utbynäs SK P 09/10,Rydsbergshallen,Sebastian Ågren,Isak Skarrie,https://stats.innebandy.se/sasong/43/serie/35132/match/1415179
2023-12-02,09:30,Pantamera Pojk Röd G Höst,Lindome IBK P10 Lila,IBF Backadalen P10,Almåshallen A,Adnan Tongur,Henrik Nordström,https://stats.innebandy.se/sasong/43/serie/35133/match/1415733
2023-12-02,14:00,Pantamera Pojk Röd G Höst,Frölunda IBK P08/09 Röd,Kärra IBK P10 Röd,Skyttesskolan,Mathias Johansson,Martin Andersson,https://stats.innebandy.se/sasong/43/serie/35133/match/1415730
2023-12-02,15:45,Pantamera Pojk Röd G Höst,Öckerö IBK P10 Blå,IBK Kungälv P10,Hedenskolans Idrottshall,Idris Hasan Mohamed,Emir Rajabi,https://stats.innebandy.se/sasong/43/serie/35133/match/1415734
2023-12-02,10:00,Pantamera Pojk Röd H Höst FD,Ale IBF P10,IBK Kungälv P10 Vit,Ale Kulturrum,Lazo Cesto,Henry Tames,https://stats.innebandy.se/sasong/43/serie/35134/match/1415768
2023-12-02,14:15,Pantamera Pojk Röd H Höst FD,Herrestads AIF WH Rockets P09/10,Myggenäs IBK P-10,Rampen Sporthall (Källdalsskolan),Semir Aganspahic,,https://stats.innebandy.se/sasong/43/serie/35134/match/1415766
2023-12-02,10:30,Pantamera Pojk Röd I Höst FD,Pixbo IBF P10 Vit,Mölndals IBF P10 Vit,Wallenstam Arena B,Liza Berglund,Ida Finn,https://stats.innebandy.se/sasong/43/serie/35135/match/1415807
2023-12-02,11:00,Pantamera Pojk Röd I Höst FD,Surte IS IBK P10/11,Kärra IBK P10 Vit,Bohushallen,Meron Garza,Semir Aganspahic,https://stats.innebandy.se/sasong/43/serie/35135/match/1415808
2023-12-02,12:25,Pantamera Pojk Röd I Höst FD,FBC Partille P11 Blå,IBF Älvstranden P10,Qvisthallen,Emil Häggsten,Vincent Zetterström,https://stats.innebandy.se/sasong/43/serie/35135/match/1415809
2023-12-02,11:20,Pantamera Pojk Röd J Höst FD,Eken IBK P11,IBK Bergum P 10/11,Ekenhallen 1,Melker Kjellberg,William Gunnarsson,https://stats.innebandy.se/sasong/43/serie/35136/match/1415239
2023-12-02,14:10,Pantamera Pojk Röd J Höst FD,Ale IBF P11,Landvetter IBK P11 Blå,Ale Kulturrum,Jasmin Dzanic,Kasper Mourujärvi,https://stats.innebandy.se/sasong/43/serie/35136/match/1415240
2023-12-02,15:30,Pantamera Pojk Röd K Höst FD,FBC Lerum Utveckling P11 Röd,IK Zenith P11 Vit,Hjällsnäshallen B-hallen,Albin Rosberg,Tage Sandquist,https://stats.innebandy.se/sasong/43/serie/35137/match/1415283
2023-12-02,17:15,Pantamera Pojk Röd K Höst FD,Lindås IBK P11 Vit,Floda IBK P11 Svart,Askims Sporthall,Lucas Dahlin,Simon Bengtsson,https://stats.innebandy.se/sasong/43/serie/35137/match/1415282
2023-12-02,10:30,Pantamera Pojk Röd L Höst FD,Myggenäs IBK P 11,Frölunda IBK P10/11 Röd,Häggvallsskolan,Lucas Schöldström,Charles Martinsson,https://stats.innebandy.se/sasong/43/serie/35138/match/1415327
2023-12-02,13:30,Pantamera Pojk Röd L Höst FD,Landvetter IBK P11/12,IBF Backadalen P11,Pinntorps Idrottshall,Felix Enger,Vincent Gårlin,https://stats.innebandy.se/sasong/43/serie/35138/match/1415326
2023-12-02,14:00,Pantamera Pojk Röd L Höst FD,Hindås IBK P11 Blå,Skepplanda BTK P10-11,Hindås Idrottshall,Adem Can,Adnan Tongur,https://stats.innebandy.se/sasong/43/serie/35138/match/1415329
2023-12-02,11:15,USM Flickor 16 Grupp 17,Ale IBF,Dingle AIK,"Stadsskogshallen, Alingsås",Patrik Augustsson,Richard Claesson,https://stats.innebandy.se/sasong/43/serie/35924/match/1412559
2023-12-02,13:30,USM Flickor 16 Grupp 17,IBK Vänersborg,Dingle AIK,"Stadsskogshallen, Alingsås",Patrik Augustsson,Richard Claesson,https://stats.innebandy.se/sasong/43/serie/35924/match/1412560
2023-12-02,14:45,USM Flickor 16 Grupp 17,IBK Alingsås,Ale IBF,"Stadsskogshallen, Alingsås",Sven Persson,Patrik Augustsson,https://stats.innebandy.se/sasong/43/serie/35924/match/1412561
2023-12-02,17:00,USM Flickor 16 Grupp 17,Ale IBF,IBK Vänersborg,"Stadsskogshallen, Alingsås",Sven Persson,Patrik Augustsson,https://stats.innebandy.se/sasong/43/serie/35924/match/1412562
2023-12-02,18:15,USM Flickor 16 Grupp 17,Dingle AIK,IBK Alingsås,"Stadsskogshallen, Alingsås",Sven Persson,Patrik Augustsson,https://stats.innebandy.se/sasong/43/serie/35924/match/1412563
2023-12-02,11:00,USM Flickor 16 Grupp 19,Pixbo IBF,Lindås IBK/Särö IBK,Wallenstam Arena A,Håkan Krafft,Roger Zahnér,https://stats.innebandy.se/sasong/43/serie/35926/match/1414362
2023-12-02,14:00,USM Flickor 16 Grupp 19,Lindås IBK/Särö IBK,FBC Partille/Floda IBK,Wallenstam Arena A,Tommy Runhammar,Måns Bartilson,https://stats.innebandy.se/sasong/43/serie/35926/match/1414363
2023-12-02,17:00,USM Flickor 16 Grupp 19,FBC Partille/Floda IBK,Pixbo IBF,Wallenstam Arena A,Tommy Runhammar,Måns Bartilson,https://stats.innebandy.se/sasong/43/serie/35926/match/1414364
2023-12-02,11:30,USM Flickor 16 Grupp 20,Lindome IBK,Landvetter IBK,Almåshallen A,Adnan Tongur,Henrik Nordström,https://stats.innebandy.se/sasong/43/serie/35927/match/1411321
2023-12-02,14:00,USM Flickor 16 Grupp 20,Landvetter IBK,Kärra IBK,Almåshallen A,Jesper Björklund Greter,Henrik Nordström,https://stats.innebandy.se/sasong/43/serie/35927/match/1411322
2023-12-02,16:30,USM Flickor 16 Grupp 20,Kärra IBK,Lindome IBK,Almåshallen A,Jesper Björklund Greter,Henrik Nordström,https://stats.innebandy.se/sasong/43/serie/35927/match/1411323
2023-12-03,09:30,Klubbhuset Damer Div. 1,Burås IK D1,Almås IBF D1,Lundenhallen,Oscar Skogsberg,Gabriel Adolfsson,https://stats.innebandy.se/sasong/43/serie/35123/match/1372407
2023-12-03,17:00,Klubbhuset Damer Div. 1,Pixbo IBF D1,Floda IBK D1,Wallenstam Arena A,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/35123/match/1372409
2023-12-03,14:30,Klubbhuset Damer Div. 2,Pixbo IBF D2,Dingle AIK D2,Wallenstam Arena A,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/35124/match/1373145
2023-12-03,19:30,Klubbhuset Damer Div. 2,IBK Kungälv D2,IBK Älvstranden Dam,Kastellegårdshallen,Mustafa Er,Mustafa Kalajdzisalihovic,https://stats.innebandy.se/sasong/43/serie/35124/match/1373142
2023-12-03,16:30,Klubbhuset Damer Div. 3,Floda IBK FBC Partille D3,Mölndals IBF D3,Nova Floda Sportcenter A-hall,Lazo Cesto,Henry Tames,https://stats.innebandy.se/sasong/43/serie/35125/match/1412970
2023-12-03,12:00,Klubbhuset Herrar Div. 2,Burås IK H2,Lindome IBK H2,Lundenhallen,Oscar Skogsberg,Gabriel Adolfsson,https://stats.innebandy.se/sasong/43/serie/35117/match/1372143
2023-12-03,12:15,Klubbhuset Herrar Div. 3,Pixbo IBF H3,Floda IBK H3,Wallenstam Arena A,Joakim Jögi,Mats Sällberg,https://stats.innebandy.se/sasong/43/serie/35118/match/1372798
2023-12-03,13:45,Klubbhuset Herrar Div. 3,Myggenäs IBK H3,Stenungsunds IBK H3,Häggvallsskolan,Adam Jällfält,Thomas Johansson,https://stats.innebandy.se/sasong/43/serie/35118/match/1372796
2023-12-03,15:00,Klubbhuset Herrar Div. 3,Lindome IBK H3,Korsvägen BBK H3,Almåshallen A,Torbjörn Zahner,Roger Zahnér,https://stats.innebandy.se/sasong/43/serie/35118/match/1372797
2023-12-03,13:10,Klubbhuset Herrar Div. 4,Pixbo IBF H4,Utbynäs SK H4,Wallenstam Arena B,Håkan Krafft,Felix Bark Peterson,https://stats.innebandy.se/sasong/43/serie/35119/match/1372663
2023-12-03,15:00,Klubbhuset Herrar Div. 4,Sörgårdens IBF H4,IBK Göteborg H4,Torpahallen,Adnan Mehmedagic,Almir Mehmedagic,https://stats.innebandy.se/sasong/43/serie/35119/match/1372667
2023-12-03,15:20,Klubbhuset Herrar Div. 4,Landvetter IBK H4,FBC Partille H4,Pinntorps Idrottshall,Goran Kuduzovic,Adem Can,https://stats.innebandy.se/sasong/43/serie/35119/match/1372665
2023-12-03,19:00,Klubbhuset Herrar Div. 4,IBK Bergum H4,Herrestads AIF Rockets H4,Bergumsskolan,Adam Jällfält,Thomas Johansson,https://stats.innebandy.se/sasong/43/serie/35119/match/1372666
2023-12-03,17:30,Klubbhuset Herrar Div. 5,IBK Kungälv H5,Lindome IBK H5,Kastellegårdshallen,Mustafa Er,Mustafa Kalajdzisalihovic,https://stats.innebandy.se/sasong/43/serie/35120/match/1372931
2023-12-03,18:00,Klubbhuset Herrar Div. 5,Kärra IBK H5,Surte IS IBK H5,Kärra Sporthall,Torbjörn Zahner,Roger Zahnér,https://stats.innebandy.se/sasong/43/serie/35120/match/1372929
