Datum,Tid,Serie,Hemmalag,Bortalag,Arena,Domare1,Domare2,url
2023-10-06,19:30,Klubbhuset Herrar Div. 2,Dingle AIK H2,Kärra IBK H2,Munkedals Idrottshall,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/35117/match/1372092
2023-10-06,19:30,Klubbhuset Herrar Div. 2,Lindome IBK H2,FBC Vinga H2,Almåshallen A,Mats Sällberg,Gabriel Adolfsson,https://stats.innebandy.se/sasong/43/serie/35117/match/1372093
2023-10-06,19:30,Klubbhuset Herrar Div. 2,Herrestads AIF Rockets H2,IBK Göteborg H2,Rampen Sporthall (Källdalsskolan),Roger Zahnér,Torbjörn Zahner,https://stats.innebandy.se/sasong/43/serie/35117/match/1372094
2023-10-06,20:15,Klubbhuset Herrar Div. 2,Landvetter IBK H2,Burås IK H2,Pinntorps Idrottshall,Jesper Björklund Greter,Felix Bark Peterson,https://stats.innebandy.se/sasong/43/serie/35117/match/1372096
2023-10-06,19:30,Klubbhuset Herrar Div. 6,Orust IBK H6,Eken IBK H6,Svanesunds Sporthall,Henry Tames,Lazo Cesto,https://stats.innebandy.se/sasong/43/serie/35121/match/1413030
2023-10-06,17:00,Flickor Tr-matcher 2023-24,Pixbo IBK F12,FBC Lerum F12,Wallenstam Arena A,Siri Licht,Emma Ekdahl,https://stats.innebandy.se/sasong/43/serie/34661/match/1426585
2023-10-06,19:30,Herrar Div 1 Västra Götaland,Pixbo IBF,IBF Backadalen,Wallenstam Arena A,Måns Löfgren,Adam Kruse,https://stats.innebandy.se/sasong/43/serie/34681/match/1342959
2023-10-06,18:30,Juniorallsvenskan G DJ18,Lindås IBK,Ale IBF/Kärra IBK,Lindås Waves Arena,Adam Jällfält,Thomas Johansson,https://stats.innebandy.se/sasong/43/serie/35872/match/1392402
2023-10-06,18:45,Juniorallsvenskan G DJ18,FBC Partille/Floda IBK,Stenungsunds IBK/IBK Kungälv,Qvisthallen,Håkan Krafft,Pierre Eberhard Berg,https://stats.innebandy.se/sasong/43/serie/35872/match/1392400
2023-10-06,19:00,Juniorallsvenskan H1 HJ18,IK Zenith,Floda IBK,Björlanda Idrottshall,Christian Svärdström,Marcus Orrhult,https://stats.innebandy.se/sasong/43/serie/35399/match/1362247
2023-10-06,20:00,Juniorallsvenskan H1 HJ18,IBK Kungälv,Kärra IBK,Kastellegårdshallen,Aldin Hadziselmovic,Alexander Pavlovic,https://stats.innebandy.se/sasong/43/serie/35399/match/1362249
2023-10-06,19:15,Juniorallsvenskan H2 HJ18,IBK Göteborg/IBK Bergum,Mölndals IBF,Torpahallen,Marcus Larsson,Oscar Skogsberg,https://stats.innebandy.se/sasong/43/serie/35400/match/1362656
2023-10-06,20:00,Juniorallsvenskan H2 HJ18,Varla IBK/Lindome IBK,Lindås IBK,Skårbyhallen,Dennis Jelse,Jonas Olsson,https://stats.innebandy.se/sasong/43/serie/35400/match/1362657
2023-10-06,17:45,Pantamera Flick Röd H Höst FD,Öckerö IBK F10/12 Blå,Surte IS IBK F11 Röd,Hedenskolans Idrottshall,Amir Huseinovic,Jasmin Dzanic,https://stats.innebandy.se/sasong/43/serie/36114/match/1414756
2023-10-06,19:30,Pantamera Pojk Röd B Höst,Floda IBK P09 Svart,FBC Lerum Utveckling HJ,Nova Floda Sportcenter A-hall,Mathias Hannu,Isak Skarrie,https://stats.innebandy.se/sasong/43/serie/35128/match/1415011
2023-10-07,17:00,SSL - Svenska Superligan Herr,Pixbo IBK,Nykvarns IBF,Wallenstam Arena A,Daniel Böcker,Andreas Lybacken,https://stats.innebandy.se/sasong/43/serie/34677/match/1344499
2023-10-07,14:30,Klubbhuset Damer Div. 1,Almås IBF D1,Floda IBK D1,Almåshallen A,Christian Svärdström,Marcus Orrhult,https://stats.innebandy.se/sasong/43/serie/35123/match/1372357
2023-10-07,14:30,Klubbhuset Damer Div. 1,Landvetter IBK D1,Burås IK D1,Pinntorps Idrottshall,Håkan Krafft,Pierre Eberhard Berg,https://stats.innebandy.se/sasong/43/serie/35123/match/1372360
2023-10-07,14:30,Klubbhuset Damer Div. 1,Mölndals IBF D1,FBC Lerum D1,Aktiviteten A-Hall,Adam Jällfält,Thomas Johansson,https://stats.innebandy.se/sasong/43/serie/35123/match/1372361
2023-10-07,17:00,Klubbhuset Damer Div. 1,IK Zenith D1,Lindås IBF D1,Björlanda Idrottshall,Alexander Pavlovic,Jesper Björklund Greter,https://stats.innebandy.se/sasong/43/serie/35123/match/1372356
2023-10-07,14:00,Klubbhuset Damer Div. 2,IBK Göteborg/IBK Bergum D2,IBK Kungälv D2,Torpahallen,Sebastian Kiejs,Linus Svensson,https://stats.innebandy.se/sasong/43/serie/35124/match/1373102
2023-10-07,16:00,Klubbhuset Damer Div. 2,FBC Vinga D2,Dingle AIK D2,Frölunda Kulturhus,Adnan Tongur,Gabriel Adolfsson,https://stats.innebandy.se/sasong/43/serie/35124/match/1373105
2023-10-07,10:30,Klubbhuset Damer Div. 3,Mölndals IBF D3,Floda IBK FBC Partille D3,Aktiviteten A-Hall,Felix Broström,Måns Bartilson,https://stats.innebandy.se/sasong/43/serie/35125/match/1412942
2023-10-07,13:00,Klubbhuset Herrar Div. 2,Surte IS IBK H2,IBF Älvstranden H2,Bohushallen,Alexander Pavlovic,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/35117/match/1372095
2023-10-07,13:15,Klubbhuset Herrar Div. 2,Frölunda IBK H2,FBC Lerum Utveckling H2,Frölunda Kulturhus,Adnan Tongur,Gabriel Adolfsson,https://stats.innebandy.se/sasong/43/serie/35117/match/1372097
2023-10-07,12:00,Klubbhuset Herrar Div. 3,Lindome IBK H3,Hovås IBK H3,Almåshallen A,Christian Svärdström,Marcus Orrhult,https://stats.innebandy.se/sasong/43/serie/35118/match/1372753
2023-10-07,13:00,Klubbhuset Herrar Div. 3,Floda IBK H3,Korsvägen BBK H3,Nova Floda Sportcenter A-hall,Roger Zahnér,Torbjörn Zahner,https://stats.innebandy.se/sasong/43/serie/35118/match/1372757
2023-10-07,13:00,Klubbhuset Herrar Div. 4,Herrestads AIF Rockets H4,FBC Partille H4,Rampen Sporthall (Källdalsskolan),Tommy Runhammar,Felix Bark Peterson,https://stats.innebandy.se/sasong/43/serie/35119/match/1372625
2023-10-07,17:00,Klubbhuset Herrar Div. 4,IBK Göteborg H4,Öckerö IBK H4,Torpahallen,Sebastian Kiejs,Linus Svensson,https://stats.innebandy.se/sasong/43/serie/35119/match/1372624
2023-10-07,12:30,Klubbhuset Herrar Div. 5,Stenungsunds IBK H5,Surte IS IBK H5,Stenungsund Arena,Johan Ronge,Per Sundvall,https://stats.innebandy.se/sasong/43/serie/35120/match/1372889
2023-10-07,15:10,Klubbhuset Herrar Div. 6,Floda IBK H6,Mölndals IBF H6,Nova Floda Sportcenter A-hall,Roger Zahnér,Torbjörn Zahner,https://stats.innebandy.se/sasong/43/serie/35121/match/1413026
2023-10-07,16:00,Klubbhuset Herrar Div. 6,Dingle AIK H6,IBF Backadalen H6,Munkedals Idrottshall,Mathias Johansson,Zara Carlsson,https://stats.innebandy.se/sasong/43/serie/35121/match/1413029
2023-10-07,17:00,Klubbhuset Herrar Div. 6,Lindome IBK H6,Myggenäs IBK H6,Almåshallen A,Christian Svärdström,Marcus Orrhult,https://stats.innebandy.se/sasong/43/serie/35121/match/1413028
2023-10-07,14:00,Herrar Allsvenskan Södra,Hovslätts IK,FBC Partille,Jönköpings Idrottshus A-hall,Hussein Ibrahim,Fredrik Lundborg,https://stats.innebandy.se/sasong/43/serie/34676/match/1340843
2023-10-07,14:00,Herrar Allsvenskan Södra,FBC Lerum,Strängnäs IBK,Lerum Arena A,Philip Aronsson-Elffors,Claes Knutsson,https://stats.innebandy.se/sasong/43/serie/34676/match/1340845
2023-10-07,13:15,Herrar Div 1 Västra Götaland,Varla IBK,Lindås IBK,Kungsbacka Sporthall A,Martin Jonsson,Joakim Mattsson,https://stats.innebandy.se/sasong/43/serie/34681/match/1342961
2023-10-07,14:00,Herrar Div 1 Västra Götaland,IK Zenith,Mölndals IBF,Björlanda Idrottshall,Adam Kruse,Peter Novakovic,https://stats.innebandy.se/sasong/43/serie/34681/match/1342957
2023-10-07,13:00,Juniorallsvenskan G DJ18,Pixbo IBF/Pixbo IBK,FBC Lerum,Wallenstam Arena A,Marcus Larsson,Oscar Skogsberg,https://stats.innebandy.se/sasong/43/serie/35872/match/1392404
2023-10-07,17:00,Klubbhuset Damer Veteraner,Landvetter IBK DV,FBC Lerum DV,Pinntorps Idrottshall,Håkan Krafft,Pierre Eberhard Berg,https://stats.innebandy.se/sasong/43/serie/35126/match/1417631
2023-10-07,09:30,Pantamera Flick Mörkröd A Höst,Pixbo IBF DJ,Landvetter IBK D Utveckling,Wallenstam Arena A,Lazo Cesto,Henry Tames,https://stats.innebandy.se/sasong/43/serie/36090/match/1414487
2023-10-07,16:20,Pantamera Flick Mörkröd B Höst,Pixbo IBF F08,Åmåls IBK DJ17,Wallenstam Arena B,Mohsen Gholami,Ali Alizada,https://stats.innebandy.se/sasong/43/serie/36091/match/1414532
2023-10-07,17:45,Pantamera Flick Mörkröd B Höst,Lindås IBK F08,Kärra IBK F07/08,Lindås Waves Arena,Måns Bartilson,Selma Hadziselimovic,https://stats.innebandy.se/sasong/43/serie/36091/match/1414531
2023-10-07,12:50,Pantamera Flick Röd A Höst,Pixbo IBF F09 Vit,IBF Älvstranden F08 Vit,Wallenstam Arena B,Mohsen Gholami,Ali Alizada,https://stats.innebandy.se/sasong/43/serie/35145/match/1414576
2023-10-07,15:10,Pantamera Flick Röd B Höst,Pixbo IBF F09 Röd,Ale IBF F08/09,Wallenstam Arena B,Mohsen Gholami,Ali Alizada,https://stats.innebandy.se/sasong/43/serie/35146/match/1414802
2023-10-07,10:00,Pantamera Flick Röd C Höst,FBC Partille F09/11 Blå,Kärra IBK F09/10,Qvisthallen,Yao-Zu Galby,Adem Can,https://stats.innebandy.se/sasong/43/serie/35147/match/1414608
2023-10-07,10:30,Pantamera Flick Röd D Höst,Landvetter IBK F10/11 Blå,Pixbo IBF F09 Svart,Pinntorps Idrottshall,Linda Lindskog,Dante Lindskog,https://stats.innebandy.se/sasong/43/serie/35148/match/1414636
2023-10-07,14:00,Pantamera Flick Röd D Höst,Dingle AIK F10/11,Lindås IBK F10 Blå,Munkedals Idrottshall,Mathias Johansson,Zara Carlsson,https://stats.innebandy.se/sasong/43/serie/35148/match/1414638
2023-10-07,10:30,Pantamera Flick Röd E Höst FD,Pixbo IBF F10 Vit,IBF Backadalen F09/10,Wallenstam Arena B,Siri Licht,Alejandra Feng,https://stats.innebandy.se/sasong/43/serie/35149/match/1414683
2023-10-07,11:10,Pantamera Flick Röd E Höst FD,FBC Partille F10/11,Kärra IBK F10/11 Röd,Qvisthallen,Emil Häggsten,Rasmus Jarnestål,https://stats.innebandy.se/sasong/43/serie/35149/match/1414682
2023-10-07,12:30,Pantamera Flick Röd E Höst FD,Stenungsunds IBK F10-11 Blå,Lindås IBK F10 Svart,Kyrkenorumskolans Idrottshall,Rasmus Lindmark,Hampus Räffling,https://stats.innebandy.se/sasong/43/serie/35149/match/1414681
2023-10-07,09:00,Pantamera Flick Röd F Höst FD,Lindome IBK F10/11,Pixbo IBF F11,Almåshallen A,Ian S Blomqvist,,https://stats.innebandy.se/sasong/43/serie/35150/match/1414714
2023-10-07,12:30,Pantamera Flick Röd F Höst FD,Hindås IBK F10/11 Blå,FBC Lerum F10/11 Röd,Hindås Idrottshall,Alexander Rydqvist,Anton Sköld,https://stats.innebandy.se/sasong/43/serie/35150/match/1414712
2023-10-07,13:00,Pantamera Flick Röd F Höst FD,IBK Alingsås F08/11,IK Zenith F12,"Stadsskogshallen, Alingsås",Isa Rosén,Ebba Ahlberg,https://stats.innebandy.se/sasong/43/serie/35150/match/1414713
2023-10-07,08:10,Pantamera Flick Röd G Höst FD,Landvetter IBK F11/12,IBF Älvstranden F09/10/11 Vit,Pinntorps Idrottshall,Annie Sigvardson,Tindra Bäckvall,https://stats.innebandy.se/sasong/43/serie/36113/match/1414833
2023-10-07,11:00,Pantamera Pojk Mörkröd A Höst,Pixbo IBF HJ,Dingle AIK HJ Blå,Wallenstam Arena A,Henry Tames,Lazo Cesto,https://stats.innebandy.se/sasong/43/serie/35141/match/1414861
2023-10-07,12:30,Pantamera Pojk Mörkröd A Höst,FBC Partille U16,Lindås Rasta IBK HJ,Qvisthallen,Adem Can,Yao-Zu Galby,https://stats.innebandy.se/sasong/43/serie/35141/match/1414863
2023-10-07,14:45,Pantamera Pojk Mörkröd C Höst,Stenungsunds IBK HJ,Lindome IBK HJ Grön,Stenungsund Arena,Johan Ronge,Per Sundvall,https://stats.innebandy.se/sasong/43/serie/35143/match/1414892
2023-10-07,11:30,Pantamera Pojk Mörkröd D Höst,Frölunda IBK HJ,Lindås Rasta IBK P08 Vit,Frölunda Kulturhus,Adnan Tongur,Gabriel Adolfsson,https://stats.innebandy.se/sasong/43/serie/35144/match/1414923
2023-10-07,15:30,Pantamera Pojk Mörkröd D Höst,Herrestads AIF Rockets HJ,IBK Bergum Rosa (06-08),Rampen Sporthall (Källdalsskolan),Tommy Runhammar,Felix Bark Peterson,https://stats.innebandy.se/sasong/43/serie/35144/match/1414921
2023-10-07,13:00,Pantamera Pojk Röd A Höst,Mölndals IBF P07,IBK Kungälv P08 K Svart,Aktiviteten A-Hall,Adam Jällfält,Thomas Johansson,https://stats.innebandy.se/sasong/43/serie/35127/match/1414970
2023-10-07,16:30,Pantamera Pojk Röd A Höst,Lindås IBK P09 Svart,Eken IBK P07/08 Lila,Lindås Waves Arena,Måns Bartilson,Selma Hadziselimovic,https://stats.innebandy.se/sasong/43/serie/35127/match/1414969
2023-10-07,09:00,Pantamera Pojk Röd B Höst,Eken IBK P07/08 Gul,Pixbo IBF P09 Röd,Ekenhallen 1,Gustav Garplid,Isak Skarrie,https://stats.innebandy.se/sasong/43/serie/35128/match/1415012
2023-10-07,15:30,Pantamera Pojk Röd C Höst,Stenungsunds IBK U15 Svart,Landvetter IBK P08 Blå,Kyrkenorumskolans Idrottshall,Mustafa Kalajdzisalihovic,Alexander Rydqvist,https://stats.innebandy.se/sasong/43/serie/35129/match/1415060
2023-10-07,14:00,Pantamera Pojk Röd E Höst,Pixbo IBF P09/10,Lindås IBK P09 Blå,Wallenstam Arena B,Mohsen Gholami,Ali Alizada,https://stats.innebandy.se/sasong/43/serie/35131/match/1415105
2023-10-07,12:20,Pantamera Pojk Röd G Höst,Ale IBF P09,IBK Kungälv P10,Ale Kulturrum,Isak Skarrie,Gustav Garplid,https://stats.innebandy.se/sasong/43/serie/35133/match/1415701
2023-10-07,11:10,Pantamera Pojk Röd H Höst FD,Ale IBF P10,Dingle AIK P09-11,Ale Kulturrum,Isak Skarrie,Gustav Garplid,https://stats.innebandy.se/sasong/43/serie/35134/match/1415746
2023-10-07,14:00,Pantamera Pojk Röd I Höst FD,Stenungsunds IBK P11,Surte IS IBK P10/11,Kyrkenorumskolans Idrottshall,Rasmus Lindmark,Mustafa Kalajdzisalihovic,https://stats.innebandy.se/sasong/43/serie/35135/match/1415778
2023-10-07,14:10,Pantamera Pojk Röd J Höst FD,Lindås IBK P11 Svart,Landvetter IBK P11 Blå,Lindås Waves Arena,Jakob Bengtsson,Lucas Dahlin,https://stats.innebandy.se/sasong/43/serie/35136/match/1415207
2023-10-07,15:20,Pantamera Pojk Röd K Höst FD,Lindås IBK P11 Vit,FBC Lerum Utveckling P11 Röd,Lindås Waves Arena,Jakob Bengtsson,Lucas Dahlin,https://stats.innebandy.se/sasong/43/serie/35137/match/1415255
2023-10-07,09:20,Pantamera Pojk Röd L Höst FD,Landvetter IBK P11/12,Skepplanda BTK P10-11,Pinntorps Idrottshall,Annie Sigvardson,Tindra Bäckvall,https://stats.innebandy.se/sasong/43/serie/35138/match/1415296
2023-10-07,12:15,Pantamera Pojk Röd L Höst FD,IBF Backadalen P11,Hindås IBK P11 Blå,Tuve Sporthall,Emil Lejon,Emmy Birgersson,https://stats.innebandy.se/sasong/43/serie/35138/match/1415299
2023-10-08,18:30,Klubbhuset Damer Div. 1,IBK Kungälv D1,Pixbo IBF D1,Mimershus A-hallen,Oscar Skogsberg,Gabriel Adolfsson,https://stats.innebandy.se/sasong/43/serie/35123/match/1372358
2023-10-08,12:00,Klubbhuset Damer Div. 2,Guldhedens IK D2,Ale IBF D2,Valhalla A-hall,Gabriel Adolfsson,Alexander Pavlovic,https://stats.innebandy.se/sasong/43/serie/35124/match/1373104
2023-10-08,13:15,Klubbhuset Damer Div. 3,Lindås IBK D3,Eken IBK D3,Askims Sporthall,Amir Huseinovic,Ali Alizada,https://stats.innebandy.se/sasong/43/serie/35125/match/1412943
2023-10-08,12:15,Klubbhuset Herrar Div. 3,Pixbo IBF H3,Lindås IBF H3,Wallenstam Arena A,Sebastian Kiejs,Linus Svensson,https://stats.innebandy.se/sasong/43/serie/35118/match/1372754
2023-10-08,14:15,Klubbhuset Herrar Div. 3,Göteborg City IBK H3,Eken IBK H3,Kviberg Arena B,Aldin Hadziselmovic,Alexander Pavlovic,https://stats.innebandy.se/sasong/43/serie/35118/match/1372755
2023-10-08,16:15,Klubbhuset Herrar Div. 3,IBK Kungälv H3,Stenungsunds IBK H3,Kastellegårdshallen,Wessam Abdellrazek,Goran Kuduzovic,https://stats.innebandy.se/sasong/43/serie/35118/match/1372756
2023-10-08,12:00,Klubbhuset Herrar Div. 4,KFKD H4,Guldhedens IK H4,Lundbystrand 1,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/35119/match/1372620
2023-10-08,14:30,Klubbhuset Herrar Div. 4,Sörgårdens IBF H4,Utbynäs SK H4,Lundenhallen,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/35119/match/1372623
2023-10-08,15:00,Klubbhuset Herrar Div. 4,IBK Bergum H4,Ale IBF H4,Bergumsskolan,Adam Jällfält,Mats Sällberg,https://stats.innebandy.se/sasong/43/serie/35119/match/1372622
2023-10-08,17:30,Klubbhuset Herrar Div. 4,Landvetter IBK H4,Pixbo IBF H4,Pinntorps Idrottshall,Magnus Fredriksson,Pierre Eberhard Berg,https://stats.innebandy.se/sasong/43/serie/35119/match/1372621
