Datum,Tid,Serie,Hemmalag,Bortalag,Arena,Domare1,Domare2,url
2024-12-01,11:00,Klubbhuset Blå Flickor 2C,FBC Lerum Utveckling F14 Vit,Pixbo IBK F13/14 Viträvar,Rydsbergshallen,Arvid Melander,Gustav Brogren,https://stats.innebandy.se/sasong/43/serie/39139/match/1527237
2024-12-01,12:00,Klubbhuset Blå Flickor 2C,Ale IBF F14/15 Blå,IBF Backadalen F14 Svart,Kronan Älvängen,Alicia Pousette,Tyra Sohlin,https://stats.innebandy.se/sasong/43/serie/39139/match/1527236
2024-12-01,13:30,Klubbhuset Blå Flickor 2C,Stenungsunds IBK F13-14,Lindome IBK F14/15 Grön,Kyrkenorumskolans Idrottshall,Isak Alexandersson,Anthon Räffling,https://stats.innebandy.se/sasong/43/serie/39139/match/1527235
2024-12-01,10:00,Klubbhuset Blå Flickor 3B,FBC Lerum Utveckling F15,Kärra IBK F14/15,Rydsbergshallen,Arvid Melander,Gustav Brogren,https://stats.innebandy.se/sasong/43/serie/39141/match/1526991
2024-12-01,16:30,Klubbhuset Blå Flickor 3B,FBC Partille FP 15 Partille Grön,Landvetter IBK F15,Partillebohallen,Nils Andersson,Wilmer Albo,https://stats.innebandy.se/sasong/43/serie/39141/match/1526988
2024-12-01,11:00,Klubbhuset Blå Flickor 3C,Utbynäs SK F14/15,IBF Älvstranden F14/15,Kviberg Arena B,Moa Solberg Andersson,Nils Biörnerud,https://stats.innebandy.se/sasong/43/serie/39142/match/1527097
2024-12-01,13:10,Klubbhuset Blå Flickor 3C,IBK Bergum F15-16,IBK Kungälv F15/16,Bergumsskolan,Leo Malm,,https://stats.innebandy.se/sasong/43/serie/39142/match/1527094
2024-12-01,12:10,Klubbhuset Blå Pojkar 1A,IBK Bergum P13 Rosa,Lindome IBK P13 Grön,Bergumsskolan,Albin Frykholm,Leo Malm,https://stats.innebandy.se/sasong/43/serie/39125/match/1526229
2024-12-01,16:10,Klubbhuset Blå Pojkar 1B,Frölunda IBK P13,Lindome IBK P13 Vit,Skyttesskolan,Leon Abelsson,Edvin Persson,https://stats.innebandy.se/sasong/43/serie/39126/match/1526286
2024-12-01,17:45,Klubbhuset Blå Pojkar 1B,IBK Kungälv P13 Blå,IBK Göteborg P12/13,Kastellegårdshallen,Albin Jansson,Julius Jensen,https://stats.innebandy.se/sasong/43/serie/39126/match/1526287
2024-12-01,10:30,Klubbhuset Blå Pojkar 1C,IBF Backadalen P13 Röd,Stenungsunds IBK P13,Tuve Sporthall,Jacob Ekbom,Jacob Bjerlemo,https://stats.innebandy.se/sasong/43/serie/39127/match/1526333
2024-12-01,11:00,Klubbhuset Blå Pojkar 1C,IBF Älvstranden P13,FBC Lerum Utveckling P13 Röd,Santoshallen,Isac Söderlind Löfdahl,Oscar Haaga,https://stats.innebandy.se/sasong/43/serie/39127/match/1526332
2024-12-01,15:10,Klubbhuset Blå Pojkar 1C,IBK Bergum P13 Svart,Herrestads AIF P13/14 Svart,Bergumsskolan,Felicia Lundgren Narváez,Leo Malm,https://stats.innebandy.se/sasong/43/serie/39127/match/1526331
2024-12-01,15:45,Klubbhuset Blå Pojkar 2A,IBK Kungälv P14 Vit,IK Zenith P14 Grön,Kastellegårdshallen,Albin Jansson,Julius Jensen,https://stats.innebandy.se/sasong/43/serie/39128/match/1526379
2024-12-01,09:00,Klubbhuset Blå Pojkar 2B,Lindome IBK P14 Lila,Utbynäs SK P14 BLÅ,Almåshallen A,Oscar Gunnarsson,Matilda Nielsen,https://stats.innebandy.se/sasong/43/serie/39129/match/1526720
2024-12-01,10:00,Klubbhuset Blå Pojkar 2B,Utbynäs SK P14 GUL,Landvetter IBK P14 Blå,Kviberg Arena B,Moa Jarnestål,Freja Linderoth,https://stats.innebandy.se/sasong/43/serie/39129/match/1526725
2024-12-01,11:00,Klubbhuset Blå Pojkar 2B,Ale IBF P14,FBC Partille P 14 Vit,Kronan Älvängen,Anna-Klara Gidlöf,Isabella Söderman,https://stats.innebandy.se/sasong/43/serie/39129/match/1526717
2024-12-01,12:45,Klubbhuset Blå Pojkar 2B,IBK Kungälv P14 Blå,Pixbo IBK P14 Svart,Kastellegårdshallen,Nils Linnehav,Tea Yamazaki,https://stats.innebandy.se/sasong/43/serie/39129/match/1526724
2024-12-01,13:30,Klubbhuset Blå Pojkar 2B,IBF Backadalen P14,FBC Partille P 14 Blå,Tuve Sporthall,Vidar Hagberg,Noah Oinas Rolander,https://stats.innebandy.se/sasong/43/serie/39129/match/1526723
2024-12-01,10:00,Klubbhuset Blå Pojkar 2C,IBF Älvstranden P14,Överby IBK P13/14,Santoshallen,Isac Söderlind Löfdahl,Oscar Haaga,https://stats.innebandy.se/sasong/43/serie/39130/match/1531969
2024-12-01,12:00,Klubbhuset Blå Pojkar 2C,FBC Vinga P14 Orange,Floda IBK P14 Vit,Hall Of Flame,Rasmus Karlsson,Arvid Lycke,https://stats.innebandy.se/sasong/43/serie/39130/match/1531973
2024-12-01,14:10,Klubbhuset Blå Pojkar 2C,IBK Bergum P14-15,Mölndals IBF P14,Bergumsskolan,Felicia Lundgren Narváez,Albin Frykholm,https://stats.innebandy.se/sasong/43/serie/39130/match/1531968
2024-12-01,15:10,Klubbhuset Blå Pojkar 2C,Frölunda IBK P14,FBC Lerum Utveckling P14 Vit,Skyttesskolan,Leon Abelsson,Edvin Persson,https://stats.innebandy.se/sasong/43/serie/39130/match/1531972
2024-12-01,17:00,Klubbhuset Blå Pojkar 2C,Guldhedens IK P14,Dingle AIK P14/15,Valhalla A-hall,,,https://stats.innebandy.se/sasong/43/serie/39130/match/1531971
2024-12-01,10:00,Klubbhuset Blå Pojkar 3A,IBK Göteborg P15/16 Svart,FBC Vinga P15/16 Orange,Torpahallen,Vilmer Praetorious Lehto,,https://stats.innebandy.se/sasong/43/serie/39131/match/1526879
2024-12-01,10:30,Klubbhuset Blå Pojkar 3A,IK Zenith P15 Grön,FBC Partille FP 15 Partille Blå,Björlanda Idrottshall,Viktor Sigurdsson,Olle Bohman,https://stats.innebandy.se/sasong/43/serie/39131/match/1526878
2024-12-01,11:30,Klubbhuset Blå Pojkar 3A,IBF Backadalen P15 Röd,Lindås IBK P15 Vit,Tuve Sporthall,Jacob Ekbom,Jacob Bjerlemo,https://stats.innebandy.se/sasong/43/serie/39131/match/1526876
2024-12-01,16:45,Klubbhuset Blå Pojkar 3A,IBK Kungälv P15 Vit,FBC Lerum Utveckling P15 Svart,Kastellegårdshallen,Albin Jansson,Julius Jensen,https://stats.innebandy.se/sasong/43/serie/39131/match/1526877
2024-12-01,11:15,Klubbhuset Blå Pojkar 3B,Överby IBK P15,Mölndals IBF P15,Nordby Supermarkethallen A-hallen,Mathias Johansson,,https://stats.innebandy.se/sasong/43/serie/39132/match/1526508
2024-12-01,11:45,Klubbhuset Blå Pojkar 3B,Kärra IBK P15/16 Svart,Lindås IBK P15 Blå,Kärra Sporthall,Emilia Djurelind,Rasmus Fredriksson,https://stats.innebandy.se/sasong/43/serie/39132/match/1526517
2024-12-01,13:10,Klubbhuset Blå Pojkar 3B,Frölunda IBK P15 Röd,IBF Backadalen P15 Svart,Skyttesskolan,Max Pettersson,Ted Ståhl-rossbol,https://stats.innebandy.se/sasong/43/serie/39132/match/1526512
2024-12-01,13:45,Klubbhuset Blå Pojkar 3B,IBK Kungälv P15 Blå,FBC Vinga P15/16 Blå,Kastellegårdshallen,Nils Linnehav,Julius Jensen,https://stats.innebandy.se/sasong/43/serie/39132/match/1526513
2024-12-01,14:10,Klubbhuset Blå Pojkar 3B,Frölunda IBK P15 Svart,FBC Lerum Utveckling P15 Röd,Skyttesskolan,Max Pettersson,Ted Ståhl-rossbol,https://stats.innebandy.se/sasong/43/serie/39132/match/1526516
2024-12-01,14:45,Klubbhuset Blå Pojkar 3B,IBK Kungälv P15 Svart,Myggenäs IBK P-15,Kastellegårdshallen,Nils Linnehav,Julius Jensen,https://stats.innebandy.se/sasong/43/serie/39132/match/1526515
2024-12-01,10:00,Klubbhuset Blå Pojkar 3C,Ale IBF P15,Floda IBK P15 Svart,Kronan Älvängen,Maja Alenvik-Dahl,Isabella Söderman,https://stats.innebandy.se/sasong/43/serie/39133/match/1526421
2024-12-01,10:15,Klubbhuset Damer Veteraner,Lindome IBK DV,Pixbo IBF DV,Almåshallen A,Adem Can,Tomas Levin,https://stats.innebandy.se/sasong/43/serie/38228/match/1491409
2024-12-01,19:00,Klubbhuset Damer Veteraner,IBK Bergum / IBK Göteborg DV,IK Zenith DV,Bergumsskolan,Ali Alizada,Mohsen Gholami,https://stats.innebandy.se/sasong/43/serie/38228/match/1491410
2024-12-01,19:30,Klubbhuset Damer Veteraner,IBF Backadalen DV,IBK Alingsås Dam Veteraner,Tuve Sporthall,Alexander Rydqvist,Per Sundvall,https://stats.innebandy.se/sasong/43/serie/38228/match/1491412
2024-12-01,18:30,Pantamera Flick Mörkröd A Höst,FBC Lerum Utveckling Akademi,Warberg IBF Junior A,Rydsbergshallen,Sebastian Ågren,Isak Skarrie,https://stats.innebandy.se/sasong/43/serie/38251/match/1530720
2024-12-01,10:00,Pantamera Flick Mörkröd B Höst,Pixbo IBF F09 Röd,FBC Partille F Akademi,Wallenstam Arena A,Axel Aremyr,Jesper Odeholm,https://stats.innebandy.se/sasong/43/serie/38252/match/1530444
2024-12-01,10:40,Pantamera Flick Mörkröd B Höst,Lindås IBK F08 Blå,IBF Älvstranden DJ,Lindås Waves Arena,Senad Olevic,Selma Hadziselimovic,https://stats.innebandy.se/sasong/43/serie/38252/match/1530446
2024-12-01,15:00,Pantamera Flick Mörkröd B Höst,Pinntorp IBF F09-10 Blå,Kärra IBK DJ,Pinntorps Idrottshall,Yao-Zu Galby,Emir Rajabi,https://stats.innebandy.se/sasong/43/serie/38252/match/1530447
2024-12-01,15:30,Pantamera Flick Mörkröd B Höst,IBK Kungälv DJ,Dingle AIK DJ,Munkegärdehallen,Linus Backlund,Alexander T Forsberg,https://stats.innebandy.se/sasong/43/serie/38252/match/1530445
2024-12-01,13:30,Pantamera Flick Röd A Höst,IBF Älvstranden F09/10/11 Svart,Eken IBK F09/10,Santoshallen,Mohsen Gholami,Emin Kosovac,https://stats.innebandy.se/sasong/43/serie/38254/match/1530489
2024-12-01,16:20,Pantamera Flick Röd A Höst,Kärra IBK F09/10,Floda IBK F08/10 Utgår 240823,Kärra Sporthall,,,https://stats.innebandy.se/sasong/43/serie/38254/match/1530492
2024-12-01,12:45,Pantamera Flick Röd B Höst,IBK Kungälv DJ Utveckling,Lindås IBK F10/11 Blå,Munkegärdehallen,Linus Backlund,Alexander T Forsberg,https://stats.innebandy.se/sasong/43/serie/38255/match/1530534
2024-12-01,13:50,Pantamera Flick Röd B Höst,Pinntorp IBF F11,FBC Lerum Utveckling F10/11 Röd,Pinntorps Idrottshall,Yao-Zu Galby,Emir Rajabi,https://stats.innebandy.se/sasong/43/serie/38255/match/1530537
2024-12-01,17:30,Pantamera Flick Röd B Höst,FBC Partille F09/11 Grön,Pixbo IBF F11 Vit,Partillebohallen,Tommy Runhammar,Måns Bartilson,https://stats.innebandy.se/sasong/43/serie/38255/match/1530523
2024-12-01,12:30,Pantamera Flick Röd C Höst FD,Floda IBK F09/11,IK Zenith F11/12,Nova Floda Sportcenter A-hall,Sebastian Cedgard,Albin Rosberg,https://stats.innebandy.se/sasong/43/serie/38256/match/1532507
2024-12-01,09:10,Pantamera Flick Röd D Höst FD,Pinntorp IBF F12,IBK Göteborg /Guldhedens IK F09-11,Pinntorps Idrottshall,Robin Niklasson,Tindra Bäckvall,https://stats.innebandy.se/sasong/43/serie/38257/match/1532564
2024-12-01,12:00,Pantamera Flick Röd D Höst FD,IBK Kungälv F10/11/12 Blå,IBF Backadalen F11/12 Röd,Mimershus A-hallen,Marcus Orrhult,Christian Svärdström,https://stats.innebandy.se/sasong/43/serie/38257/match/1532531
2024-12-01,15:10,Pantamera Flick Röd D Höst FD,Kärra IBK F11/12 Svart,IK Zenith F11-12 Grön,Kärra Sporthall,Felix Broström,Henric Ebbmark,https://stats.innebandy.se/sasong/43/serie/38257/match/1532569
2024-12-01,16:40,Pantamera Flick Röd D Höst FD,Lindås IBK F12-13 Blå,FBC Partille F09/11 Svart,Lindås Waves Arena,Vince Perzon,Jakob Bengtsson,https://stats.innebandy.se/sasong/43/serie/38257/match/1532565
2024-12-01,11:20,Pantamera Flick Röd E Höst FD,IBK Göteborg F12-13 Röd,FBC Lerum Utveckling F12 Röd,Torpahallen,Linus Bolmstedt,Ludwig Ahlström,https://stats.innebandy.se/sasong/43/serie/38258/match/1530626
2024-12-01,16:20,Pantamera Flick Röd E Höst FD,IBK Bergum F10-13,IBF Backadalen F11/12 Svart,Bergumsskolan,Felicia Lundgren Narváez,Leo Malm,https://stats.innebandy.se/sasong/43/serie/38258/match/1530625
2024-12-01,13:15,Pantamera Flick Röd F Höst FD,Lindome IBK F12,Öckerö IBK F12-13,Almåshallen A,Konrad Jorpes,Matilda Nielsen,https://stats.innebandy.se/sasong/43/serie/39159/match/1530689
2024-12-01,15:20,Pantamera Flick Röd F Höst FD,Lindås IBK F12-13 Svart,Landvetter IBK/Pinntorp IBF F12/13,Lindås Waves Arena,Vince Perzon,Jakob Bengtsson,https://stats.innebandy.se/sasong/43/serie/39159/match/1530691
2024-12-01,13:45,Pantamera Pojk Mörkröd A Höst,Stenungsunds IBK HJ,Warberg IBF Junior,Hallernaskolans Idrottshall,Thomas Andersson,Kristoffer Lind,https://stats.innebandy.se/sasong/43/serie/38247/match/1530312
2024-12-01,09:00,Pantamera Pojk Mörkröd B Höst,IBK Kungälv Herrjuniorer Svart,IK Zenith HJ,Mimershus A-hallen,Alexander T Forsberg,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/38248/match/1530751
2024-12-01,16:30,Pantamera Pojk Mörkröd B Höst,Landvetter IBK H Utveckling Vit,IBK Göteborg U16,Pinntorps Idrottshall,Yao-Zu Galby,Emir Rajabi,https://stats.innebandy.se/sasong/43/serie/38248/match/1530750
2024-12-01,17:30,Pantamera Pojk Mörkröd C Höst,Varla IBK P09,Warberg IBF P09,Lindälvshallen,Viktoria Wallström,Elin Idéhn,https://stats.innebandy.se/sasong/43/serie/38249/match/1530355
2024-12-01,17:30,Pantamera Pojk Mörkröd C Höst,IBK Bergum Rosa (06-09),Träslövsläge IF HJ Gbg,Bergumsskolan,Ali Alizada,Mohsen Gholami,https://stats.innebandy.se/sasong/43/serie/38249/match/1530356
2024-12-01,14:00,Pantamera Pojkar Röd A Höst,IBK Kungälv P09,Pixbo IBF P09 Vit,Munkegärdehallen,Linus Backlund,Alexander T Forsberg,https://stats.innebandy.se/sasong/43/serie/38229/match/1530841
2024-12-01,11:30,Pantamera Pojkar Röd B Höst,Landvetter IBK P10 Svart,Kärra IBK P09/10,Pinntorps Idrottshall,Nelson Lau,Amel Kosovac,https://stats.innebandy.se/sasong/43/serie/38230/match/1530811
2024-12-01,12:40,Pantamera Pojkar Röd C Höst,Landvetter IBK P10 Blå,Lindome IBK U15 Grön,Pinntorps Idrottshall,Nelson Lau,Amel Kosovac,https://stats.innebandy.se/sasong/43/serie/38231/match/1529950
2024-12-01,13:50,Pantamera Pojkar Röd C Höst,Floda IBK P09 Vit,FBC Vinga P10 Blå,Nova Floda Sportcenter A-hall,Senad Olevic,Mustafa Kalajdzisalihovic,https://stats.innebandy.se/sasong/43/serie/38231/match/1529949
2024-12-01,14:30,Pantamera Pojkar Röd C Höst,Frölunda IBK P08/09,IBF Älvstranden P08/P10,Frölunda Kulturhus,Amel Kosovac,Ivan Ivanovic,https://stats.innebandy.se/sasong/43/serie/38231/match/1529948
2024-12-01,17:00,Pantamera Pojkar Röd C Höst,FBC Lerum Utveckling P09 Röd,Lindås IBK P09,Rydsbergshallen,Sebastian Ågren,Isak Skarrie,https://stats.innebandy.se/sasong/43/serie/38231/match/1529951
2024-12-01,10:20,Pantamera Pojkar Röd D Höst,Landvetter IBK P10 Vit,IBK Kungälv P10 Svart,Pinntorps Idrottshall,Nelson Lau,Amel Kosovac,https://stats.innebandy.se/sasong/43/serie/38232/match/1529994
2024-12-01,13:50,Pantamera Pojkar Röd D Höst,Lindås IBK P10/11,Lindome IBK PU15 Vit,Lindås Waves Arena,Semir Aganspahic,Dante Lindskog,https://stats.innebandy.se/sasong/43/serie/38232/match/1529993
2024-12-01,11:30,Pantamera Pojkar Röd E Höst,Pixbo IBF P10 Vit,Ale IBF P09 Vit,Wallenstam Arena A,Axel Aremyr,Jesper Odeholm,https://stats.innebandy.se/sasong/43/serie/38233/match/1530038
2024-12-01,14:00,Pantamera Pojkar Röd E Höst,Överby IBK P09/11,FBC Vinga P10 Svart,Nordby Supermarkethallen A-hallen,Jasmin Dzanic,Mirela Mujic Dzanic,https://stats.innebandy.se/sasong/43/serie/38233/match/1530042
2024-12-01,15:15,Pantamera Pojkar Röd E Höst,Pixbo IBF P10 Vit,IK Zenith P-10 Vit,Wallenstam Arena A,Robin Cederdahl,Linus Svensson,https://stats.innebandy.se/sasong/43/serie/38233/match/1530048
2024-12-01,14:50,Pantamera Pojkar Röd F Höst,IBK Göteborg P09/10 Vit,Ale IBF P10,Torpahallen,Martinus Martinsson,Thorbjörn Mauritzen,https://stats.innebandy.se/sasong/43/serie/38234/match/1530175
2024-12-01,11:45,Pantamera Pojkar Röd G Höst,Lindome IBK P11 Grön,IK Zenith P11/12,Almåshallen A,Adem Can,Tomas Levin,https://stats.innebandy.se/sasong/43/serie/38235/match/1530087
2024-12-01,18:20,Pantamera Pojkar Röd G Höst,Floda IBK P10/11 Svart,Frölunda IBK P10-12,Nova Floda Sportcenter A-hall,Senad Olevic,Mustafa Kalajdzisalihovic,https://stats.innebandy.se/sasong/43/serie/38235/match/1530083
2024-12-01,12:30,Pantamera Pojkar Röd H Höst FD,IBK Göteborg P10,IBK Kungälv P11 Vit,Torpahallen,Linus Bolmstedt,Ludwig Ahlström,https://stats.innebandy.se/sasong/43/serie/38236/match/1529907
2024-12-01,14:00,Pantamera Pojkar Röd H Höst FD,Kärra IBK P08/09,IBK Bergum P10/12,Kärra Sporthall,Felix Broström,Henric Ebbmark,https://stats.innebandy.se/sasong/43/serie/38236/match/1529904
2024-12-01,13:30,Pantamera Pojkar Röd I Höst FD,FBC Lerum Utveckling P10/P11 Röd,FBC Partille P11 Vit,Rydsbergshallen,Tage Sandquist,Joel Mellby,https://stats.innebandy.se/sasong/43/serie/38237/match/1530781
2024-12-01,13:40,Pantamera Pojkar Röd I Höst FD,IBK Göteborg P11,Hindås IBK P11 Blå,Torpahallen,Martinus Martinsson,Thorbjörn Mauritzen,https://stats.innebandy.se/sasong/43/serie/38237/match/1530779
2024-12-01,12:20,Pantamera Pojkar Röd L Höst FD,IBF Älvstranden P11/12,IBK Kungälv P12-13 Vit,Santoshallen,Oliver Pettersson,August Unander,https://stats.innebandy.se/sasong/43/serie/38240/match/1530901
2024-12-01,17:30,Pantamera Pojkar Röd L Höst FD,Frölunda IBK P12 Svart,Utbynäs SK P 11/12,Skyttesskolan,Suad Kalajdzisalihovic Frlj,Edvin Persson,https://stats.innebandy.se/sasong/43/serie/38240/match/1530902
2024-12-02,19:30,Klubbhuset Damer Div. 2,Lindås IBF D2,Mölndals IBF D2,Lindås Waves Arena,Thomas Johansson,Adam Jällfält,https://stats.innebandy.se/sasong/43/serie/38226/match/1477622
2024-12-02,18:10,Pantamera Pojk Mörkröd C Höst,FBC Vinga HJ 2,Kärra IBK HJ Utveckling,Hall Of Flame,Semir Aganspahic,Selma Hadziselimovic,https://stats.innebandy.se/sasong/43/serie/38249/match/1530357
2024-12-02,19:30,Pantamera Pojkar Röd K Höst FD,Stenungsunds IBK P12,Lindås IBK P12 Turkos,Spekerödskolans Idrottshall,Anthon Räffling,Linus Engman,https://stats.innebandy.se/sasong/43/serie/38239/match/1529867
2024-12-02,18:00,Träningsmatcher flickor,Västsvenska F09,Pixbo IBF F08,Härlandatjärns Skolans Sporthall,Felix Bark Peterson,Alexander T Forsberg,https://stats.innebandy.se/sasong/43/serie/38816/match/1549037
2024-12-03,20:00,Klubbhuset Herrar Div. 3,Hovås IBK H3,FBC Partille H3,Lundenhallen,Amir Huseinovic,Magnus Fredriksson,https://stats.innebandy.se/sasong/43/serie/38220/match/1476846
2024-12-03,20:00,Juniorallsvenskan G DJ18,Pinntorp IBF,FBC Partille/Floda IBK,Pinntorps Idrottshall,Sebastian Kiejs,Jesper Björklund Greter,https://stats.innebandy.se/sasong/43/serie/38754/match/1485265
2024-12-04,18:30,Svenska Cupen Damer Semifinal 2,FBC Kalmarsund,Pixbo IBK,TTM hallen,Daniel Hultberg,Edo Sabanovic,https://stats.innebandy.se/sasong/43/serie/39511/match/1547275
2024-12-04,19:45,Klubbhuset Herrar Div. 3,Stenungsunds IBK H3,Burås IK H3,Stenungsund Arena,Roger Zahnér,Jonny Gaardén,https://stats.innebandy.se/sasong/43/serie/38220/match/1476851
2024-12-04,20:50,Klubbhuset Herrar Div. 4,Pinntorp IBF H4,Sörgårdens IBF H4,Pinntorps Idrottshall,Magnus Fredriksson,Amir Huseinovic,https://stats.innebandy.se/sasong/43/serie/38221/match/1477008
2024-12-04,20:10,Crabions League 24-25,Överby CL,Krokstrands Gräv,Nordby Supermarkethallen A-hallen,,,https://stats.innebandy.se/sasong/43/serie/39430/match/1544252
2024-12-04,21:00,Crabions League 24-25,Turnegänget,Assemblin,Nordby Supermarkethallen A-hallen,,,https://stats.innebandy.se/sasong/43/serie/39430/match/1544251
2024-12-04,19:50,Pantamera Flick Mörkröd B Höst,Kärra IBK DJ,IBK Kungälv DJ,Lundbystrand 4,Alexander T Forsberg,Joel Rudanko,https://stats.innebandy.se/sasong/43/serie/38252/match/1530451
2024-12-05,20:00,Klubbhuset Herrar Div. 6,Myggenäs IBK H6,Landvetter IBK H6 2,Häggvallsskolan,Thomas Johansson,Roger Zahnér,https://stats.innebandy.se/sasong/43/serie/38223/match/1527576
