Datum,Tid,Serie,Hemmalag,Bortalag,Arena,Domare1,Domare2,url
2024-01-13,18:11,Pantamera Pojkar Röd F Vår,FBC Lerum Utveckling P09 Svart,Kärra IBK P08-09,Rydsbergshallen,Emrik Appelgren,Isak Bokesten,https://stats.innebandy.se/sasong/43/serie/36848/match/1438602
2024-01-13,10:45,Pantamera Pojkar Röd G Vår,IBF Backadalen P09/10,Pixbo IBF P09/10,Tuve Sporthall,Torbjörn Zahner,Roger Zahnér,https://stats.innebandy.se/sasong/43/serie/36849/match/1438633
2024-01-13,12:10,Pantamera Pojkar Röd H Vår,Eken IBK P10,Landvetter IBK P10 Vit,Ekenhallen 1,Christer Carlberg,Felix Broström,https://stats.innebandy.se/sasong/43/serie/36850/match/1438662
2024-01-13,13:30,Pantamera Pojkar Röd I Vår FD,FBC Partille P09 Blå,Mölndals IBF P10 Röd,Qvisthallen,Emil Häggsten,Rasmus Jarnestål,https://stats.innebandy.se/sasong/43/serie/36851/match/1438693
2024-01-13,16:30,Pantamera Pojkar Röd I Vår FD,IBF Backadalen P10,Lindås IBK P10 Svart,Tuve Sporthall,Emil Lejon,Emmy Birgersson,https://stats.innebandy.se/sasong/43/serie/36851/match/1438694
2024-01-13,17:01,Pantamera Pojkar Röd I Vår FD,FBC Lerum Utveckling P09 Röd,Kärra IBK P10 Röd,Rydsbergshallen,Linn Söderblom,Joel Mellby,https://stats.innebandy.se/sasong/43/serie/36851/match/1438692
2024-01-13,12:20,Pantamera Pojkar Röd J Vår FD,Ale IBF P09,Utbynäs SK P 09/10,Ale Kulturrum,Mathias Hannu,Hampus Räffling,https://stats.innebandy.se/sasong/43/serie/36852/match/1438724
2024-01-13,13:30,Pantamera Pojkar Röd J Vår FD,IBK Kungälv P10,Frölunda IBK P08/09 Röd,Kastellegårdshallen,Adem Can,Senad Olevic,https://stats.innebandy.se/sasong/43/serie/36852/match/1438723
2024-01-13,12:30,Pantamera Pojkar Röd K Vår FD,Surte IS IBK P10/11,Herrestads AIF WH Rockets P09/10,Bohushallen,Mohsen Gholami,Ali Alizada,https://stats.innebandy.se/sasong/43/serie/36853/match/1438753
2024-01-13,11:10,Pantamera Pojkar Röd L Vår FD,Ale IBF P10,Mölndals IBF P10 Vit,Ale Kulturrum,Mathias Hannu,Hampus Räffling,https://stats.innebandy.se/sasong/43/serie/36862/match/1438783
2024-01-13,14:40,Pantamera Pojkar Röd M Vår FD,FBC Partille P11 Blå,Floda IBK P10/11 Vit,Qvisthallen,Emil Häggsten,Rasmus Jarnestål,https://stats.innebandy.se/sasong/43/serie/36877/match/1438813
2024-01-13,10:00,Pantamera Pojkar Röd N Vår FD,Ale IBF P11,Pixbo IBF P10/11,Ale Kulturrum,Mathias Hannu,Hampus Räffling,https://stats.innebandy.se/sasong/43/serie/36878/match/1438842
2024-01-13,13:20,Pantamera Pojkar Röd N Vår FD,Eken IBK P11,IBK Kungälv P11 Svart,Ekenhallen 1,Christer Carlberg,Felix Broström,https://stats.innebandy.se/sasong/43/serie/36878/match/1438843
2024-01-13,09:00,Pantamera Pojkar Röd O Vår FD,Landvetter IBK P11 Blå,Frölunda IBK P10/11 Grön,Pinntorps Idrottshall,Vincent Gårlin,Felix Enger,https://stats.innebandy.se/sasong/43/serie/36879/match/1438963
2024-01-13,15:20,Pantamera Pojkar Röd O Vår FD,Pixbo IBF P11 Röd,Lindome IBK P11,Wallenstam Arena B,Liza Berglund,Ida Finn,https://stats.innebandy.se/sasong/43/serie/36879/match/1438964
2024-01-13,17:00,Pantamera Pojkar Röd O Vår FD,Lindås IBK P11 Svart,Floda IBK P11 Svart,Askims Sporthall,Mohsen Gholami,Idris Hasan Mohamed,https://stats.innebandy.se/sasong/43/serie/36879/match/1438962
2024-01-13,15:50,Pantamera Pojkar Röd Q Vår FD,FBC Partille P11 Vit,IBF Backadalen P11,Qvisthallen,Emil Häggsten,Rasmus Jarnestål,https://stats.innebandy.se/sasong/43/serie/36881/match/1438994
2024-01-13,11:00,Pantamera Pojkar Röd R Vår FD,Myggenäs IBK P 11,FBC Lerum Utveckling P11 Svart,Häggvallsskolan,Magnus Fredriksson,Pierre Eberhard Berg,https://stats.innebandy.se/sasong/43/serie/36882/match/1438904
2024-01-13,12:15,Pantamera Pojkar Röd R Vår FD,IBK Göteborg P10,IBK Kungälv P11/12,Härlandatjärns Skolans Sporthall,Meron Garza,Jasmin Dzanic,https://stats.innebandy.se/sasong/43/serie/36882/match/1438902
2024-01-13,13:00,Pantamera Pojkar Röd R Vår FD,Hindås IBK P11 Blå,Skepplanda BTK P10-11,Hindås Idrottshall,Patrich Hellfärdsson,Adnan Tongur,https://stats.innebandy.se/sasong/43/serie/36882/match/1438903
2024-01-14,22:50,SSL - Svenska Superligan Herr,Nykvarns IBF,Pixbo IBK,Furuborghallen,Jonas Tidsjö,Jakob Westerlund,https://stats.innebandy.se/sasong/43/serie/34677/match/1344590
2024-01-14,12:00,Klubbhuset Damer Div. 1,Burås IK D1,Landvetter IBK D1,Lundenhallen,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/35123/match/1372426
2024-01-14,14:45,Klubbhuset Damer Div. 2,Guldhedens IK D2,Dingle AIK D2,Torpahallen,Tommy Runhammar,Måns Bartilson,https://stats.innebandy.se/sasong/43/serie/35124/match/1373161
2024-01-14,16:45,Klubbhuset Damer Div. 2,Pixbo IBF D2,IBK Kungälv D2,Wallenstam Arena A,Christian Svärdström,Marcus Orrhult,https://stats.innebandy.se/sasong/43/serie/35124/match/1373164
2024-01-14,18:00,Klubbhuset Damer Div. 3,Floda IBK FBC Partille D3,Hindås IBK D3,Nova Floda Sportcenter A-hall,Almir Mehmedagic,Jesper Björklund Greter,https://stats.innebandy.se/sasong/43/serie/35125/match/1412984
2024-01-14,14:30,Klubbhuset Herrar Div. 2,Burås IK H2,Landvetter IBK H2,Lundenhallen,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/35117/match/1372162
2024-01-14,14:10,Klubbhuset Herrar Div. 3,Pixbo IBF H3,Eken IBK H3,Wallenstam Arena A,Christian Svärdström,Marcus Orrhult,https://stats.innebandy.se/sasong/43/serie/35118/match/1372815
2024-01-14,15:30,Klubbhuset Herrar Div. 3,Göteborg City IBK H3,Stenungsunds IBK H3,Kviberg Arena B,Håkan Krafft,Pierre Eberhard Berg,https://stats.innebandy.se/sasong/43/serie/35118/match/1372814
2024-01-14,16:00,Klubbhuset Herrar Div. 3,Floda IBK H3,IK Zenith H3,Nova Floda Sportcenter A-hall,Almir Mehmedagic,Jesper Björklund Greter,https://stats.innebandy.se/sasong/43/serie/35118/match/1372812
2024-01-14,19:00,Klubbhuset Herrar Div. 3,IBK Kungälv H3,Korsvägen BBK H3,Kastellegårdshallen,Roger Zahnér,Thomas Johansson,https://stats.innebandy.se/sasong/43/serie/35118/match/1372813
2024-01-14,11:45,Klubbhuset Herrar Div. 4,Pixbo IBF H4,KFKD H4,Wallenstam Arena A,Christian Svärdström,Marcus Orrhult,https://stats.innebandy.se/sasong/43/serie/35119/match/1372685
2024-01-14,18:15,Klubbhuset Herrar Div. 4,IBK Bergum H4,Utbynäs SK H4,Bergumsskolan,Måns Bartilson,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/35119/match/1372683
2024-01-14,18:30,Klubbhuset Herrar Div. 4,Landvetter IBK H4,Ale IBF H4,Pinntorps Idrottshall,Adnan Tongur,Goran Kuduzovic,https://stats.innebandy.se/sasong/43/serie/35119/match/1372684
2024-01-14,13:15,Klubbhuset Herrar Div. 5,Utbynäs SK H5,FBC Lerum Utveckling H5,Kviberg Arena B,Felix Broström,Senad Olevic,https://stats.innebandy.se/sasong/43/serie/35120/match/1372947
2024-01-14,15:00,Klubbhuset Herrar Div. 5,Lindome IBK H5,Surte IS IBK H5,Almåshallen A,Mustafa Er,Felix Bark Peterson,https://stats.innebandy.se/sasong/43/serie/35120/match/1372945
2024-01-14,19:15,Klubbhuset Herrar Div. 5,Nödinge IBK H5,Orust IBK H5,Bohushallen,Henry Tames,Lazo Cesto,https://stats.innebandy.se/sasong/43/serie/35120/match/1372949
2024-01-14,15:00,Klubbhuset Herrar Div. 6,Överby IBK H6,FBC Vinga H6,Nordby Supermarkethallen A-hallen,Zara Carlsson,Mustafa Kalajdzisalihovic,https://stats.innebandy.se/sasong/43/serie/35121/match/1413073
2024-01-14,14:30,Damer Allsvenskan Södra,Lindås IBK,Växjö IBK,Lindås Waves Arena,Mathias Damgaard,Petter Enlund,https://stats.innebandy.se/sasong/43/serie/34689/match/1345323
2024-01-14,14:00,Herrar Allsvenskan Södra,Nilsby IK,FBC Partille,ECG Arena,Martin Jonsson,Claes Knutsson,https://stats.innebandy.se/sasong/43/serie/34676/match/1340900
2024-01-14,11:00,Juniorallsvenskan G DJ18,Ale IBF/Kärra IBK,Lindås IBK,Ale Kulturrum,Joakim Jögi,Alexander Pavlovic,https://stats.innebandy.se/sasong/43/serie/35872/match/1392447
2024-01-14,17:00,Juniorallsvenskan G DJ18,Lindås IBF,IBK Alingsås,Lindås Waves Arena,Christer Carlberg,Mats Sällberg,https://stats.innebandy.se/sasong/43/serie/35872/match/1392446
2024-01-14,18:00,Juniorallsvenskan G DJ18,FBC Lerum,Pixbo IBF/Pixbo IBK,Lerum Arena C,Magnus Fredriksson,Oscar Skogsberg,https://stats.innebandy.se/sasong/43/serie/35872/match/1392445
2024-01-14,18:45,Juniorallsvenskan H1 HJ18,FBC Lerum Utveckling,Lindås IBK,Rydsbergshallen,Marcus Larsson,Felix Bark Peterson,https://stats.innebandy.se/sasong/43/serie/35399/match/1362275
2024-01-14,20:30,Klubbhuset Damer Veteraner,IBK Bergum DV,IBF Backadalen DV,Bergumsskolan,Måns Bartilson,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/35126/match/1433932
2024-01-14,11:40,Klubbhuset F-12 Bamse Vår,FBC Lerum F12 Rött,Lindås IBK F12-13 Blå,Lerum Arena C,Charlie Eriksson,Alexander Miriandis,https://stats.innebandy.se/sasong/43/serie/36872/match/1440338
2024-01-14,14:00,Klubbhuset F-12 Bamse Vår,Lindås IBK F12-13,Lindome IBK F12,Askims Sporthall,Melker Norin,Jakob Bengtsson,https://stats.innebandy.se/sasong/43/serie/36872/match/1440340
2024-01-14,16:00,Klubbhuset F-12 Bamse Vår,FBC Lerum F12 Svart,Pixbo IBK F12 Vit,Lerum Arena B,Sander Brenden,Noah Mellby,https://stats.innebandy.se/sasong/43/serie/36872/match/1440337
2024-01-14,11:00,Klubbhuset F-13 Nalle-Maja Vår,IBF Backadalen F11/12 Svart,FBC Lerum F13 Svart,Tuve Sporthall,Oliver Pettersson,Gustav Persson,https://stats.innebandy.se/sasong/43/serie/36873/match/1440624
2024-01-14,11:30,Klubbhuset F-13 Nalle-Maja Vår,Ale IBF F12/13 Blå,Utbynäs SK F 12/13,Kronan Älvängen,Elin Alfredsson,Anna-Klara Gidlöf,https://stats.innebandy.se/sasong/43/serie/36873/match/1440628
2024-01-14,12:00,Klubbhuset F-13 Nalle-Maja Vår,IBF Älvstranden F12/13,Öckerö IBK F13-14,Santoshallen,Tove Hall,Elsa Berg,https://stats.innebandy.se/sasong/43/serie/36873/match/1440629
2024-01-14,14:00,Klubbhuset F-13 Nalle-Maja Vår,FBC Lerum F13 Vit,Pixbo IBK F13/14 Rödrävar,Lerum Arena B,Linnea Olofsson,Hanna Kenjar,https://stats.innebandy.se/sasong/43/serie/36873/match/1440626
2024-01-14,14:00,Klubbhuset F-13 Nalle-Maja Vår,IBF Backadalen F13 Svart,IBK Göteborg F12-13,Tuve Sporthall,Gustav Persson,Bailasan Mohammed,https://stats.innebandy.se/sasong/43/serie/36873/match/1440627
2024-01-14,11:00,Klubbhuset F-13 Skalman Vår,Lindome IBK F13 Grön,Landvetter IBK F13/14 Vit,Almåshallen A,Sofia Andersson,Emelie Blomqvist,https://stats.innebandy.se/sasong/43/serie/36874/match/1437771
2024-01-14,12:30,Klubbhuset F-13 Skalman Vår,Ale IBF F12/13 Vit,Lindås IBK F12-13 Svart,Kronan Älvängen,Elin Alfredsson,Anna-Klara Gidlöf,https://stats.innebandy.se/sasong/43/serie/36874/match/1437773
2024-01-14,15:00,Klubbhuset F-13 Skalman Vår,IBF Backadalen F13 Röd,Surte IS IBK F12 Blå #Vår,Tuve Sporthall,Bailasan Mohammed,Lisa Borefur,https://stats.innebandy.se/sasong/43/serie/36874/match/1437775
2024-01-14,17:00,Klubbhuset F-13 Skalman Vår,FBC Lerum F13 Röd,IBK Kungälv F13/14,Lerum Arena B,Sander Brenden,Noah Mellby,https://stats.innebandy.se/sasong/43/serie/36874/match/1437772
2024-01-14,10:40,Klubbhuset F-14 Brum Vår,Floda IBK F13/14 Vit,Lindås IBK F14-15 Blå,Nova Floda Sportcenter A-hall,Sebastian Janarp,Oskar Hammar,https://stats.innebandy.se/sasong/43/serie/36875/match/1437838
2024-01-14,13:00,Klubbhuset F-14 Brum Vår,FBC Lerum F14 Röd,Floda IBK F14/13,Lerum Arena B,Linnea Olofsson,Hanna Kenjar,https://stats.innebandy.se/sasong/43/serie/36875/match/1437836
2024-01-14,09:00,Klubbhuset F-14 Teddy Vår,Lindome IBK F14/15 Grön,IBF Älvstranden F14/15/16,Almåshallen A,Clara Selstam,Cornelia Kindblad,https://stats.innebandy.se/sasong/43/serie/36876/match/1437881
2024-01-14,15:00,Klubbhuset F-14 Teddy Vår,Lindås IBK F14-15 Svart,IBF Backadalen F14 Röd,Askims Sporthall,Melker Norin,Jakob Bengtsson,https://stats.innebandy.se/sasong/43/serie/36876/match/1437883
2024-01-14,15:00,Klubbhuset F-14 Teddy Vår,FBC Lerum F14 Vit,Hindås IBK F13/14,Lerum Arena B,Sander Brenden,Noah Mellby,https://stats.innebandy.se/sasong/43/serie/36876/match/1437885
2024-01-14,09:00,Klubbhuset P-12 Fnatte Vår,Lindås IBK P12 Svart,FBC Partille P12/13,Askims Sporthall,Leo Rossby,Jakob Bengtsson,https://stats.innebandy.se/sasong/43/serie/36865/match/1436754
2024-01-14,09:40,Klubbhuset P-12 Fnatte Vår,Floda IBK P12/13 Vit,Pixbo IBK P12 Röd,Nova Floda Sportcenter A-hall,Hugo Forsberg,Oskar Hammar,https://stats.innebandy.se/sasong/43/serie/36865/match/1436755
2024-01-14,12:40,Klubbhuset P-12 Fnatte Vår,FBC Lerum Utveckling P12 Röd,IK Zenith P12 Grön,Lerum Arena C,Charlie Eriksson,Alexander Miriandis,https://stats.innebandy.se/sasong/43/serie/36865/match/1436756
2024-01-14,10:00,Klubbhuset P-12 Knatte Vår,Lindås IBK P12 Turkos,Eken IBK P12,Askims Sporthall,Leo Rossby,Jakob Bengtsson,https://stats.innebandy.se/sasong/43/serie/36863/match/1436785
2024-01-14,12:00,Klubbhuset P-12 Knatte Vår,IBF Backadalen P12,IBK Kungälv P12 Blå,Tuve Sporthall,Oliver Pettersson,Gustav Persson,https://stats.innebandy.se/sasong/43/serie/36863/match/1436784
2024-01-14,13:15,Klubbhuset P-12 Knatte Vår,IBK Bergum P12,Landvetter IBK P12 Vit,Bergumsskolan,Felicia Lundgren Narváez,Ludvig Majnesjö,https://stats.innebandy.se/sasong/43/serie/36863/match/1436788
2024-01-14,11:00,Klubbhuset P-12 Tjatte Vår,IBF Älvstranden P11/12,Lindome IBK P12 Grön,Santoshallen,Tove Hall,Elsa Berg,https://stats.innebandy.se/sasong/43/serie/36864/match/1436830
2024-01-14,14:15,Klubbhuset P-12 Tjatte Vår,Öckerö IBK P12,IBK Göteborg P11/12,Bergagårdshallen,Maja Hansson,,https://stats.innebandy.se/sasong/43/serie/36864/match/1436829
2024-01-14,14:15,Klubbhuset P-12 Tjatte Vår,Frölunda IBK P12,Hindås IBK P12 Vit,Skyttesskolan,Atakan Yapisan,Jasper Petterson,https://stats.innebandy.se/sasong/43/serie/36864/match/1436832
2024-01-14,10:40,Klubbhuset P-13 Kalle Vår,FBC Lerum Utveckling P13 Röd,Lindås IBK P13 Svart,Lerum Arena C,Charlie Eriksson,Alexander Miriandis,https://stats.innebandy.se/sasong/43/serie/36866/match/1436934
2024-01-14,12:00,Klubbhuset P-13 Kalle Vår,Överby IBK P12/13,IBK Bergum P13 Rosa,Nordby Supermarkethallen A-hallen,Isac Johansson,Alfred Andersson,https://stats.innebandy.se/sasong/43/serie/36866/match/1436932
2024-01-14,09:00,Klubbhuset P-13 Mimmi Vår,Landvetter IBK P13,Ale IBF P13 Blå,Pinntorps Idrottshall,Halina Karnili,Lina Lind,https://stats.innebandy.se/sasong/43/serie/36867/match/1439721
2024-01-14,10:00,Klubbhuset P-13 Mimmi Vår,IBF Älvstranden P13,Utbynäs SK P 12/13 Blå,Santoshallen,August Unander,Malte Rydin,https://stats.innebandy.se/sasong/43/serie/36867/match/1439725
2024-01-14,12:45,Klubbhuset P-13 Mimmi Vår,IBK Kungälv P13 Vit,Myggenäs IBK P-13,Kastellegårdshallen,Noel Embretsén,Alvin Andersson,https://stats.innebandy.se/sasong/43/serie/36867/match/1439720
2024-01-14,13:00,Klubbhuset P-13 Mimmi Vår,Lindås IBK P13 Turkos,Guldhedens IK P12,Askims Sporthall,Ludwig Dahlin,Wilhelm Hellsten,https://stats.innebandy.se/sasong/43/serie/36867/match/1439722
2024-01-14,13:00,Klubbhuset P-13 Mimmi Vår,IBF Backadalen P13 Röd,Mölndals IBF P13 Röd,Tuve Sporthall,Gustav Persson,Bailasan Mohammed,https://stats.innebandy.se/sasong/43/serie/36867/match/1439724
2024-01-14,09:00,Klubbhuset P-13 Pluto Vår,Utbynäs SK P 12/13 Gul,Hindås IBK P13 Svart,Kviberg Arena B,Olivia Tornberg,Linus Engman,https://stats.innebandy.se/sasong/43/serie/36868/match/1437074
2024-01-14,09:00,Klubbhuset P-13 Pluto Vår,IK Zenith P13 Grön,Kärra IBK P13 Röd,Björlanda Idrottshall,Max Molin,Jonathan Pettersson,https://stats.innebandy.se/sasong/43/serie/36868/match/1437078
2024-01-14,13:15,Klubbhuset P-13 Pluto Vår,Frölunda IBK P13,Lindås IBK P13 Vit,Skyttesskolan,Jasper Petterson,Edvin Persson,https://stats.innebandy.se/sasong/43/serie/36868/match/1437073
2024-01-14,15:15,Klubbhuset P-13 Pluto Vår,Öckerö IBK P13,Landvetter IBK P13 Vit,Bergagårdshallen,Maja Hansson,,https://stats.innebandy.se/sasong/43/serie/36868/match/1437075
2024-01-14,10:00,Klubbhuset P-14 Kajsa Vår,FBC Vinga P13/14 Blå,Lindås IBK P14 Blå,Hall Of Flame,Benjamin Karlsson,Nelson Lau,https://stats.innebandy.se/sasong/43/serie/36869/match/1437144
2024-01-14,10:00,Klubbhuset P-14 Kajsa Vår,IK Zenith P14 Grön,Myggenäs IBK P 13/14,Björlanda Idrottshall,Gustav Löfving,Alfred Löving,https://stats.innebandy.se/sasong/43/serie/36869/match/1437145
2024-01-14,11:45,Klubbhuset P-14 Kajsa Vår,Kärra IBK P13 Svart,Landvetter IBK P14 Blå,Kärra Sporthall,Casper Ragnestål,Sam Lindberg Randåker,https://stats.innebandy.se/sasong/43/serie/36869/match/1437147
2024-01-14,13:45,Klubbhuset P-14 Kajsa Vår,IBK Kungälv P14 Blå,Överby IBK P14,Kastellegårdshallen,Noel Embretsén,Alvin Andersson,https://stats.innebandy.se/sasong/43/serie/36869/match/1437148
2024-01-14,10:00,Klubbhuset P-14 Piff Vår,Utbynäs SK P14 GUL,Lindås IBK P14 Vit,Kviberg Arena B,Olivia Tornberg,Linus Engman,https://stats.innebandy.se/sasong/43/serie/36870/match/1437335
2024-01-14,11:00,Klubbhuset P-14 Piff Vår,Lindås IBK P14 Grön,Landvetter IBK P14 Vit,Askims Sporthall,Ludwig Dahlin,Wilhelm Hellsten,https://stats.innebandy.se/sasong/43/serie/36870/match/1437337
2024-01-14,14:45,Klubbhuset P-14 Piff Vår,IBK Kungälv P14 Vit,Mölndals IBF P14,Kastellegårdshallen,Alvin Andersson,Noel Embretsén,https://stats.innebandy.se/sasong/43/serie/36870/match/1437336
2024-01-14,16:30,Klubbhuset P-14 Piff Vår,FBC Partille P 14 Vit,IBK Kungälv P14 Svart,Partillebohallen,Elvis Moholi,Arvid Biörnerud,https://stats.innebandy.se/sasong/43/serie/36870/match/1437334
2024-01-14,08:40,Klubbhuset P-14 Puff Vår,Floda IBK P14,FBC Lerum Utveckling P14 Vit,Nova Floda Sportcenter A-hall,Hugo Forsberg,Sebastian Janarp,https://stats.innebandy.se/sasong/43/serie/36871/match/1440802
2024-01-14,09:00,Klubbhuset P-14 Puff Vår,IBF Älvstranden P14,Ale IBF P14,Santoshallen,August Unander,Malte Rydin,https://stats.innebandy.se/sasong/43/serie/36871/match/1440808
2024-01-14,10:00,Klubbhuset P-14 Puff Vår,Lindome IBK P14 Lila,Myggenäs IBK P 14,Almåshallen A,Clara Selstam,Cornelia Kindblad,https://stats.innebandy.se/sasong/43/serie/36871/match/1440807
2024-01-14,11:00,Klubbhuset P-14 Puff Vår,FBC Vinga P14 Orange,IBF Backadalen P14,Hall Of Flame,Nelson Lau,Benjamin Karlsson,https://stats.innebandy.se/sasong/43/serie/36871/match/1440804
2024-01-14,12:00,Klubbhuset P-14 Puff Vår,Lindås IBK P14 Gul,IBK Bergum P14/15 Rosa,Askims Sporthall,Ludwig Dahlin,Wilhelm Hellsten,https://stats.innebandy.se/sasong/43/serie/36871/match/1440803
2024-01-14,14:15,Klubbhuset P-14 Puff Vår,IBK Bergum P14/15 Vit,Frölunda IBK P14,Bergumsskolan,Felicia Lundgren Narváez,Hugo Ekström,https://stats.innebandy.se/sasong/43/serie/36871/match/1440805
2024-01-14,15:00,Pantamera Flick Mörkröd A Vår,Landvetter IBK D Utveckling,Ale IBF F06/07,Pinntorps Idrottshall,Selma Hadziselimovic,Thomas Johansson,https://stats.innebandy.se/sasong/43/serie/36835/match/1438932
2024-01-14,17:00,Pantamera Flick Mörkröd B Vår,Kärra IBK F07/08,Lindås IBK F08 / Särö IBK F08,Kärra Sporthall,Sebastian Kiejs,Wessam Abdellrazek,https://stats.innebandy.se/sasong/43/serie/36836/match/1439024
2024-01-14,17:30,Pantamera Flick Mörkröd B Vår,Varla IBK DJ Röd,Stenungsunds IBK DJ,Skårbyhallen,Kevin Hägerstrand,Oskar Hägerstrand,https://stats.innebandy.se/sasong/43/serie/36836/match/1439022
2024-01-14,14:00,Pantamera Flick Röd A Vår,Dingle AIK F09/11 Blå,Landvetter IBK F09 Vit,Munkedals Bollhall,Mathias Hannu,Adem Can,https://stats.innebandy.se/sasong/43/serie/36838/match/1439267
2024-01-14,14:40,Pantamera Flick Röd B Vår,IBF Älvstranden F09/10/11 Svart,Kärra IBK F10/11 Röd,Santoshallen,Meron Garza,Jasmin Dzanic,https://stats.innebandy.se/sasong/43/serie/36840/match/1438302
2024-01-14,10:00,Pantamera Flick Röd C Vår FD,Landvetter IBK F10/11 Blå,FBC Partille F10/11,Pinntorps Idrottshall,Halina Karnili,Lina Lind,https://stats.innebandy.se/sasong/43/serie/36841/match/1438333
2024-01-14,12:15,Pantamera Flick Röd D Vår FD,Lindome IBK F10/11,Floda IBK F11/12,Almåshallen A,Astrid Björk,Josefin Sannerholm,https://stats.innebandy.se/sasong/43/serie/36858/match/1438364
2024-01-14,13:30,Pantamera Flick Röd D Vår FD,IBF Älvstranden F09/10/11 Vit,Kärra IBK F11/12,Santoshallen,Wilma Björk,Helin Beyza Altuntas,https://stats.innebandy.se/sasong/43/serie/36858/match/1438362
2024-01-14,15:30,Pantamera Flick Röd D Vår FD,IBK Bergum F10/11,IBF Backadalen F09/10,Bergumsskolan,Samuel Lindholm,Johannes Lunde,https://stats.innebandy.se/sasong/43/serie/36858/match/1438365
2024-01-14,11:10,Pantamera Flick Röd E Vår FD,Landvetter IBK F11/12,Surte IS IBK F11 Röd,Pinntorps Idrottshall,Lina Lind,Vincent Gårlin,https://stats.innebandy.se/sasong/43/serie/36859/match/1438408
2024-01-14,12:40,Pantamera Flick Röd E Vår FD,IK Zenith F12,Öckerö IBK F10-13,Björlanda Idrottshall,Joel Rudanko,Albin Durvik,https://stats.innebandy.se/sasong/43/serie/36859/match/1438407
2024-01-14,13:30,Pantamera Flick Röd E Vår FD,Stenungsunds IBK F10-11 Svart,IBF Backadalen F11/12 Röd,Kyrkenorumskolans Idrottshall,Hampus Räffling,Joel Gabrielsson,https://stats.innebandy.se/sasong/43/serie/36859/match/1438411
2024-01-14,15:30,Pantamera Pojk Mörkröd A Vår,Varla IBK HJ,FBC Partille U16,Lindälvshallen,Melker Kron,Noah Fogelqvist,https://stats.innebandy.se/sasong/43/serie/36854/match/1439083
2024-01-14,15:30,Pantamera Pojk Mörkröd A Vår,Kärra IBK HJ,Warberg IBF Junior,Kärra Sporthall,Sebastian Kiejs,Wessam Abdellrazek,https://stats.innebandy.se/sasong/43/serie/36854/match/1439084
2024-01-14,17:00,Pantamera Pojk Mörkröd A Vår,Landvetter IBK H Utveckling,Lindås Rasta IBK HJ,Pinntorps Idrottshall,Adnan Tongur,Goran Kuduzovic,https://stats.innebandy.se/sasong/43/serie/36854/match/1439082
2024-01-14,11:50,Pantamera Pojk Mörkröd C Vår,Lindås Rasta IBK P08 Vit,IK Zenith HJ,Lindås Waves Arena,Henry Tames,Lazo Cesto,https://stats.innebandy.se/sasong/43/serie/36856/match/1439143
2024-01-14,11:30,Pantamera Pojk Mörkröd D Vår,Utbynäs SK U-Trupp,Herrestads AIF Rockets HJ,Kviberg Arena B,Felix Broström,Senad Olevic,https://stats.innebandy.se/sasong/43/serie/36857/match/1439811
2024-01-14,12:45,Pantamera Pojkar Röd A Vår,IBK Kungälv P08 K Svart,Eken IBK P07/08 Lila,Munkegärdehallen,Emir Rajabi,Yao-Zu Galby,https://stats.innebandy.se/sasong/43/serie/36843/match/1438453
2024-01-14,19:00,Pantamera Pojkar Röd A Vår,Lindås IBK P09 Svart,Stenungsunds IBK PJ,Lindås Waves Arena,Christer Carlberg,Mats Sällberg,https://stats.innebandy.se/sasong/43/serie/36843/match/1438454
2024-01-14,13:10,Pantamera Pojkar Röd B Vår,IBK Göteborg P08/09 Rosa,Landvetter IBK P08 Vit,Torpahallen,Tommy Runhammar,Måns Bartilson,https://stats.innebandy.se/sasong/43/serie/36844/match/1438484
2024-01-14,11:00,Pantamera Pojkar Röd C Vår,Stenungsunds IBK U15 Blå,Lindås IBK P09 Vit,Stenungsund Arena,Sebastian Ågren,Meron Garza,https://stats.innebandy.se/sasong/43/serie/36845/match/1438514
2024-01-14,16:40,Pantamera Pojkar Röd D Vår,IBK Bergum Svart (07-09),Överby IBK P07/08,Bergumsskolan,Samuel Lindholm,Johannes Lunde,https://stats.innebandy.se/sasong/43/serie/36846/match/1438543
2024-01-14,12:10,Pantamera Pojkar Röd E Vår,Floda IBK P09 Vit,Surte IS IBK P09,Nova Floda Sportcenter A-hall,Semir Aganspahic,Sebastian Cedgard,https://stats.innebandy.se/sasong/43/serie/36847/match/1438574
2024-01-14,14:20,Pantamera Pojkar Röd E Vår,Kärra IBK P08/10 Svart,Pixbo IBF P09 Vit,Kärra Sporthall,Mohsen Gholami,Idris Hasan Mohamed,https://stats.innebandy.se/sasong/43/serie/36847/match/1438573
2024-01-14,15:50,Pantamera Pojkar Röd E Vår,IBF Älvstranden P08/P09 Svart,IBK Göteborg P09/10 Svart,Santoshallen,Meron Garza,Jasmin Dzanic,https://stats.innebandy.se/sasong/43/serie/36847/match/1438572
2024-01-14,14:30,Pantamera Pojkar Röd F Vår,Floda IBK P09/10 Röd,IBK Kungälv P09,Nova Floda Sportcenter A-hall,Semir Aganspahic,Sebastian Cedgard,https://stats.innebandy.se/sasong/43/serie/36848/match/1438603
